ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
NBIS,2026-04-17 14:56:47.553593+00:00,PUT,149.0,2026-04-24,40000,100,218,55,157.02,REPEATEDHITS,False,False,12000,15600,33077081465.0,7,BID,LONG,0.5
NVDA,2026-04-17 14:56:47.553593+00:00,PUT,200.0,2027-01-15,2621215,1027,1051,48520,200.355,REPEATEDHITSDESCENDINGFILL,False,False,66430,2488355,4819905000000.0,273,BID,LONG,0.5
OKLO,2026-04-17 14:56:47.553593+00:00,PUT,70.0,2026-04-17,11498,115,1982,2544,70.89,REPEATEDHITSASCENDINGFILL,True,False,11498,0,11144851877.0,0,ASK,SHORT,1.0
PDD,2026-04-17 14:56:47.553593+00:00,CALL,115.0,2026-07-17,56430,114,1393,13435,105.41,REPEATEDHITS,False,False,0,49995,144379509574.0,91,BID,SHORT,0.5
MSTR,2026-04-17 14:56:47.553593+00:00,CALL,180.0,2026-04-17,15000,200,18458,6605,171.2,REPEATEDHITS,False,False,15000,0,46783909495.0,0,ASK,LONG,1.0
QQQ,2026-04-17 14:56:47.553593+00:00,CALL,649.0,2026-04-24,199422,324,4145,0,648.64,REPEATEDHITSASCENDINGFILL,False,False,190812,8610,414247608516.0,7,ASK,LONG,1.0
QQQ,2026-04-17 14:56:47.553593+00:00,CALL,649.0,2026-04-24,323141,525,4670,0,648.67,REPEATEDHITSASCENDINGFILL,False,False,323141,0,414247608516.0,7,ASK,LONG,1.0
AAPL,2026-04-17 14:56:47.553593+00:00,CALL,285.0,2026-06-18,118385,185,853,16590,269.96,REPEATEDHITS,False,False,118385,0,3867012276000.0,62,ASK,LONG,1.0
AU,2026-04-17 14:56:47.553593+00:00,CALL,100.0,2026-04-17,787500,750,773,1472,109.83,LOWHISTORICVOLUMEFLOOR,False,True,787500,0,52636928077.0,0,ASK,LONG,1.0
MBLY,2026-04-17 14:56:47.553593+00:00,PUT,8.0,2026-05-15,11400,200,213,6386,8.105,REPEATEDHITS,False,False,0,11400,1905057562.0,28,BID,LONG,0.5
QQQ,2026-04-17 14:56:47.553593+00:00,CALL,645.0,2026-04-21,191100,300,5171,5232,648.67,REPEATEDHITS,False,False,0,191100,414247608516.0,4,BID,SHORT,0.5
MSTR,2026-04-17 14:56:47.553593+00:00,PUT,150.0,2026-09-18,157487,73,115,3191,171.1141,REPEATEDHITSDESCENDINGFILL,True,False,130187,27300,46783909495.0,154,ASK,SHORT,1.0
RR,2026-04-17 14:56:38.747272+00:00,CALL,2.5,2026-04-24,16000,1000,2317,4294,2.5001,REPEATEDHITS,False,False,13216,2784,438950094.0,7,ASK,LONG,1.0
NBIS,2026-04-17 14:56:37.342392+00:00,PUT,149.0,2026-04-24,40000,100,118,55,156.965,REPEATEDHITS,False,False,12000,24000,33077081465.0,7,BID,LONG,0.5
QQQ,2026-04-17 14:56:37.342392+00:00,PUT,640.0,2026-04-24,233250,750,13076,3608,648.69,REPEATEDHITS,False,False,233250,0,414247608516.0,7,ASK,SHORT,1.0
FTAI,2026-04-17 14:56:37.342392+00:00,CALL,280.0,2026-05-15,45300,30,30,419,270.81,REPEATEDHITS,False,False,0,45300,26045408019.0,28,BID,SHORT,0.5
SPY,2026-04-17 14:56:35.337580+00:00,PUT,650.0,2026-05-15,124184,817,6727,112969,710.6001,REPEATEDHITS,False,False,124184,0,701.756241,28,ASK,SHORT,1.0
QQQ,2026-04-17 14:56:32.532734+00:00,CALL,650.0,2026-05-15,212863,150,6063,41272,648.55,REPEATEDHITSASCENDINGFILL,False,False,0,212863,414247608516.0,28,BID,SHORT,0.5
PDD,2026-04-17 14:56:32.532734+00:00,CALL,115.0,2026-07-17,99000,200,1279,13435,105.4,REPEATEDHITS,False,False,0,99000,144379509574.0,91,BID,SHORT,0.5
TSLL,2026-04-17 14:56:24.923106+00:00,CALL,14.0,2026-04-17,13052,502,16100,8343,14.1301,REPEATEDHITS,True,False,13052,0,5043386263.0,0,ASK,LONG,1.0
TSLA,2026-04-17 14:56:24.923106+00:00,PUT,425.0,2026-05-22,105000,30,30,35,404.83,REPEATEDHITS,False,False,0,98000,1459320798578.0,35,BID,LONG,0.5
MARA,2026-04-17 14:56:24.923106+00:00,CALL,16.0,2026-05-29,14200,284,291,1460,11.9099,REPEATEDHITS,False,False,14200,0,4391710034.0,42,ASK,LONG,1.0
EWZ,2026-04-17 14:56:24.923106+00:00,PUT,35.0,2026-06-18,33825,1025,1044,35614,41.305,REPEATEDHITS,False,False,330,33495,11817107456.0,62,BID,LONG,0.5
MP,2026-04-17 14:56:24.923106+00:00,CALL,57.0,2026-04-17,20305,31,63,737,63.56,REPEATEDHITS,True,False,19650,655,11068682135.0,0,ASK,LONG,1.0
MSTR,2026-04-17 14:56:20.915160+00:00,PUT,170.0,2026-04-17,23390,111,6213,514,170.995,REPEATEDHITSDESCENDINGFILL,False,False,2180,21210,46783909495.0,0,BID,LONG,0.5
QQQ,2026-04-17 14:56:20.915160+00:00,PUT,640.0,2026-04-24,237889,750,12325,3608,648.4,REPEATEDHITSASCENDINGFILL,True,False,0,237889,414247608516.0,7,BID,LONG,0.5
PYPL,2026-04-17 14:56:18.910794+00:00,CALL,51.0,2026-04-24,26040,210,4320,15842,51.0,REPEATEDHITS,True,False,26040,0,45858300837.0,7,ASK,LONG,1.0
SPY,2026-04-17 14:56:18.910794+00:00,PUT,605.0,2026-12-18,225492,172,174,6319,710.32,REPEATEDHITS,False,False,225492,0,701.756241,245,ASK,SHORT,1.0
TQQQ,2026-04-17 14:56:17.307347+00:00,CALL,70.0,2026-09-18,12098,26,553,1088,58.4786,REPEATEDHITS,False,False,3720,4658,56.4935,154,BID,SHORT,0.5
SPY,2026-04-17 14:56:16.302998+00:00,PUT,710.0,2026-04-17,126620,1021,116873,109,710.27,REPEATEDHITSASCENDINGFILL,False,False,2000,124620,701.756241,0,BID,LONG,0.5
CRCL,2026-04-17 14:56:16.302998+00:00,CALL,120.0,2026-04-24,11340,63,2600,2755,108.18,REPEATEDHITS,True,False,0,11340,24511728624.0,7,BID,SHORT,0.5
MSTR,2026-04-17 14:56:13.491093+00:00,CALL,230.0,2026-05-01,45394,242,6056,36,170.8975,REPEATEDHITSDESCENDINGFILL,True,False,3969,41425,46783909495.0,14,BID,SHORT,0.5
JETS,2026-04-17 14:56:13.491093+00:00,PUT,23.0,2026-05-15,26388,2199,13784,23241,28.64,REPEATEDHITS,False,False,0,26388,1000450000.0,28,BID,LONG,0.5
ENPH,2026-04-17 14:56:13.491093+00:00,CALL,33.0,2026-05-22,21000,60,60,26,33.07,REPEATEDHITS,False,False,1750,2100,4189918255.0,35,BID,SHORT,0.5
DOW,2026-04-17 14:36:25.068082+00:00,PUT,35.0,2026-05-15,300696,1608,1813,5232,35.24,REPEATEDHITS,True,False,0,300696,28643960154.0,28,BID,LONG,0.5
DOW,2026-04-17 14:28:29.948342+00:00,PUT,38.0,2026-04-17,11790,45,4727,20192,35.425,REPEATEDHITS,True,False,11790,0,28643960154.0,0,ASK,SHORT,1.0
DOW,2026-04-17 14:28:16.315506+00:00,PUT,38.0,2026-04-17,105413,407,4682,20192,35.44,REPEATEDHITS,True,False,105413,0,28643960154.0,0,ASK,SHORT,1.0
DOW,2026-04-17 14:12:29.716741+00:00,PUT,35.0,2026-04-24,15616,122,1096,138,35.1,REPEATEDHITS,False,False,8960,6656,28643960154.0,7,ASK,SHORT,1.0
DOW,2026-04-17 14:12:29.716741+00:00,PUT,35.0,2026-04-24,20224,158,1349,138,35.055,REPEATEDHITS,False,False,16256,3968,28643960154.0,7,ASK,SHORT,1.0
DOW,2026-04-17 14:10:09.193254+00:00,PUT,30.0,2026-05-08,19320,690,692,1,35.31,REPEATEDHITS,False,False,0,19320,28643960154.0,21,BID,LONG,0.5
DOW,2026-04-17 14:02:18.163681+00:00,PUT,36.0,2026-04-17,43560,363,1375,2015,34.965,REPEATEDHITS,False,False,0,43560,28643960154.0,0,BID,LONG,0.5
DOW,2026-04-17 13:54:52.867378+00:00,PUT,38.0,2026-04-17,79269,300,2383,20192,35.305,REPEATEDHITSDESCENDINGFILL,False,False,0,79269,28643960154.0,0,BID,LONG,0.5
DOW,2026-04-17 13:53:22.657484+00:00,PUT,30.0,2026-05-15,11776,368,826,2384,35.355,REPEATEDHITS,False,False,32,11744,28643960154.0,28,BID,LONG,0.5
DOW,2026-04-17 13:45:12.877470+00:00,CALL,50.0,2027-01-15,12351,69,90,4454,35.95,REPEATEDHITS,False,False,2506,8950,28643960154.0,273,BID,SHORT,0.5
DOW,2026-04-17 13:40:53.935419+00:00,PUT,36.0,2026-04-24,48449,295,306,105,35.71,REPEATEDHITSDESCENDINGFILL,True,False,24444,10933,28643960154.0,7,ASK,SHORT,1.0
DOW,2026-04-17 13:40:53.935419+00:00,PUT,36.0,2026-04-24,19623,121,427,105,35.71,REPEATEDHITSDESCENDINGFILL,False,False,652,5687,28643960154.0,7,BID,LONG,0.5
DOW,2026-04-17 13:40:41.706750+00:00,PUT,33.0,2026-04-24,15910,296,308,101,35.7,REPEATEDHITSDESCENDINGFILL,True,False,2908,3306,28643960154.0,7,BID,LONG,0.5
DOW,2026-04-17 13:40:35.091144+00:00,PUT,39.0,2026-04-24,32350,90,954,1115,35.72,REPEATEDHITSASCENDINGFILL,False,False,29470,1440,28643960154.0,7,ASK,SHORT,1.0
DOW,2026-04-17 13:40:35.091144+00:00,PUT,39.0,2026-04-24,41240,117,864,1115,35.72,REPEATEDHITSASCENDINGFILL,False,False,2115,1050,28643960154.0,7,ASK,SHORT,1.0
DOW,2026-04-17 13:40:31.485919+00:00,PUT,39.0,2026-04-24,42896,119,652,1115,35.66,REPEATEDHITS,False,False,0,42896,28643960154.0,7,BID,LONG,0.5
DOW,2026-04-17 13:40:27.475546+00:00,PUT,39.0,2026-04-24,28470,79,533,1115,35.71,REPEATEDHITS,False,False,5070,0,28643960154.0,7,ASK,SHORT,1.0
DOW,2026-04-17 13:39:54.959051+00:00,PUT,35.0,2026-05-15,11680,73,86,5232,35.835,REPEATEDHITS,True,False,0,11680,28643960154.0,28,BID,LONG,0.5
DOW,2026-04-17 13:38:57.373240+00:00,PUT,38.0,2026-04-17,25728,110,864,20192,35.62,REPEATEDHITSASCENDINGFILL,True,False,23160,1398,28643960154.0,0,ASK,SHORT,1.0
DOW,2026-04-17 13:38:55.158890+00:00,PUT,38.0,2026-04-17,106554,458,673,20192,35.62,REPEATEDHITSASCENDINGFILL,True,False,25368,41737,28643960154.0,0,BID,LONG,0.5
DOW,2026-04-16 18:57:14.153534+00:00,PUT,40.0,2027-01-15,21420,34,102,1443,39.575,REPEATEDHITS,True,False,0,21420,28643960154.0,274,BID,LONG,0.5
DOW,2026-04-16 17:49:03.658404+00:00,CALL,35.0,2026-04-17,39480,84,186,8972,39.715,REPEATEDHITS,False,False,17860,11750,28643960154.0,1,ASK,LONG,1.0
DOW,2026-04-16 17:38:21.190091+00:00,PUT,40.0,2027-01-15,32556,52,64,1443,39.7251,REPEATEDHITS,False,False,9431,22500,28643960154.0,274,BID,LONG,0.5
DOW,2026-04-16 17:04:14.131028+00:00,CALL,45.0,2026-09-18,20100,75,80,2178,39.43,REPEATEDHITS,False,False,13132,2680,28643960154.0,155,ASK,LONG,1.0
DOW,2026-04-16 16:02:29.930588+00:00,PUT,39.0,2026-04-24,17496,133,457,499,39.31,REPEATEDHITSDESCENDINGFILL,False,False,528,3283,28643960154.0,8,BID,LONG,0.5
DOW,2026-04-16 16:02:25.122845+00:00,PUT,39.0,2026-04-24,15034,117,303,499,39.305,REPEATEDHITSDESCENDINGFILL,False,False,0,899,28643960154.0,8,BID,LONG,0.5
DOW,2026-04-16 16:02:20.717414+00:00,PUT,39.0,2026-04-24,19377,153,186,499,39.305,REPEATEDHITSDESCENDINGFILL,False,False,635,12294,28643960154.0,8,BID,LONG,0.5
DOW,2026-04-16 16:02:18.700660+00:00,PUT,39.0,2026-04-17,21940,850,1044,2477,39.305,REPEATEDHITSASCENDINGFILL,True,False,11764,1511,28643960154.0,1,ASK,SHORT,1.0
DOW,2026-04-16 15:55:22.484942+00:00,PUT,40.0,2026-05-08,11700,50,57,5,39.415,REPEATEDHITS,False,False,11700,0,28643960154.0,22,ASK,SHORT,1.0
DOW,2026-04-16 15:55:22.484942+00:00,PUT,40.0,2026-05-15,72390,285,2003,1795,39.415,REPEATEDHITS,False,False,68834,1270,28643960154.0,29,ASK,SHORT,1.0
HUN,2026-04-13 14:01:27.673816+00:00,PUT,10.0,2027-01-15,12500,100,190,5931,13.52,REPEATEDHITS,False,False,5500,0,2390888455.0,277,ASK,SHORT,1.0
HUN,2026-04-08 19:37:41.297327+00:00,CALL,15.0,2026-11-20,11500,50,50,121,13.66,REPEATEDHITS,False,False,11500,0,2390888455.0,226,ASK,LONG,1.0
HUN,2026-04-06 19:58:35.216001+00:00,CALL,13.0,2026-05-15,13600,136,8180,11839,12.54,REPEATEDHITS,False,False,0,13600,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 19:58:02.975124+00:00,CALL,13.0,2026-05-15,11700,117,7904,11839,12.555,REPEATEDHITS,False,False,0,11700,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 19:57:59.963036+00:00,CALL,13.0,2026-05-15,12500,125,7787,11839,12.555,REPEATEDHITS,False,False,0,12500,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 19:57:53.554271+00:00,CALL,13.0,2026-05-15,18000,180,7594,11839,12.56,REPEATEDHITS,False,False,0,18000,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 19:57:45.942127+00:00,CALL,13.0,2026-05-15,23100,231,7414,11839,12.56,REPEATEDHITS,False,False,0,23100,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 19:57:38.735096+00:00,CALL,13.0,2026-05-15,125000,1250,7183,11839,12.57,REPEATEDHITS,False,False,0,125000,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 19:43:26.992136+00:00,CALL,16.0,2026-05-15,69203,1979,2000,709,12.555,REPEATEDHITSDESCENDINGFILL,True,False,69203,0,2390888455.0,39,ASK,LONG,1.0
HUN,2026-04-06 18:25:49.630936+00:00,CALL,13.0,2026-05-15,100000,1000,5931,11839,12.55,REPEATEDHITS,False,False,0,100000,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 18:07:48.184831+00:00,CALL,13.0,2026-05-15,56000,560,4825,11839,12.52,REPEATEDHITS,False,False,0,56000,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 18:07:42.770799+00:00,CALL,13.0,2026-05-15,58400,584,4265,11839,12.555,REPEATEDHITS,False,False,35000,0,2390888455.0,39,ASK,LONG,1.0
HUN,2026-04-06 18:04:30.413718+00:00,CALL,13.0,2026-05-15,62500,625,3681,11839,12.53,REPEATEDHITS,False,False,0,62500,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 18:04:25.407911+00:00,CALL,13.0,2026-05-15,62500,625,3056,11839,12.58,REPEATEDHITS,False,False,12500,12500,2390888455.0,39,MIXED,,0.0
HUN,2026-04-06 17:49:46.832260+00:00,CALL,13.0,2026-05-15,112500,1125,2431,11839,12.58,REPEATEDHITS,False,False,37500,75000,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 15:16:41.309298+00:00,CALL,13.0,2026-05-15,105750,1175,1176,11839,12.2836,REPEATEDHITS,False,False,0,105750,2390888455.0,39,BID,SHORT,0.5
HUN,2026-04-06 13:47:43.013125+00:00,CALL,15.0,2027-01-15,21000,100,101,1434,12.77,REPEATEDHITS,False,False,0,21000,2390888455.0,284,BID,SHORT,0.5
HUN,2026-04-02 15:25:31.344999+00:00,PUT,13.0,2026-08-21,180400,880,880,40,13.04,REPEATEDHITS,False,False,0,180400,2390888455.0,141,BID,LONG,0.5
HUN,2026-04-02 15:24:34.884654+00:00,CALL,13.0,2026-08-21,202298,880,881,308,13.05,REPEATEDHITSDESCENDINGFILL,True,False,202298,0,2390888455.0,141,ASK,LONG,1.0
HUN,2026-04-02 13:34:50.658830+00:00,CALL,12.0,2026-08-21,27154,100,100,397,12.88,REPEATEDHITSASCENDINGFILL,False,False,27154,0,2390888455.0,141,ASK,LONG,1.0
HUN,2026-04-01 19:53:50.877281+00:00,PUT,11.0,2026-04-17,20175,1009,1068,545,13.1,REPEATEDHITS,True,False,20175,0,2390888455.0,16,ASK,SHORT,1.0
HUN,2026-03-31 17:18:07.657962+00:00,CALL,13.0,2026-04-17,18603,200,988,5853,13.19,REPEATEDHITSDESCENDINGFILL,False,False,0,18603,2390888455.0,17,BID,SHORT,0.5
HUN,2026-03-31 16:39:52.007971+00:00,CALL,13.0,2026-05-15,24000,150,826,12187,13.35,REPEATEDHITS,False,False,24000,0,2390888455.0,45,ASK,LONG,1.0
HUN,2026-03-31 16:06:07.225363+00:00,CALL,13.0,2026-05-15,53550,357,546,12187,13.2,REPEATEDHITS,False,False,11850,0,2390888455.0,45,ASK,LONG,1.0
HUN,2026-03-31 14:48:18.652861+00:00,CALL,13.0,2026-04-17,39700,397,765,5853,13.25,REPEATEDHITS,False,False,0,35100,2390888455.0,17,BID,SHORT,0.5
HUN,2026-03-31 14:46:34.720461+00:00,CALL,13.0,2026-04-17,32000,320,360,5853,13.265,REPEATEDHITS,False,False,0,30800,2390888455.0,17,BID,SHORT,0.5
HUN,2026-03-31 14:41:40.800401+00:00,CALL,16.0,2026-11-20,18135,93,100,367,13.23,REPEATEDHITS,False,False,0,5850,2390888455.0,234,BID,SHORT,0.5
HUN,2026-03-26 15:23:15.561159+00:00,CALL,12.0,2026-04-17,45085,322,367,4490,12.845,REPEATEDHITS,False,False,0,45085,2390888455.0,22,BID,SHORT,0.5
VSAT,2026-04-16 17:26:59.732578+00:00,CALL,75.0,2027-12-17,122400,60,60,0,60.52,FLOORTRADEMIDCAP,False,True,0,122400,8316956683.0,610,BID,SHORT,0.5
VSAT,2026-04-16 15:12:09.073921+00:00,PUT,42.0,2026-05-15,21050,421,1769,2026,60.21,REPEATEDHITS,False,False,0,21050,8316956683.0,29,BID,LONG,0.5
VSAT,2026-04-16 15:12:04.669044+00:00,PUT,42.0,2026-05-15,15150,303,1243,2026,60.21,REPEATEDHITS,False,False,0,15150,8316956683.0,29,BID,LONG,0.5
VSAT,2026-04-16 15:11:43.440230+00:00,PUT,42.0,2026-05-15,23650,473,629,2026,60.21,REPEATEDHITS,False,False,0,23650,8316956683.0,29,BID,LONG,0.5
VSAT,2026-04-16 15:01:49.321843+00:00,PUT,55.0,2026-09-18,10010,11,11,107,60.03,REPEATEDHITS,False,False,3640,6370,8316956683.0,155,BID,LONG,0.5
VSAT,2026-04-15 17:14:57.676135+00:00,CALL,65.0,2026-05-15,300000,1000,1131,1551,58.49,FLOORTRADEMIDCAP,False,True,300000,0,8316956683.0,30,ASK,LONG,1.0
VSAT,2026-04-15 15:30:55.203912+00:00,PUT,42.0,2026-05-15,19955,307,1978,7,58.98,REPEATEDHITS,False,False,0,19955,8316956683.0,30,BID,LONG,0.5
VSAT,2026-04-15 15:30:47.990300+00:00,PUT,42.0,2026-05-15,14755,227,228,7,58.63,REPEATEDHITS,False,False,0,14755,8316956683.0,30,BID,LONG,0.5
VSAT,2026-04-15 15:30:47.990300+00:00,PUT,42.0,2026-05-15,83851,1290,1518,7,58.795,REPEATEDHITS,False,False,0,83851,8316956683.0,30,BID,LONG,0.5
VSAT,2026-04-14 13:31:10.146970+00:00,CALL,50.0,2026-04-17,13760,16,18,3493,58.5,REPEATEDHITS,False,False,0,13760,8316956683.0,3,BID,SHORT,0.5
VSAT,2026-04-13 17:08:22.158566+00:00,CALL,65.0,2026-05-15,21465,81,116,1444,56.76,REPEATEDHITS,True,False,21465,0,8316956683.0,32,ASK,LONG,1.0
VSAT,2026-04-13 17:04:05.271538+00:00,CALL,55.0,2026-05-15,32000,50,63,115,56.74,REPEATEDHITS,False,False,12800,19200,8316956683.0,32,BID,SHORT,0.5
VSAT,2026-04-13 15:30:49.013652+00:00,PUT,60.0,2026-05-15,22200,30,30,2,56.61,REPEATEDHITS,False,False,21460,740,8316956683.0,32,ASK,SHORT,1.0
VSAT,2026-04-07 19:21:50.464401+00:00,PUT,25.0,2026-06-18,21840,273,1500,69,53.81,REPEATEDHITS,False,False,21840,0,8316956683.0,72,ASK,SHORT,1.0
VSAT,2026-04-06 18:08:08.399137+00:00,CALL,70.0,2026-06-18,72520,259,262,10567,51.6,REPEATEDHITS,False,False,0,72520,8316956683.0,73,BID,SHORT,0.5
VSAT,2026-04-02 17:24:13.911127+00:00,CALL,55.0,2026-09-18,550000,500,500,650,51.68,LOWHISTORICVOLUMEFLOOR,False,True,550000,0,8316956683.0,169,ASK,LONG,1.0
VSAT,2026-04-02 16:31:34.430214+00:00,CALL,50.0,2026-04-17,41000,100,4294,4454,50.915,REPEATEDHITS,False,False,41000,0,8316956683.0,15,ASK,LONG,1.0
VSAT,2026-04-02 16:31:26.620238+00:00,PUT,50.0,2026-04-17,29140,94,303,107,50.89,REPEATEDHITS,False,False,29140,0,8316956683.0,15,ASK,SHORT,1.0
VSAT,2026-04-02 16:30:22.567942+00:00,PUT,50.0,2026-04-17,30000,100,186,107,50.84,REPEATEDHITS,False,False,30000,0,8316956683.0,15,ASK,SHORT,1.0
VSAT,2026-04-02 14:56:36.906247+00:00,CALL,50.0,2026-04-17,152560,276,3395,4454,53.41,REPEATEDHITSASCENDINGFILL,False,False,152560,0,8316956683.0,15,ASK,LONG,1.0
VSAT,2026-04-02 14:02:43.163794+00:00,CALL,45.0,2027-01-15,109200,65,65,261,49.37,REPEATEDHITS,False,False,65520,43680,8316956683.0,288,ASK,LONG,1.0
VSAT,2026-03-30 17:36:26.350560+00:00,CALL,46.0,2026-05-15,109977,234,242,0,43.76,REPEATEDHITS,False,False,80367,29610,8316956683.0,46,ASK,LONG,1.0
VSAT,2026-03-25 18:03:56.239547+00:00,PUT,47.0,2026-04-17,39039,137,139,15,49.85,REPEATEDHITS,True,False,39039,0,8316956683.0,23,ASK,SHORT,1.0
VSAT,2026-03-25 15:45:42.766544+00:00,PUT,37.0,2026-04-17,12102,220,406,50,50.44,REPEATEDHITS,False,False,0,12102,8316956683.0,23,BID,LONG,0.5
VSAT,2026-03-24 17:05:25.916832+00:00,PUT,49.0,2026-04-17,15460,33,33,24,47.81,REPEATEDHITS,False,False,15460,0,8316956683.0,24,ASK,SHORT,1.0
VSAT,2026-03-24 16:00:57.780306+00:00,PUT,50.0,2026-04-17,40670,83,83,8,48.655,REPEATEDHITS,False,False,40180,490,8316956683.0,24,ASK,SHORT,1.0
VSAT,2026-03-23 18:44:08.945901+00:00,CALL,50.0,2026-04-17,35700,85,143,4430,49.625,REPEATEDHITS,False,False,35700,0,8316956683.0,25,ASK,LONG,1.0
VSAT,2026-03-20 19:54:42.120879+00:00,CALL,46.0,2026-03-20,11960,342,353,131,46.15,REPEATEDHITS,True,False,11960,0,8316956683.0,0,ASK,LONG,1.0
VSAT,2026-03-20 15:47:24.889896+00:00,CALL,50.0,2026-04-17,20400,51,1156,3371,48.53,REPEATEDHITS,False,False,1600,18800,8316956683.0,28,BID,SHORT,0.5
VSAT,2026-03-20 15:46:18.221059+00:00,CALL,50.0,2026-04-17,26400,66,1105,3371,48.49,REPEATEDHITS,False,False,0,14400,8316956683.0,28,BID,SHORT,0.5
INFQ,2026-04-17 14:43:09.030533+00:00,PUT,15.0,2026-05-15,14630,77,6799,2906,18.28,REPEATEDHITS,False,False,14630,0,3370467903.0,28,ASK,SHORT,1.0
INFQ,2026-04-17 14:43:04.819775+00:00,PUT,15.0,2026-05-15,86825,457,6722,2906,18.26,REPEATEDHITS,False,False,18050,68775,3370467903.0,28,BID,LONG,0.5
INFQ,2026-04-17 14:43:00.811941+00:00,PUT,15.0,2026-05-15,22040,116,6264,2906,18.265,REPEATEDHITS,False,False,14820,6650,3370467903.0,28,ASK,SHORT,1.0
INFQ,2026-04-17 14:35:26.462872+00:00,PUT,15.0,2026-05-15,46225,215,5870,2906,18.585,REPEATEDHITS,False,False,0,46225,3370467903.0,28,BID,LONG,0.5
INFQ,2026-04-17 14:34:53.585915+00:00,PUT,15.0,2026-05-15,109435,509,5232,2906,18.56,REPEATEDHITS,False,False,0,109435,3370467903.0,28,BID,LONG,0.5
INFQ,2026-04-17 14:29:52.922326+00:00,PUT,17.5,2026-05-15,45220,133,3031,140,18.57,REPEATEDHITS,False,False,340,44880,3370467903.0,28,BID,LONG,0.5
INFQ,2026-04-17 14:29:52.922326+00:00,PUT,17.5,2026-05-15,53640,149,3473,140,18.55,REPEATEDHITS,False,False,0,53640,3370467903.0,28,BID,LONG,0.5
