ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol
CVX,LONG,0.5294459363331263,5.2944593633312635,0.0,3.1767,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,80807.7054323173,20.0,1.0,1.6666686590006494,0.000363,0.000502,18245.594722089496,10947.343746794717,1.785237,0.857153,2.0,4.0,0.238625,0.223432,,,,,,
MOD,LONG,0.5143859184384927,5.143859184384927,5.99,5.7889,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, trend_aligned",room_to_target,7.1,NEUTRAL,flag_breakout,,,300.0,155.0,42.52,26.36,10724.0,5255.0,0.49,8073.0,3148.0,4758.0,1017.6963277272135,2.0,1.0,99.0,0.001734,0.0,0.19427128655524578,0.0,3.126916,,0.0,0.0,0.000491,0.0,1.76,0.72,0.0,1.6,1.48,0.42
AFRM,LONG,0.49752850769231205,4.975285076923121,0.0,2.9852,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,43.54807372072144,10.0,1.0,7.646771238317992,0.00352,0.002029,0.6431817506327051,0.0841115459829267,0.7609,4.095698,2.0,1.0,0.090683,0.61079,0.0,0.56,0.0,0.0,0.0,0.0
IDYA,LONG,0.4763916176565254,4.763916176565254,0.0,2.8583,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.4910820804529452,3.0,1.0,99.0,0.004797,0.0,0.0019702775861588882,0.0,1.377246,,0.0,0.0,0.598568,0.0,0.0,0.67,0.0,0.0,0.0,0.0
LRCX,LONG,0.4623708710893101,4.6237087108931005,0.0,2.7742,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,187507.28507892435,13.0,1.0,7.619757135561575,0.000395,0.000425,61893.502963543346,6962.370719292164,0.13374,0.618851,2.0,1.0,0.358233,0.000754,,,,,,
NEM,LONG,0.4529003346481915,4.5290033464819155,0.0,2.7174,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,102025.54825829405,19.0,1.0,0.00026029523906106675,0.000598,0.001057,21.114765706796756,47319.13924637123,1.109511,16.693314,2.0,2.0,0.587862,0.21995,,,,,,
SMH,LONG,0.4400299894613228,4.400299894613228,0.0,2.6402,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.7473951320942671,5.0,1.0,7.728195684020309,0.000237,3e-05,203916.53229194874,105544.18683449728,0.837651,0.071963,2.0,0.0,0.642841,0.0,0.0,0.82,0.0,0.0,0.0,0.0
PANW,LONG,0.4283159451062919,4.283159451062919,0.0,2.5699,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,478831.2055249048,11.0,1.0,2.8588143863402835,0.00012,0.000419,56076.530681036,4358.957798027942,2.44724,0.606345,1.0,2.0,1e-06,0.002111,,,,,,
CELH,LONG,0.4263080246211402,4.263080246211402,0.0,2.5578,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,206947.28744048934,4.0,1.0,99.0,0.000447,0.001192,9178.768144141106,0.20638236177178135,1.829628,1.348387,3.0,0.0,0.000333,0.0,,,,,,
MCHP,LONG,0.41948276736368467,4.194827673636847,0.0,2.5169,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.8402268607390918,2.0,1.0,99.0,0.000313,0.0,58164.23196610779,0.0,588.850261,,0.0,0.0,0.295831,0.0,0.0,0.58,0.0,0.0,0.0,0.0
AMAT,LONG,0.41682798839247165,4.168279883924717,0.0,2.501,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,105.44783466818443,11.0,1.0,2.2185535965413976,0.000182,0.000252,18.998587809231026,7.136251534501568,4.820982,0.480244,0.0,1.0,0.197612,0.100685,,,,,,
DELL,LONG,0.4153429197037926,4.1534291970379265,0.0,2.4921,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,2445.372247320207,3.0,1.0,99.0,0.000178,0.000103,94102.69432453802,38.48195072454171,1.247339,1.70625,1.0,0.0,0.378711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSFT,LONG,0.40192897513326187,4.019289751332619,0.0,2.4116,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,1.1848756818009865,14.0,1.0,1.432149114126333,9e-05,6.6e-05,93126.57014494257,117046.3498580287,0.103415,0.132535,2.0,3.0,0.800131,0.698501,,,,,,
XBI,LONG,0.39860539290508,3.9860539290508,0.0,2.3916,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,4151.990566766338,7.0,1.0,0.32282179778108616,0.00012,0.000576,8432.041859499377,34826.4044020859,12.475284,1.015572,0.0,1.0,0.000512,0.000694,,,,,,
IONQ,LONG,0.39271022289685464,3.9271022289685464,0.0,2.3563,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.002328,0.0,17.70017113370471,0.0,6.343434,,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0
GS,LONG,0.38887216424963444,3.8887216424963444,0.0,2.3332,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,10562.655583589922,9.0,1.0,2.365395460936681,0.000177,0.000122,28467.756879285454,42122.829236360936,0.3008,0.261095,1.0,0.0,0.387106,0.000465,,,,,,
UPRO,LONG,0.3840925815789859,3.840925815789859,0.0,2.3046,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,0.9226079729244897,4.0,1.0,0.7062566216213403,0.000176,0.000239,26723.19574371739,37837.79850781355,72.9,58.0,1.0,1.0,0.45372,0.303196,,,,,,
RTX,LONG,0.3779147321956224,3.779147321956224,0.0,2.2675,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,1835393.6972190123,5.0,1.0,6.216988480327211e-06,0.000124,0.00029,0.3472636464846044,83785.81870872165,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05,,,,,,
IWM,LONG,0.36409604369398707,3.6409604369398707,0.0,2.1846,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.0033062541590447,3.0,1.0,99.0,2.5e-05,0.0,101454.90128413832,0.0,0.284039,,0.0,0.0,0.5904,0.0,0.0,0.68,0.0,0.0,0.0,0.0
LYB,LONG,0.3624259465733811,3.624259465733811,5.05,4.8071,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.4,NEUTRAL,trend_continuation,,,80.0,70.0,9.97,3.78,72460.0,75153.0,1.037,45027.0,51657.0,50929.0,5.048355849355649,4.0,1.0,99.0,0.0009,0.0,0.18725690021363184,0.0,0.566247,,0.0,0.0,0.299016,0.0,2.65,0.2,0.02,1.4,0.71,0.07
APP,LONG,0.3602656545769413,3.6026565457694133,0.0,2.1616,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,95.6062624674654,12.0,1.0,0.02829935564253156,0.000131,0.0003,0.20126808024289955,7.112108232613271,1.487879,8.057851,1.0,1.0,0.52984,0.391506,,,,,,
SQQQ,LONG,0.3567748855204278,3.567748855204278,5.86,4.6219,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.4,NEUTRAL,ema_pullback,,,80.0,65.0,3.41,15.98,117221.0,61940.0,0.528,112985.0,34594.0,31582.0,2.7466050504714112,2.0,1.0,99.0,6.8e-05,0.0,47.09657820964094,0.0,5.231884,,1.0,0.0,0.266908,0.0,2.1,0.5,0.24,1.2,1.18,0.64
CRWD,LONG,0.350456560944824,3.5045656094482402,0.0,2.1027,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,794510.8537117117,7.0,1.0,99.0,0.000247,0.000129,23498.918765352177,0.27194846555281843,0.182481,0.211312,2.0,2.0,7e-06,0.066416,0.0,0.85,0.0,0.0,0.0,0.0
B,LONG,0.34781821220434456,3.4781821220434455,0.0,2.0869,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,794239.4621693824,6.0,1.0,1.1129408796409725,0.000441,0.000299,17528.707187911714,31499.799330879752,0.238439,7.750106,0.0,1.0,0.000113,1e-06,,,,,,
NFLX,LONG,0.3475910475579684,3.475910475579684,0.0,2.0855,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,2941.660663370584,12.0,1.0,0.20458152821724523,0.000144,0.000365,12412.797028728519,84943.71897430696,0.615392,0.196652,1.0,2.0,0.321851,0.17819,,,,,,
SMR,LONG,0.34554852195474717,3.4554852195474717,0.0,2.0733,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,2.6285310182699626,2.0,1.0,99.0,0.000677,0.0,0.06980952891008381,0.0,1.350179,,0.0,0.0,0.275594,0.0,0.0,0.47,0.0,0.0,0.0,0.0
AMD,LONG,0.3447480242079543,3.447480242079543,0.0,2.0685,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,2.153630562659306,9.0,1.0,0.3499016229216349,9.2e-05,0.000236,115129.22530000968,263226.501983489,0.144521,3.721763,1.0,1.0,0.399342,0.355261,,,,,,
KWEB,LONG,0.33952139509125595,3.3952139509125594,0.0,2.0371,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,3.6710215189392144,9.0,1.0,0.33008614639365835,0.000119,0.000413,32161.72661489503,27838.383547772566,1.356179,0.994798,0.0,5.0,0.269785,0.424673,,,,,,
SCHW,LONG,0.3304332861537683,3.3043328615376835,0.0,1.9826,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,6606.124553965916,4.0,1.0,2.714176722997267,0.000315,0.0001,36431.04402955113,13422.502566200003,0.378147,9.371463,0.0,2.0,2e-06,0.000558,0.0,0.76,0.0,0.0,0.0,0.0
CRK,LONG,0.32747814948069703,3.2747814948069704,4.96,4.7454,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, trend_aligned",room_to_target,8.1,NEUTRAL,ema_pullback,,,25.0,8.0,17.18,62.5,42441.0,21820.0,0.514,5500.0,22223.0,36538.0,15.807369130724153,2.0,1.0,0.12652326794296717,0.001243,0.000621,0.04146268687543846,0.32770799829584374,0.507968,0.190824,0.0,0.0,0.0,0.0,1.56,0.73,0.04,1.2,1.03,0.41
ASST,LONG,0.3236934540712321,3.2369345407123213,0.0,1.9422,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000893,0.0,0.0015176455647148883,0.0,8.87037,,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
OKTA,SHORT,0.7183138654760629,7.183138654760629,0.0,4.3099,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,60261.46312125797,15.0,1.0,1.3944226707566185,0.002364,0.003239,78274.85027743035,28067.11763907214,2.54987,1.846308,0.0,1.0,0.506149,0.626186,,,,,,
NEM,SHORT,0.7104466571288633,7.104466571288634,0.0,4.2627,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,102025.54825829405,19.0,1.0,0.00026029523906106675,0.000598,0.001057,21.114765706796756,47319.13924637123,1.109511,16.693314,2.0,2.0,0.587862,0.21995,0.0,0.0,0.0,0.0,0.0,0.0
UNH,SHORT,0.6884145068981536,6.884145068981536,5.72,6.8781,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.6,NEGATIVE,ema_rally,-94742054.33,,300.0,200.0,10.41,26.39,702382.0,466367.0,0.664,183303.0,283064.0,702382.0,265374.3066507136,11.0,1.0,0.4948128831998811,0.00035,0.000701,238866.72478084776,107275.8939752616,58.362683,9.720047,1.0,1.0,9e-06,0.204596,2.16,0.26,0.06,1.2,1.74,0.3
CRM,SHORT,0.6493823197468029,6.493823197468029,5.61,6.3499,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",7.1,NEGATIVE,resistance_ema_confluence,-24790616.94,,220.0,190.0,12.96,2.44,353859.0,312288.0,0.883,144563.0,198756.0,322828.0,1.730875111243532,18.0,1.0,0.03344872915775876,0.000109,0.000888,18377.11296273543,109882.2790908496,0.285214,0.59533,2.0,11.0,0.41821,0.795919,1.62,0.92,0.04,1.6,1.23,0.2
AFRM,SHORT,0.6148843346574902,6.1488433465749015,0.0,3.6893,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,43.54807372072144,10.0,1.0,7.646771238317992,0.00352,0.002029,0.6431817506327051,0.0841115459829267,0.7609,4.095698,2.0,1.0,0.090683,0.61079,,,,,,
GOOG,SHORT,0.5986690380509319,5.986690380509319,5.84,6.3853,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,8.2,NEGATIVE,ema_rally,-94775341.19,,320.0,250.0,7.24,16.22,845103.0,641908.0,0.76,380624.0,420726.0,685661.0,11372.539847301136,11.0,1.0,0.21983091719143594,3.9e-05,0.000456,89276.74065351303,90247.88666784292,0.026936,0.956306,0.0,4.0,0.230888,0.632814,1.98,0.48,0.0,1.2,1.76,0.42
RBLX,SHORT,0.5813319390203093,5.813319390203093,0.0,3.488,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,7355.094272652942,12.0,1.0,99.0,0.003187,0.003979,14365.10623279942,2.511799269350309,15.414206,0.920707,1.0,0.0,2.6e-05,0.812829,,,,,,
AMD,SHORT,0.567436972709384,5.67436972709384,5.09,5.5842,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.1,NEGATIVE,retest_and_confirm,-130701852.13,203.88,220.0,200.0,7.9,1.91,1317661.0,1585356.0,1.203,688165.0,768143.0,1446709.0,2.153630562659306,9.0,1.0,0.3499016229216349,9.2e-05,0.000236,115129.22530000968,263226.501983489,0.144521,3.721763,1.0,1.0,0.399342,0.355261,1.51,0.9,0.34,1.4,0.64,0.3
RTX,SHORT,0.534504040284087,5.345040402840871,3.97,4.7435,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence","confirmation_volume, room_to_target, trend_aligned",4.4,POSITIVE,resistance_ema_confluence,1075153.49,198.49,230.0,175.0,16.06,11.7,123203.0,85956.0,0.698,73898.0,71604.0,63657.0,1835393.6972190123,5.0,1.0,6.216988480327211e-06,0.000124,0.00029,0.3472636464846044,83785.81870872165,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05,0.0,0.57,0.16,1.6,1.64,0.0
VG,SHORT,0.5217262511526048,5.217262511526048,0.0,3.1304,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,11.809643093530031,5.0,1.0,0.0,0.0,0.001102,0.0,84320.3091905047,,0.697302,0.0,0.0,0.0,0.42534,0.0,0.0,0.0,0.0,0.0,0.0
GLNG,SHORT,0.5190734196033946,5.1907341960339455,0.0,3.1144,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1.4538643982723358,13.0,1.0,1.1593779337374175,0.003542,0.002252,19.041146068835456,10.264742795870308,16.43556,0.874732,1.0,4.0,0.644133,0.827428,,,,,,
NBIS,SHORT,0.5180962396494994,5.180962396494993,0.0,3.1086,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,11.103565126090366,3.0,1.0,0.0,0.0,0.000267,0.0,130067.18420644099,,2.203817,0.0,0.0,0.0,0.517735,0.0,0.66,0.0,0.0,0.0,0.0
KWEB,SHORT,0.5179045162986573,5.179045162986573,0.0,3.1074,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,3.6710215189392144,9.0,1.0,0.33008614639365835,0.000119,0.000413,32161.72661489503,27838.383547772566,1.356179,0.994798,0.0,5.0,0.269785,0.424673,0.0,0.0,0.0,0.0,0.0,0.0
LMT,SHORT,0.5104601713933115,5.104601713933114,0.0,3.0628,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1.0483596135644744,12.0,1.0,0.6629420737344236,0.000473,0.000571,31029.96902349997,140419.3680846269,66.399306,120.166667,2.0,0.0,0.702742,0.230338,,,,,,
DAL,SHORT,0.5078382364623392,5.078382364623391,0.0,3.047,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,3593.043185984209,13.0,1.0,99.0,0.0008,0.000741,129491.09755982137,14.210274742343827,1.769263,0.321773,0.0,5.0,0.65971,0.769238,,,,,,
CVX,SHORT,0.4971696847411469,4.9716968474114696,0.0,2.983,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,80807.7054323173,20.0,1.0,1.6666686590006494,0.000363,0.000502,18245.594722089496,10947.343746794717,1.785237,0.857153,2.0,4.0,0.238625,0.223432,,,,,,
B,SHORT,0.48398418841428426,4.839841884142842,0.0,2.9039,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,794239.4621693824,6.0,1.0,1.1129408796409725,0.000441,0.000299,17528.707187911714,31499.799330879752,0.238439,7.750106,0.0,1.0,0.000113,1e-06,,,,,,
APP,SHORT,0.48349392661485024,4.834939266148503,5.46,5.1555,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.5,POSITIVE,ema_rally,4557211.93,457.65,500.0,200.0,9.25,56.3,162389.0,125597.0,0.773,76904.0,82118.0,128964.0,95.6062624674654,12.0,1.0,0.02829935564253156,0.000131,0.0003,0.20126808024289955,7.112108232613271,1.487879,8.057851,1.0,1.0,0.52984,0.391506,1.53,0.96,1.0,1.2,0.54,0.22
LUNR,SHORT,0.473303847472795,4.73303847472795,0.0,2.8398,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.001002,0.0,162557.29154869047,,176.666667,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0
ENPH,SHORT,0.46914779489054625,4.6914779489054625,0.0,2.8149,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.719608019882189,2.0,1.0,0.0,0.0,0.000589,0.0,0.05411919298851898,,8.473733,0.0,1.0,0.0,0.349674,0.0,0.72,0.0,0.0,0.0,0.0
DDOG,SHORT,0.46673752400928,4.6673752400928,0.0,2.8004,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1861406.4645356305,4.0,1.0,0.0,0.0,0.000781,0.0,48547.63412883447,,0.753047,0.0,0.0,0.0,0.445389,0.0,0.66,0.0,0.0,0.0,0.0
DIS,SHORT,0.46205435758769914,4.620543575876991,0.0,2.7723,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1150.609613867576,6.0,1.0,99.0,0.000364,0.000543,11102.901660670026,33.83988209996375,0.391955,19.284851,0.0,0.0,0.001889,0.313371,,,,,,
SOXS,SHORT,0.45971184698404227,4.597118469840423,6.02,4.9446,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.2,NEUTRAL,ema_rally,,,40.0,38.0,2.37,2.75,15097.0,7456.0,0.494,16210.0,3063.0,3280.0,1728.7142552243108,4.0,1.0,0.00016087617116657623,3e-05,0.000117,10.419751572509572,21589.58967623331,1.328358,4.144673,1.0,1.0,0.0,0.446788,1.66,0.98,0.54,1.2,1.12,0.52
CAT,SHORT,0.4530012808731782,4.530012808731782,0.0,2.718,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,162.8232198181548,5.0,1.0,0.49854706746505195,4.9e-05,0.000309,7.1806853430882915,9.602149675455543,0.594907,23.630127,1.0,1.0,0.001488,0.500563,0.0,0.85,0.0,0.0,0.0,0.0
GXO,SHORT,0.45,4.5,5.73,5.309,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.7,NEUTRAL,trend_continuation,,,60.0,45.0,15.85,13.11,13138.0,11729.0,0.893,7811.0,10544.0,6512.0,0.0,1.0,1.0,0.0,0.0,0.02532,0.0,0.06377172671051287,,625.0,0.0,0.0,0.0,0.0,2.43,0.18,0.24,1.4,1.05,0.43
