ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol
OXY,LONG,0.5952495784059126,5.952495784059126,0.0,3.5715,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,442.3681904355927,29.0,1.0,3.5577142185031976,0.005699,0.000187,9237.283659556573,35051.53077092261,0.396722,0.358177,0.0,0.0,0.384099,0.000759,0.0,0.0,0.0,0.0,0.0,0.0
VSAT,LONG,0.5933333333333333,5.933333333333333,4.88,5.7707,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",6.7,NEUTRAL,ema_pullback,,,70.0,36.0,45.8,25.02,47569.0,6002.0,0.126,28810.0,15901.0,8860.0,27.502740993889613,5.0,1.0,99.0,0.01295,0.003782,1.2058974560552076,0.007834208999360466,21.275862,0.52014,0.0,0.0,0.030581,0.54711,1.89,0.88,0.0,1.2,0.59,0.32
CORZ,LONG,0.5800000000000001,5.800000000000001,0.0,3.48,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,25586.09862687055,3.0,1.0,7.816744667354631e-05,0.009263,0.000429,2.6782728523017956,17131.63833716591,15.649452,0.149878,0.0,2.0,0.0,1.7e-05,0.0,0.99,0.0,0.0,0.0,0.0
UNH,LONG,0.5684306417875263,5.684306417875264,0.0,3.4106,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,243241.64621053063,10.0,1.0,0.552268182714079,0.00035,0.000661,296325.7303632875,134140.3233239953,58.362683,10.917602,1.0,1.0,9e-06,0.112237,,,,,,
EXPE,LONG,0.5537466572736567,5.537466572736567,0.0,3.3225,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,16.757831371603487,12.0,1.0,3.1091618744429934,0.001133,0.000304,0.4536071706507781,0.2917874263024931,1.824572,2.47538,1.0,2.0,0.772496,0.009915,0.0,0.91,0.0,0.0,0.0,0.0
IBIT,LONG,0.5385369710920709,5.385369710920709,0.0,3.2312,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,2812.8465393599427,17.0,1.0,9.45170340778668,0.000493,0.000178,47542.89735936576,9221.82750892957,0.234134,0.20983,2.0,1.0,0.632851,0.002126,0.0,0.88,0.0,0.0,0.0,0.0
CVX,LONG,0.5314288631156702,5.3142886311567015,0.0,3.1886,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,96534.85743716737,22.0,1.0,1.6666686429829025,0.000394,0.000526,20576.85810801331,12346.10022492899,1.653417,0.884283,2.0,4.0,0.238625,0.223432,,,,,,
MOD,LONG,0.5143859184384927,5.143859184384927,6.66,5.9899,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.1,NEUTRAL,flag_breakout,,,300.0,155.0,41.18,27.06,10724.0,5255.0,0.49,8073.0,3148.0,4758.0,1017.6963277272134,2.0,1.0,99.0,0.001734,0.0,0.24100293136231082,0.0,3.126916,,0.0,0.0,0.000491,0.0,1.76,0.65,0.46,1.6,1.62,0.57
AFRM,LONG,0.49752850769231205,4.975285076923121,0.0,2.9852,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,43.54807372072141,10.0,1.0,7.646771238317982,0.00352,0.002029,0.7978980839103273,0.10434444277763391,0.7609,4.095698,2.0,1.0,0.090683,0.61079,0.0,0.46,0.0,0.0,0.0,0.0
BE,LONG,0.48152619992766865,4.815261999276687,0.0,2.8892,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,168.0913092664604,10.0,1.0,9.782458641735895,0.000654,0.003767,51547.37859478121,5269.368415712937,0.888412,0.780638,0.0,0.0,0.48615,0.075285,,,,,,
IDYA,LONG,0.4763916176565254,4.763916176565254,0.0,2.8583,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.4910820804529445,3.0,1.0,99.0,0.004797,0.0,0.00244422468333589,0.0,1.377246,,0.0,0.0,0.598568,0.0,0.0,0.7,0.0,0.0,0.0,0.0
BABA,LONG,0.47255846031371307,4.725584603137131,0.0,2.8354,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.5979500703421006,4.0,1.0,99.0,0.000295,9.6e-05,123323.63994335785,32.752879451805626,1.162899,10.918919,2.0,0.0,0.35543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,LONG,0.47255377151588174,4.725537715158818,0.0,2.8353,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,1479.3862751134684,16.0,1.0,99.0,0.00059,0.001204,141301.1323179707,19.092846623117154,0.161863,0.272677,0.0,8.0,0.581914,0.766683,,,,,,
NET,LONG,0.4714646667448523,4.714646667448523,0.0,2.8288,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,40.133989153923906,14.0,1.0,32.529362041230684,0.001558,0.001389,3.936629961412416,0.1613569900908917,0.872774,1.140049,1.0,0.0,0.040951,0.511405,,,,,,
COP,LONG,0.4702632244727937,4.702632244727937,0.0,2.8216,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,8759.921927672425,10.0,1.0,0.0006919273354154777,0.000397,0.000529,16.405191716390743,23709.41409120657,10.902379,1.306282,0.0,0.0,0.333298,0.270139,,,,,,
APH,LONG,0.4529254288650386,4.529254288650386,0.0,2.7176,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,47.09931194251416,22.0,1.0,0.028376056318550228,0.000914,0.001789,0.05448958751664543,0.7200999000479154,1.35803,1.22281,1.0,0.0,0.337553,0.468914,,,,,,
NEM,LONG,0.4529003346481915,4.5290033464819155,0.0,2.7174,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,33148.27922073168,17.0,1.0,0.001695707729558515,0.000598,0.000588,26.19388855964218,10813.020234638732,1.109511,0.423661,2.0,2.0,0.587862,0.394207,,,,,,
AMAT,LONG,0.45169473155474926,4.516947315547492,0.0,2.7102,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,105.20064732581541,12.0,1.0,2.2186463747713963,0.000217,0.000252,19.64137758666658,8.852865337176762,4.050126,0.480244,1.0,1.0,0.197645,0.100685,,,,,,
CRDO,LONG,0.4286222571025965,4.286222571025965,0.0,2.5717,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,32.59900520963647,6.0,1.0,2.918012850905383,0.000408,0.00066,0.6016404573776142,0.20618156537279844,5.591094,1.351825,0.0,0.0,0.008773,0.262613,,,,,,
MCHP,LONG,0.42824809541044495,4.282480954104449,0.0,2.5695,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.8402268607390919,2.0,1.0,99.0,0.000313,0.0,72155.54420227268,0.0,588.850261,,0.0,0.0,0.295831,0.0,0.0,0.53,0.0,0.0,0.0,0.0
LRCX,LONG,0.418058133114397,4.18058133114397,0.0,2.5083,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,128157.02311142169,12.0,1.0,4.891255405250347,0.000331,0.000425,59145.16249479227,8637.157772172202,0.137818,0.618851,2.0,1.0,0.000235,0.000754,,,,,,
XBI,LONG,0.40736992147833645,4.073699214783365,0.0,2.4442,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,4151.990566766338,7.0,1.0,0.32282179778108616,0.00012,0.000576,10460.355935982194,43203.839839322674,12.475284,1.015572,0.0,1.0,0.000512,0.000694,,,,,,
RKLB,LONG,0.40018459790028527,4.001845979002852,0.0,2.4011,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,4.439956469498794,5.0,1.0,2.5363141399215126,0.000691,0.000278,82.49831377742886,48.79027748115331,1.575785,7.062289,1.0,0.0,0.244667,0.334193,0.0,0.63,0.0,0.0,0.0,0.0
SPXU,LONG,0.3958832620847441,3.958832620847441,6.32,5.3754,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.5,NEUTRAL,bounce_and_fail,,,70.0,45.0,25.38,19.4,27819.0,17855.0,0.642,30877.0,10831.0,3966.0,0.0,1.0,1.0,99.0,0.0003,0.0,121934.73936624355,0.0,125.333333,,1.0,0.0,0.0,0.0,2.52,0.35,0.34,1.0,1.11,1.0
UPRO,LONG,0.39285775013351437,3.928577501335144,0.0,2.3571,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,0.9226079729244898,4.0,1.0,0.7062566216213402,0.000176,0.000239,33151.41740090989,46939.619942684294,72.9,58.0,1.0,1.0,0.45372,0.303196,,,,,,
IONQ,LONG,0.39271022289685464,3.9271022289685464,0.0,2.3563,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.002328,0.0,21.9579187664684,0.0,6.343434,,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
SMCI,LONG,0.39270833543222455,3.9270833543222454,0.0,2.3563,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.739822368358095,3.0,1.0,99.0,0.000254,0.0,61062.813770611734,0.0,1.375875,,1.0,0.0,0.516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,LONG,0.38400984122316295,3.8400984122316295,0.0,2.3041,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,3.1197853737422965,5.0,1.0,0.9361874879140527,0.000115,8.4e-05,55664.87327325103,89188.66251451342,1.235915,16.007917,1.0,0.0,0.3396,0.365002,,,,,,
ORCL,LONG,0.3804396249882686,3.804396249882686,0.0,2.2826,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,4991.958879013987,5.0,1.0,4.423586568459822,7.7e-05,6.7e-05,159576.42264108965,24049.32742115787,1.174362,0.394395,0.0,0.0,0.18157,0.001035,,,,,,
SHOP,LONG,0.3792451216403149,3.7924512164031485,0.0,2.2755,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,759854.6705273669,8.0,1.0,1.084377827006392,0.000434,0.000328,14825.924908589663,13672.287038106571,0.2615,0.329871,1.0,0.0,0.474383,5e-06,,,,,,
FIG,LONG,0.3767109464716054,3.767109464716054,0.0,2.2603,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.1559603487167296,2.0,1.0,99.0,0.001789,0.0,0.2682360564774612,0.0,0.261135,,0.0,0.0,0.240618,0.0,0.0,0.08,0.0,0.0,0.0,0.0
ALB,LONG,0.36591036910199454,3.6591036910199453,0.0,2.1955,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,2805.8067379951517,6.0,1.0,99.0,0.001006,0.001268,12.006404669039172,0.07502483409646836,0.537182,3.617468,2.0,1.0,0.000455,0.041364,,,,,,
ADBE,LONG,0.3647602253978235,3.647602253978235,0.0,2.1886,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,6863.259926024519,19.0,1.0,0.1233729678515516,0.000375,0.001386,9359.068696854365,44251.644707135514,0.311084,0.207172,1.0,0.0,0.002345,0.382099,,,,,,
LYB,LONG,0.3624259465733811,3.624259465733811,5.15,4.8371,price_validation_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",7.4,NEUTRAL,trend_continuation,,,80.0,70.0,11.83,2.15,72460.0,75153.0,1.037,45027.0,51657.0,50929.0,5.048355849355658,4.0,1.0,99.0,0.0009,0.0,0.23230124569371952,0.0,0.566247,,0.0,0.0,0.299016,0.0,2.64,0.37,0.16,1.4,0.37,0.21
APP,LONG,0.3602656545769413,3.6026565457694133,0.0,2.1616,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,95.60626246746536,12.0,1.0,0.0282993556425316,0.000131,0.0003,0.24968279249239345,8.822914402939295,1.487879,8.057851,1.0,1.0,0.52984,0.391506,,,,,,
SQQQ,LONG,0.356774885520428,3.56774885520428,6.2,4.7039,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.3,NEUTRAL,ema_pullback,,,80.0,65.0,3.37,16.01,117221.0,61940.0,0.528,112985.0,34594.0,31582.0,2.746605050471416,2.0,1.0,99.0,6.8e-05,0.0,58.42558417622897,0.0,5.231884,,1.0,0.0,0.266908,0.0,2.1,0.49,0.24,1.2,1.19,0.97
ALGN,LONG,0.352694358802233,3.5269435880223297,6.31,4.5365,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.4,NEUTRAL,ema_pullback,,,180.0,170.0,0.67,4.92,13871.0,14990.0,1.081,5549.0,5904.0,17408.0,0.0,1.0,1.0,99.0,0.000255,0.0,52876.3670226334,0.0,40.333333,,1.0,0.0,0.0,0.0,1.92,0.82,0.5,1.2,1.54,0.33
KWEB,LONG,0.3482866135383082,3.482866135383082,0.0,2.0897,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,3.6710215189392144,9.0,1.0,0.3300861463936583,0.000119,0.000413,39898.17810600001,34534.86183349909,1.356179,0.994798,0.0,5.0,0.269785,0.424673,,,,,,
SMR,LONG,0.3455485219547474,3.455485219547474,0.0,2.0733,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,2.6285310182699675,2.0,1.0,99.0,0.000677,0.0,0.08660209855339483,0.0,1.350179,,0.0,0.0,0.275594,0.0,0.0,0.42,0.0,0.0,0.0,0.0
IWM,LONG,0.344948448624833,3.4494844862483296,0.0,2.0697,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,0.9277286709754786,7.0,1.0,1.0718102952333133,6e-05,5.7e-05,159109.34710427083,197932.22465067622,0.161473,0.186866,3.0,0.0,0.611671,0.446305,,,,,,
CLS,SHORT,0.7342286285714286,7.342286285714286,5.37,6.7221,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,7.2,NEUTRAL,ema_rally,,,420.0,175.0,50.75,37.19,42430.0,48000.0,1.131,30346.0,35836.0,24248.0,19.64350284702336,14.0,1.0,0.0,0.0,0.005841,0.0,0.07652100767198379,,2.99187,0.0,1.0,0.0,0.41103,1.51,0.91,0.0,1.2,1.0,0.75
OKTA,SHORT,0.7329653448132437,7.329653448132437,0.0,4.3978,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,60260.75328769111,16.0,1.0,1.394422670294019,0.002364,0.003336,97103.7393291888,31653.28868480228,2.54987,1.763832,0.0,2.0,0.506149,0.626186,,,,,,
UNH,SHORT,0.6736175606738333,6.736175606738333,5.88,6.8321,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.5,NEGATIVE,ema_rally,-71043931.13,271.65,300.0,200.0,10.47,26.35,702382.0,466367.0,0.664,183303.0,283064.0,702382.0,243241.64621053063,10.0,1.0,0.552268182714079,0.00035,0.000661,296325.7303632875,134140.3233239953,58.362683,10.917602,1.0,1.0,9e-06,0.112237,2.15,0.24,0.06,1.2,1.98,0.24
AFRM,SHORT,0.6148843346574902,6.1488433465749015,0.0,3.6893,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,43.54807372072141,10.0,1.0,7.646771238317982,0.00352,0.002029,0.7978980839103273,0.10434444277763391,0.7609,4.095698,2.0,1.0,0.090683,0.61079,,,,,,
GOOG,SHORT,0.6074344142911623,6.074344142911623,5.92,5.8532,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,5.2,NEGATIVE,ema_rally,-71390607.37,300.57,320.0,300.0,6.57,0.09,845103.0,641908.0,0.76,380624.0,420726.0,685661.0,12412.672482108426,12.0,1.0,0.05075722689191338,0.000145,0.000456,17047.860807166046,111956.87032225751,0.278625,0.956306,0.0,4.0,1.9e-05,0.632814,1.97,0.59,0.0,1.2,1.5,0.66
DAL,SHORT,0.592345478280786,5.92345478280786,6.13,6.2807,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.4,NEGATIVE,retest_and_confirm,-5566328.49,,70.0,60.0,7.02,8.27,436231.0,280497.0,0.643,344790.0,202939.0,168999.0,1479.3862751134684,16.0,1.0,99.0,0.00059,0.001204,141301.1323179707,19.092846623117154,0.161863,0.272677,0.0,8.0,0.581914,0.766683,1.83,0.73,1.0,1.4,0.63,0.54
ADBE,SHORT,0.5636212039509991,5.636212039509991,5.06,6.0161,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.4,NEGATIVE,bounce_and_fail,-28421194.56,246.66,400.0,220.0,62.17,10.81,273587.0,190010.0,0.695,94776.0,112190.0,256631.0,6863.259926024519,19.0,1.0,0.1233729678515516,0.000375,0.001386,9359.068696854365,44251.644707135514,0.311084,0.207172,1.0,0.0,0.002345,0.382099,2.38,0.28,0.0,1.0,1.37,0.03
APH,SHORT,0.5430530702811291,5.430530702811291,5.43,5.7243,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",6.9,NEUTRAL,resistance_ema_confluence,,,150.0,105.0,14.55,19.82,48832.0,71415.0,1.462,48988.0,46037.0,25222.0,47.09931194251416,22.0,1.0,0.028376056318550228,0.000914,0.001789,0.05448958751664543,0.7200999000479154,1.35803,1.22281,1.0,0.0,0.337553,0.468914,1.68,0.69,0.0,1.6,1.36,0.1
NBIS,SHORT,0.5268616426376458,5.268616426376457,0.0,3.1612,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,11.103565126090368,3.0,1.0,0.0,0.0,0.000267,0.0,161354.63569331856,,2.203817,0.0,0.0,0.0,0.517735,0.0,0.57,0.0,0.0,0.0,0.0
KWEB,SHORT,0.5266696966725832,5.266696966725832,0.0,3.16,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,3.6710215189392144,9.0,1.0,0.3300861463936583,0.000119,0.000413,39898.17810600001,34534.86183349909,1.356179,0.994798,0.0,5.0,0.269785,0.424673,0.0,0.0,0.0,0.0,0.0,0.0
LMT,SHORT,0.5258207210241658,5.2582072102416575,0.0,3.1549,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1.2005552021814874,13.0,1.0,0.6629420743349838,0.000538,0.000571,34644.76027677853,174197.02071522953,60.041193,120.166667,2.0,0.0,0.702742,0.230338,,,,,,
ALB,SHORT,0.5175904574222352,5.175904574222352,0.0,3.1055,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,2805.8067379951517,6.0,1.0,99.0,0.001006,0.001268,12.006404669039172,0.07502483409646836,0.537182,3.617468,2.0,1.0,0.000455,0.041364,,,,,,
CVX,SHORT,0.5067044103755067,5.067044103755068,0.0,3.0402,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,96534.85743716737,22.0,1.0,1.6666686429829025,0.000394,0.000526,20576.85810801331,12346.10022492899,1.653417,0.884283,2.0,4.0,0.238625,0.223432,,,,,,
SCHW,SHORT,0.490766909629279,4.90766909629279,4.91,5.6668,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",8.7,NEGATIVE,ema_rally,-7052195.75,95.31,110.0,85.0,15.42,10.81,133105.0,167424.0,1.258,33835.0,103117.0,163577.0,43236538.074677095,5.0,1.0,4.405892476195193e-06,0.000274,0.00044,0.07336368099196601,11100.843001858104,0.342257,6.272285,0.0,2.0,0.001283,0.000558,1.69,0.86,0.48,1.2,0.55,0.12
VG,SHORT,0.4847441669346984,4.847441669346984,0.0,2.9085,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,18.106792742447162,5.0,1.0,0.0,0.0,0.00091,0.0,75487.63991299416,,0.6437,0.0,0.0,0.0,0.203691,0.0,0.0,0.0,0.0,0.0,0.0
APP,SHORT,0.48349392661485024,4.834939266148503,5.55,5.1825,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,5.5,POSITIVE,ema_rally,10024308.84,458.41,500.0,200.0,9.03,56.39,162389.0,125597.0,0.773,76904.0,82118.0,128964.0,95.60626246746536,12.0,1.0,0.0282993556425316,0.000131,0.0003,0.24968279249239345,8.822914402939295,1.487879,8.057851,1.0,1.0,0.52984,0.391506,1.53,0.95,1.0,1.2,0.51,0.36
BE,SHORT,0.4809412207395767,4.809412207395766,4.95,5.5697,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended","room_to_target, trend_aligned",8.4,NEGATIVE,flag_breakdown,-3783740.84,145.42,165.0,80.0,13.62,44.91,286384.0,263646.0,0.921,130343.0,199263.0,220424.0,168.0913092664604,10.0,1.0,9.782458641735895,0.000654,0.003767,51547.37859478121,5269.368415712937,0.888412,0.780638,0.0,0.0,0.48615,0.075285,0.0,0.68,0.13,1.6,1.99,0.55
XLK,SHORT,0.4794228106053287,4.794228106053287,0.0,2.8765,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,3.1197853737422965,5.0,1.0,0.9361874879140527,0.000115,8.4e-05,55664.87327325103,89188.66251451342,1.235915,16.007917,1.0,0.0,0.3396,0.365002,,,,,,
NEM,SHORT,0.4727442743940874,4.727442743940874,0.0,2.8365,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,33148.27922073168,17.0,1.0,0.001695707729558515,0.000598,0.000588,26.19388855964218,10813.020234638732,1.109511,0.423661,2.0,2.0,0.587862,0.394207,,,,,,
NET,SHORT,0.46942186999940416,4.694218699994042,0.0,2.8165,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,40.133989153923906,14.0,1.0,32.529362041230684,0.001558,0.001389,3.936629961412416,0.1613569900908917,0.872774,1.140049,1.0,0.0,0.040951,0.511405,,,,,,
ENPH,SHORT,0.46914779489054625,4.6914779489054625,5.55,5.7107,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,8.5,NEGATIVE,retest_and_confirm,-351515.97,41.56,50.0,30.0,20.25,27.85,160351.0,128290.0,0.8,59814.0,98034.0,130793.0,3.719608019882195,2.0,1.0,0.0,0.0,0.000589,0.0,0.06713747761940438,,8.473733,0.0,1.0,0.0,0.349674,0.0,0.64,1.0,1.4,1.99,0.53
VSAT,SHORT,0.4687465717659077,4.6874657176590775,0.0,2.8125,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,27.502740993889613,5.0,1.0,99.0,0.01295,0.003782,1.2058974560552076,0.007834208999360466,21.275862,0.52014,0.0,0.0,0.030581,0.54711,,,,,,
CAT,SHORT,0.4530012808731782,4.530012808731782,0.0,2.718,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,162.82321981815454,5.0,1.0,0.4985470674650515,4.9e-05,0.000309,8.907987626789769,11.911931300801704,0.594907,23.630127,1.0,1.0,0.001488,0.500563,0.0,0.87,0.0,0.0,0.0,0.0
