ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
GSAT,LONG,0.6189045301316416,6.1890453013164155,5.84,5.8865,price_validation_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence, trend_aligned",momentum_aligned,5.2,NEUTRAL,support_ema_confluence,,,105.0,28.0,69.32,54.85,33056.0,18582.0,0.562,27210.0,7474.0,16954.0,,,1.57,0.85,0.23,1.6,0.59,1.0,1.3885381899239813,3.0,1.0,2.591515192189882,0.003142,0.001041,61192.742941052515,47225.455691304225,9.146341,12.979381,0.0,0.0,0.499442,0.0,,,,
ADMA,LONG,0.6000000000000001,6.000000000000001,0.0,3.6,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.012589,0.0,626262.2384642728,0.0,2001.2,,0.0,0.0,0.0,0.0,,,,
VRT,LONG,0.5926466474660581,5.926466474660581,4.98,4.5972,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",0.7,POSITIVE,ema_pullback,5842226.71,259.12,260.0,190.0,0.51,26.55,197868.0,214479.0,1.084,169668.0,88865.0,153814.0,,,1.98,0.98,0.27,1.2,0.49,0.06,1872.1759758146807,10.0,1.0,99.0,0.000432,0.000232,69687.8419571056,122.60935494561242,369.001191,5.027447,0.0,0.0,0.093745,0.347327,,,,
ONON,LONG,0.5766784160931513,5.766784160931513,0.0,3.4601,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.5980866327663479,3.0,1.0,1.4902326179245282,0.003484,0.000163,28892.22091843768,38775.45098788182,1786.125,3.291339,0.0,1.0,0.071153,0.0,,,,
ARM,LONG,0.5669866492166001,5.669866492166001,0.0,3.4019,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.670948637815396,24.0,1.0,1.5491831165158556,0.001599,0.000973,10116.979460043804,5525.829058109226,2.580385,11.274604,0.0,8.0,0.789962,0.861012,,,,
GEV,LONG,0.5638152004455592,5.638152004455592,0.0,3.3829,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7.9729153809353805,22.0,1.0,0.3888969626094234,0.000543,0.000874,18057.944240350338,38694.79145835318,1.57905,1.674524,2.0,3.0,0.54396,0.533959,,,,
KOD,LONG,0.5481889948158227,5.481889948158227,0.0,3.2891,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.005129,0.0,55935.9984907672,0.0,5.578947,,0.0,0.0,0.0,0.0,,,,
AAPL,LONG,0.5481596711333443,5.481596711333443,0.0,3.289,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.8794388388784002,27.0,1.0,13.198478401354498,0.000394,2.8e-05,138959.33529493492,84227.48809024785,0.57044,0.10207,3.0,0.0,0.837122,0.558865,,,,
BE,LONG,0.5318444215191621,5.318444215191621,0.0,3.1911,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,36.530901857330804,11.0,1.0,1.3402459057541714,0.000775,0.000656,88316.7268192261,115317.84672505772,0.731386,0.960929,0.0,0.0,0.481806,0.061639,,,,
LUV,LONG,0.5287170855097802,5.287170855097802,0.0,3.1723,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.24,0.0,0.0,0.0,0.0,6.235214458027454,2.0,1.0,99.0,0.003408,0.0,47979.21679227761,0.0,0.826493,,0.0,0.0,0.138213,0.0,,,,
LRCX,LONG,0.5178616598947798,5.178616598947798,0.0,3.1072,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,415.9347629860255,8.0,1.0,67.30135140873908,0.000201,0.000295,121221.9794751398,1080.709170954916,46.33223,0.548263,0.0,2.0,0.005682,0.580288,,,,
RKT,LONG,0.5021798275112875,5.021798275112875,0.0,3.0131,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16.098988566002273,6.0,1.0,0.1616665027066789,0.001057,0.000773,491.36974755157985,6078.807165676133,2.110546,0.640287,1.0,2.0,0.625762,0.068722,,,,
PONY,LONG,0.4840713167839752,4.840713167839752,0.0,2.9044,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.53584066500458,2.0,1.0,99.0,0.004736,0.0,8047.696223844229,0.0,0.716494,,1.0,0.0,0.020603,0.0,,,,
FRMI,LONG,0.45,4.5,0.0,2.7,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.008651,0.0,0.02463131316869092,0.0,24.154589,,0.0,0.0,0.0,0.0,,,,
GLW,LONG,0.4472311313347948,4.472311313347948,6.33,5.3552,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,6.1,NEGATIVE,support_ema_confluence,-177394.3,138.86,150.0,120.0,8.06,13.55,203007.0,143871.0,0.709,150904.0,91196.0,104778.0,,,1.7,0.77,0.83,1.6,1.11,0.31,62.6374653294647,7.0,1.0,18.35403851556652,0.000536,0.000103,48896.97332637296,6660.24718277972,0.614598,6.044776,2.0,1.0,0.049079,0.422086,,,,
DAL,LONG,0.4315015596310143,4.315015596310142,0.0,2.589,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.006365361344313,10.0,1.0,0.23141393484123196,0.000202,0.00147,2228.717586973963,6420.580185323289,12.939274,1.118415,0.0,0.0,0.51566,0.28876,,,,
GOOG,LONG,0.4205185836741856,4.205185836741856,0.0,2.5231,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16.143616172560453,18.0,1.0,1.342196649548941,0.000151,0.000359,34487.48036102421,20555.84351077859,0.135246,6.051074,1.0,4.0,0.640803,0.591717,,,,
COMP,LONG,0.3972568594576857,3.972568594576857,0.0,2.3835,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6863106.185391736,2.0,1.0,7.285330963758951e-08,0.000378,0.000495,0.00021667469689279893,2974.122904925696,1041.25,0.994482,0.0,0.0,0.0,0.0,,,,
CORZ,LONG,0.39126942698196804,3.9126942698196805,0.0,2.3476,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.87,0.0,0.0,0.0,0.0,2.4875703286016684,2.0,1.0,0.80399736924192,0.00219,0.000147,2130.690472572981,2650.1211995034073,1.254691,0.096482,0.0,0.0,0.0,0.0,,,,
JD,LONG,0.3867150042335222,3.8671500423352216,7.13,4.7326,poor_rr (0.8:1),"momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",confirmation_volume,3.3,POSITIVE,structural_breakout,12914564.72,29.41,30.0,25.0,2.08,14.94,682416.0,476576.0,0.698,244835.0,336956.0,577201.0,,,1.69,0.57,1.0,2.0,1.61,0.26,57.95280334594045,6.0,1.0,9.476412509295802,0.000917,0.000588,6699.905547373953,707.0086428594935,0.590511,0.246168,2.0,0.0,0.270548,0.093313,29.39,28.62,30.0,0.79
INTC,LONG,0.3856419094863416,3.8564190948634156,0.0,2.3139,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15.552106794006487,13.0,1.0,1.8001752871827854,0.000136,0.000221,73992.36061769549,25689.290212639196,0.40876,0.121249,0.0,2.0,0.519541,0.455526,,,,
EWY,LONG,0.3830065802968511,3.8300658029685106,2.46,3.773,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.6,NEGATIVE,ema_pullback,-10236916.16,,150.0,105.0,22.21,14.45,303470.0,363696.0,1.198,408215.0,79544.0,179407.0,,,0.0,0.43,0.64,1.2,0.01,0.18,4.669963263707821,5.0,1.0,11.56669333671079,9.4e-05,7e-06,69622.7598793555,24076.979600862855,0.121866,0.027778,2.0,0.0,0.532836,0.0,,,,
SNOW,LONG,0.38014376615206574,3.8014376615206573,0.0,2.2809,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.48,0.0,0.0,0.0,0.0,30683.33428931948,9.0,1.0,0.5719470002112873,0.000586,0.000207,67.83383401812,415.1056286259277,0.127571,0.209103,2.0,1.0,0.045087,3e-06,,,,
PSMT,LONG,0.3777281297224322,3.777281297224322,6.22,4.6746,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.6,NEUTRAL,support_ema_confluence,,,160.0,110.0,9.13,24.97,153.0,384.0,2.51,120.0,25.0,392.0,,,1.54,0.92,0.69,1.6,1.16,0.31,0.0,1.0,0.7,99.0,0.003597,0.0,105500.43583817418,0.0,,,0.0,0.0,0.0,0.0,,,,
RGTI,LONG,0.37498314957191725,3.7498314957191727,0.0,2.2499,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.00024,0.0,99288.07738658572,0.0,6.454545,,1.0,0.0,0.0,0.0,,,,
ADBE,LONG,0.36769050658088664,3.6769050658088664,0.0,2.2061,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,134.91748158203464,11.0,0.7,7.47129752291259,0.000294,0.000479,35682.8965857819,3979.9977264492795,0.511848,0.402998,1.0,2.0,0.244579,0.090595,,,,
BMNR,LONG,0.36239642572463304,3.6239642572463304,0.0,2.1744,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.64,0.0,0.0,0.0,0.0,155.96039074824333,3.0,1.0,0.01275836499841362,0.00015,5.3e-05,306.06419574014024,47978.5922064773,2.56127,0.307424,0.0,0.0,0.494268,0.0,,,,
RDDT,LONG,0.3502274472778173,3.502274472778173,0.0,2.1014,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.17,0.0,0.0,0.0,0.0,20275384.499236975,3.0,1.0,99.0,0.00031,0.000113,60655.13617766084,0.005975169315990918,0.37903,0.318644,0.0,0.0,0.002661,0.0,,,,
AMZN,LONG,0.34335780107057945,3.4335780107057943,0.0,2.0601,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.97,0.0,0.0,0.0,0.0,11.455381449572087,6.0,1.0,3.7392962181331333,7.4e-05,4.6e-05,138016.00791733686,18454.810727223183,0.15943,0.061159,1.0,1.0,0.136525,0.30734,,,,
LITE,LONG,0.33375730480569343,3.3375730480569343,0.0,2.0025,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,25.687516823553334,8.0,1.0,0.08797524213990925,9.7e-05,0.000128,8552.40958362997,291641.46783576417,0.572372,7.642857,1.0,1.0,0.777933,0.003079,,,,
NVDA,LONG,0.33045946228610507,3.3045946228610505,0.0,1.9828,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,0.2684337450639623,13.0,1.0,0.30608121939869337,4.9e-05,0.000173,294882.60054365854,602133.073377887,0.072849,0.188637,2.0,0.0,0.666916,0.374742,,,,
OKTA,LONG,0.32866717579402865,3.2866717579402867,0.0,1.972,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.1908041327859784,8.0,1.0,1.3944495563721038,0.001742,0.001252,38.09535039751689,16.391564782004043,0.412096,0.384031,0.0,0.0,0.506146,0.626177,,,,
SNDK,LONG,0.309781510996145,3.09781510996145,0.0,1.8587,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.5423970040472748,6.0,1.0,0.025935942021906223,1.2e-05,4e-05,9218.528837141856,71086.90194754158,2.578947,0.385541,0.0,0.0,0.0,0.586627,,,,
LUNR,LONG,0.30320412386229667,3.0320412386229667,5.46,3.434,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, support_ema_confluence, trend_aligned",room_to_target,1.4,POSITIVE,support_ema_confluence,1975202.4,,20.0,18.0,1.27,8.86,184991.0,88057.0,0.476,124371.0,60296.0,88381.0,,,1.57,0.72,0.0,1.6,1.14,0.43,202.99535808013798,2.0,1.0,99.0,0.000222,0.000108,41902.49908696998,103.21048590290381,0.166667,0.143982,0.0,1.0,0.0,0.0,,,,
RITM,LONG,0.2935296761953494,2.935296761953494,0.0,1.7612,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000485,0.0,6502.048187402973,0.0,3.100753,,0.0,0.0,0.0,0.0,,,,
COHR,LONG,0.2907108681009715,2.9071086810097153,4.81,3.6166,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.6,NEUTRAL,ema_pullback,,,260.0,200.0,2.65,21.04,75979.0,55695.0,0.733,56910.0,31163.0,43601.0,,,1.54,0.96,0.3,1.2,0.61,0.19,341.09744702247554,3.0,1.0,0.5175963214147068,0.000147,6.5e-05,36729.47044111743,141923.22828233227,0.234182,4.052174,0.0,0.0,0.014218,0.0,,,,
MU,LONG,0.28047508307779534,2.8047508307779534,0.0,1.6829,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.7214875428066565,9.0,0.7,0.9920498110979942,1.8e-05,1.8e-05,63267.410317618975,51019.5432607119,0.155929,0.155356,0.0,3.0,0.57752,0.681636,,,,
GNRC,LONG,0.2765495791737001,2.765495791737001,6.9,4.6727,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.1,NEUTRAL,ema_pullback,,,250.0,160.0,22.03,21.9,27355.0,17407.0,0.636,12691.0,15409.0,16662.0,,,1.72,0.92,1.0,1.2,1.49,0.58,28.96434477732871,2.0,1.0,57.92868955465742,0.000497,0.000153,6738.527124107824,116.32452202720427,,0.101498,0.0,0.0,0.0,0.0,,,,
CDE,LONG,0.2760557794291622,2.760557794291622,0.0,1.6563,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,949.6424432445648,5.0,1.0,99.0,0.000254,0.000127,2724.1640989533385,7.0137293634277995,0.23386,0.149867,0.0,0.0,0.454397,0.386197,,,,
SIMO,LONG,0.2657526856562583,2.6575268565625834,0.0,1.5945,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,0.8625253546012152,6.0,1.0,0.44677548622920976,0.001728,0.003626,6024.283113689888,2696.783193963888,,,0.0,3.0,0.0,0.774026,,,,
HII,SHORT,0.8602828550519971,8.602828550519972,0.0,5.1617,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.282970017284134,13.0,1.0,0.7168606880108442,0.00333,0.004631,103999.37002190191,124350.96337753384,2.655894,3.131993,0.0,5.0,0.782224,0.280663,,,,
EWZ,SHORT,0.7471765220072148,7.4717652200721485,0.0,4.4831,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.9,0.0,0.0,0.0,0.0,29.533119604760646,12.0,1.0,0.013915884307011071,7.6e-05,0.0014,1939.2917007229994,27871.627241769318,0.0269,5.251693,0.0,3.0,0.050434,0.579914,,,,
SATS,SHORT,0.7019160183942398,7.019160183942398,0.0,4.2115,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.4196179376799622,9.0,1.0,0.43979312411591226,0.00581,0.001409,64681.95476493852,117658.87408078874,3.519953,4.97167,0.0,1.0,0.508175,0.403244,,,,
GOOG,SHORT,0.6567306747682828,6.567306747682828,0.0,3.9404,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.143616172560453,18.0,1.0,1.342196649548941,0.000151,0.000359,34487.48036102421,20555.84351077859,0.135246,6.051074,1.0,4.0,0.640803,0.591717,,,,
GEV,SHORT,0.6443748393605438,6.443748393605438,0.0,3.8662,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.39,0.0,0.0,0.0,0.0,7.9729153809353805,22.0,1.0,0.3888969626094234,0.000543,0.000874,18057.944240350338,38694.79145835318,1.57905,1.674524,2.0,3.0,0.54396,0.533959,,,,
ARM,SHORT,0.6328144959727797,6.328144959727798,0.0,3.7969,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,0.670948637815396,24.0,1.0,1.5491831165158556,0.001599,0.000973,10116.979460043804,5525.829058109226,2.580385,11.274604,0.0,8.0,0.789962,0.861012,,,,
PDD,SHORT,0.62451838842934,6.2451838842934,0.0,3.7471,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.5973067050744305,15.0,1.0,0.4219710180559779,0.003394,0.002063,6503.048711916008,17612.71592774466,1.553771,1.408632,2.0,5.0,0.464464,0.275178,,,,
LITE,SHORT,0.5159476642511525,5.159476642511525,0.0,3.0957,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,25.687516823553334,8.0,1.0,0.08797524213990925,9.7e-05,0.000128,8552.40958362997,291641.46783576417,0.572372,7.642857,1.0,1.0,0.777933,0.003079,,,,
GSAT,SHORT,0.48589327333757215,4.858932733375721,0.0,2.9154,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.3885381899239813,3.0,1.0,2.591515192189882,0.003142,0.001041,61192.742941052515,47225.455691304225,9.146341,12.979381,0.0,0.0,0.499442,0.0,,,,
BE,SHORT,0.47790879800129005,4.779087980012901,0.0,2.8675,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,36.530901857330804,11.0,1.0,1.3402459057541714,0.000775,0.000656,88316.7268192261,115317.84672505772,0.731386,0.960929,0.0,0.0,0.481806,0.061639,,,,
DAL,SHORT,0.46647683837407156,4.664768383740715,0.0,2.7989,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.59,0.0,0.0,0.0,0.0,4.006365361344313,10.0,1.0,0.23141393484123196,0.000202,0.00147,2228.717586973963,6420.580185323289,12.939274,1.118415,0.0,0.0,0.51566,0.28876,,,,
COHR,SHORT,0.46605075641171273,4.660507564117127,0.0,2.7963,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,341.09744702247554,3.0,1.0,0.5175963214147068,0.000147,6.5e-05,36729.47044111743,141923.22828233227,0.234182,4.052174,0.0,0.0,0.014218,0.0,,,,
UBER,SHORT,0.42748808102794433,4.274880810279443,5.71,5.3104,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.3,NEGATIVE,retest_and_confirm,-42236486.28,71.47,80.0,60.0,11.95,16.04,483354.0,702711.0,1.454,276190.0,358691.0,551184.0,,,1.62,0.44,0.12,1.4,2.0,0.13,1100.1921753332228,3.0,0.7,0.011655968932085047,0.00017,0.000441,182.88349352488774,31380.230093350652,0.083093,2.456979,0.0,0.0,0.078817,0.0,,,,
INTC,SHORT,0.42679651435654453,4.267965143565445,4.22,4.74,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.7,NEGATIVE,retest_and_confirm,-13134815.68,45.03,50.0,35.0,11.04,22.27,2602593.0,2301374.0,0.884,1263811.0,1340967.0,2299189.0,,,0.0,0.93,0.24,1.4,1.21,0.44,15.552106794006487,13.0,1.0,1.8001752871827854,0.000136,0.000221,73992.36061769549,25689.290212639196,0.40876,0.121249,0.0,2.0,0.519541,0.455526,,,,
DELL,SHORT,0.4211266904072254,4.211266904072254,0.0,2.5268,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,63.90696830913914,22.0,1.0,99.0,0.002623,0.00014,124299.65932497957,3814.9704209880542,10.267465,8.185694,6.0,0.0,0.50675,0.618741,,,,
VRT,SHORT,0.41345513481720586,4.134551348172058,0.0,2.4807,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1872.1759758146807,10.0,1.0,99.0,0.000432,0.000232,69687.8419571056,122.60935494561242,369.001191,5.027447,0.0,0.0,0.093745,0.347327,,,,
LULU,SHORT,0.4123581845789596,4.123581845789596,5.52,4.7978,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.4,NEGATIVE,ema_rally,-22309837.13,,200.0,150.0,30.35,2.24,179925.0,161514.0,0.898,82890.0,86204.0,172345.0,,,1.95,0.07,0.0,1.2,1.99,0.31,7.397240067689843,3.0,0.7,0.0,0.0,0.000668,0.0,1347.7996827348645,,2.36267,0.0,0.0,0.0,0.261003,,,,
GDX,SHORT,0.4120139980136447,4.120139980136447,0.0,2.4721,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.671361092863585,10.0,1.0,1.7650266143799929,0.000508,0.000228,128405.06616043458,169749.1803239804,6.36366,0.322085,2.0,0.0,0.575436,0.433614,,,,
LVS,SHORT,0.4008049668883438,4.008049668883438,5.67,4.805,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.5,NEUTRAL,retest_and_confirm,,,55.0,45.0,4.03,14.89,82132.0,43434.0,0.529,24507.0,64042.0,37017.0,,,1.87,0.52,0.02,1.4,1.75,0.12,51558.09257108927,2.0,1.0,0.0,0.0,0.000568,0.0,76.24965667396064,,2.198006,0.0,1.0,0.0,3.9e-05,,,,
VLO,SHORT,0.39579595396414546,3.957959539641455,0.0,2.3748,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8295.262354398843,7.0,1.0,0.006533358675714286,0.000288,0.00032,438.6071459199899,26853.394567200146,0.262964,0.697363,0.0,2.0,0.018592,0.004335,,,,
GLW,SHORT,0.39164611848425396,3.9164611848425395,0.0,2.3499,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,62.6374653294647,7.0,1.0,18.35403851556652,0.000536,0.000103,48896.97332637296,6660.24718277972,0.614598,6.044776,2.0,1.0,0.049079,0.422086,,,,
