ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
IMVT,LONG,0.5747199061048338,5.747199061048338,0.0,3.4483,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.00747,0.0,107409.05154533988,0.0,52.736842,,0.0,0.0,0.0,0.0,,,,
CORZ,LONG,0.564579147501481,5.64579147501481,4.12,5.1789,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",5.6,POSITIVE,retest_and_confirm,7998292.92,16.83,25.0,12.0,48.37,28.78,896588.0,503413.0,0.561,522225.0,521824.0,355952.0,0.0,0.84,0.0,1.4,1.77,0.11,132.09273493891988,2.0,1.0,99.0,0.002223,0.000201,295462.05094638205,1118.388725477615,1.254691,0.047031,0.0,1.0,0.0,0.0,,,,
BYD,LONG,0.5342437313412981,5.342437313412981,4.62,5.7572,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",8.5,NEUTRAL,support_ema_confluence,,,95.0,62.5,12.47,26.01,8138.0,4649.0,0.571,1096.0,1912.0,9779.0,0.0,0.58,0.22,1.6,1.94,0.28,0.6160724347598593,2.0,1.0,99.0,0.001412,0.0,49207.79409745394,0.0,205.444444,,2.0,0.0,0.381216,0.0,,,,
TSEM,LONG,0.5258837766270891,5.258837766270891,0.0,3.1553,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.766321386981,4.0,0.7,95.532642773962,0.000521,9.2e-05,37828.44587651331,1187.9221000726995,50.583333,0.305147,0.0,0.0,0.392638,0.0,,,,
RIVN,LONG,0.5252782727523742,5.2527827275237415,3.94,4.9684,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.8,POSITIVE,support_ema_confluence,9779299.78,16.11,20.0,5.0,24.22,68.94,1045833.0,1057642.0,1.011,363071.0,410594.0,1329810.0,0.0,0.75,0.39,1.6,1.12,0.08,4.411898678267039,2.0,1.0,8.823797356534078,0.000362,5.5e-05,124270.57127303825,14083.5704007884,5.974737,0.067872,0.0,1.0,0.0,0.0,,,,
EFA,LONG,0.5208841188714721,5.208841188714722,0.0,3.1253,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.21,0.0,0.0,0.0,0.0,298701.9073372173,10.0,0.7,99.0,0.000449,0.000134,602.8672053956082,0.0053583001906678755,31.00664,0.521499,1.0,0.0,0.499453,0.145753,,,,
NN,LONG,0.5075000000000001,5.075000000000001,5.38,5.7315,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.9,NEUTRAL,ema_pullback,,,30.0,17.0,61.99,8.21,193120.0,15831.0,0.082,51283.0,78495.0,80257.0,1.95,0.46,0.28,1.2,1.18,0.31,6081317.4354326585,8.0,1.0,1.7559078413746686e-05,0.011444,0.005491,0.10678580268713878,6081.515223688397,0.09116,0.151284,3.0,0.0,0.014576,0.044802,,,,
WFC,LONG,0.5074122165156612,5.074122165156611,0.0,3.0445,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.99,0.0,0.0,0.0,0.0,31129.483609315364,15.0,1.0,2.42432238397828,0.001166,0.000261,14330.20771913003,6755.446535769414,0.120513,12.626428,2.0,3.0,0.433542,0.428618,,,,
ARM,LONG,0.4999728079961703,4.999728079961702,5.82,5.0659,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.1,POSITIVE,trend_continuation,8974972.22,134.72,140.0,110.0,3.73,18.49,279056.0,330307.0,1.184,112833.0,176704.0,319826.0,1.73,0.27,0.12,1.4,1.3,1.0,21.342644734194693,6.0,1.0,99.0,0.000956,0.000447,45149.03972276991,1.7855328466774711,0.083214,0.083767,1.0,1.0,0.607088,0.0,,,,
DDOG,LONG,0.49895342916546,4.9895342916546,0.0,2.9937,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,20.04340239295968,3.0,1.0,10.670924218350706,0.000304,0.000368,83910.1640996875,3931.719614098086,10.282051,1.185534,0.0,0.0,0.0,0.445388,,,,
IBIT,LONG,0.4981420198490217,4.981420198490217,0.0,2.9889,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,7.923775310175858,26.0,1.0,0.38515241441756143,0.000287,0.000876,29511.25815172584,65676.24447662648,0.380213,6.393451,2.0,1.0,0.819035,0.280031,,,,
GLW,LONG,0.49778080634157795,4.97780806341578,7.62,5.9349,weak_relative_strength (-5.7% vs SPY),"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none,5.8,POSITIVE,structural_breakout,11949987.32,142.0,150.0,120.0,5.63,15.5,178176.0,121957.0,0.684,111982.0,87524.0,100627.0,1.7,0.75,1.0,2.0,1.68,0.49,1.2245708642170994,5.0,1.0,99.0,0.000757,0.0,153376.35916989858,0.0,0.873563,,2.0,0.0,0.694141,0.0,,,,
CSIQ,LONG,0.4912365120495994,4.912365120495994,0.0,2.9474,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.608564005798895,2.0,1.0,19.21712801159779,0.001515,0.00077,0.024991963437301902,0.0013005046030925601,279.0,0.672474,0.0,0.0,0.0,0.0,,,,
NET,LONG,0.4740288116540425,4.740288116540425,3.33,4.9691,price_validation_failed,"not_extended, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned, room_to_target",8.0,NEUTRAL,unknown,,,250.0,160.0,17.29,24.94,106547.0,67889.0,0.637,45172.0,49181.0,80083.0,2.22,0.61,0.0,0.0,0.31,0.2,35.7817258061649,11.0,1.0,33.50272996053488,0.001614,0.000794,0.12849783915850774,0.010227850232692398,0.872774,0.905867,1.0,0.0,0.040951,0.496785,,,,
BRKB,LONG,0.4724248127790025,4.724248127790025,0.0,2.8345,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,131229.95683698353,7.0,1.0,0.8023772336176469,0.0,0.0,166007.53398759975,34482.43690380065,6.773585,5.158971,0.0,4.0,0.0,0.013826,,,,
SMH,LONG,0.4668300957707063,4.668300957707062,3.91,4.4272,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",4.6,NEGATIVE,retest_and_confirm,-28644542.65,,400.0,335.0,1.37,15.1,314398.0,659232.0,2.097,410844.0,294366.0,268420.0,0.0,0.96,0.05,1.4,1.46,0.05,3.631448414761034,9.0,0.7,5.753586564071479,0.000189,4e-05,78016.6568546402,47458.797386723105,0.754425,0.421552,3.0,0.0,0.595033,0.295955,,,,
GOOG,LONG,0.4617894063668875,4.617894063668874,0.0,2.7707,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.194749680561727,18.0,1.0,0.3454790415203398,0.000185,0.000486,87844.55262739306,127134.41637561866,0.137086,1.177962,5.0,6.0,0.710882,0.666814,,,,
NVDL,LONG,0.4594801798602049,4.594801798602049,0.0,2.7569,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.44,0.0,0.0,0.0,0.0,330059.33501171734,3.0,1.0,99.0,0.000618,0.000147,5652.045290612292,0.9442825089613903,300.0,2.380952,1.0,0.0,3e-06,0.0,,,,
ADBE,LONG,0.4549308964012699,4.549308964012699,0.0,2.7296,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,141.44577011354198,19.0,1.0,0.46063211188525505,0.000512,0.001105,16241.475435135702,31733.193397648654,0.236731,0.303474,1.0,1.0,0.401401,0.692296,,,,
KBH,LONG,0.45,4.5,0.0,2.7,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.006922,0.0,0.01981733150023342,0.0,46.747664,,0.0,0.0,0.0,0.0,,,,
NVTS,LONG,0.44726948876625194,4.472694887662519,6.21,5.1793,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,POSITIVE,retest_and_confirm,1025942.37,9.27,10.0,9.0,7.76,3.02,241386.0,75326.0,0.312,112823.0,67088.0,136801.0,1.62,0.98,0.83,1.4,1.32,0.06,0.8448232395888646,3.0,1.0,99.0,0.001596,0.0,0.003962179180879286,0.0,3.955726,,0.0,0.0,0.365716,0.0,,,,
MSFT,LONG,0.44511501004709036,4.451150100470904,0.0,2.6707,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.3964414278452075,17.0,1.0,0.72617135254262,8.7e-05,0.00012,74012.69268356392,90597.15717621437,0.583467,0.592866,3.0,4.0,0.741924,0.603124,,,,
SLV,LONG,0.4421502223875643,4.421502223875643,0.0,2.6529,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.04,0.0,0.0,0.0,0.0,3.1733905972309513,2.0,1.0,99.0,0.000125,0.0,155638.07163648575,0.0,1.999178,,0.0,0.0,0.239613,0.0,,,,
BE,LONG,0.4358615887622093,4.3586158876220935,0.0,2.6152,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.0366536830912536,13.0,1.0,0.7042171725021528,0.000617,0.004321,59640.28605043794,98805.22151751166,0.205175,1.840711,0.0,0.0,0.355564,0.526607,,,,
CRM,LONG,0.4349076958051744,4.349076958051744,0.0,2.6094,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,14.264971621567184,18.0,1.0,1.390116789341035,0.000201,0.00056,49713.95772668288,17881.216207110578,0.418977,0.696329,3.0,5.0,0.461084,0.676692,,,,
TEL,LONG,0.43119472933542957,4.3119472933542955,0.0,2.5872,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000564,0.0,150982.81155886684,0.0,32.836066,,0.0,0.0,0.0,0.0,,,,
CRWV,LONG,0.43073311346809967,4.307331134680997,0.0,2.5844,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.98,0.0,0.0,0.0,0.0,0.6345409200192993,3.0,1.0,2.2062605038790633,0.000379,0.000119,332879.2309568475,75439.69317575527,2.763636,0.119708,0.0,1.0,0.0,0.399963,,,,
SPY,LONG,0.4290382894572668,4.290382894572668,0.0,2.5742,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.19,0.0,0.0,0.0,0.0,5.941330763374071,5.0,1.0,4.927065900952969,1e-05,2e-06,133688.58370822485,108534.03335430723,1.058315,0.472978,0.0,1.0,0.68687,0.0,,,,
PEG,LONG,0.41480405703242296,4.14804057032423,0.0,2.4888,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,26967349.820369974,2.0,1.0,3.7081878889138864e-08,0.0005,0.000642,0.0033165405958764903,89438.3104424596,530.4,29.619048,0.0,1.0,0.0,0.0,,,,
NVDA,LONG,0.3962151254594163,3.962151254594163,0.0,2.3773,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.9680076567029676,15.0,1.0,0.7791631912847173,2.4e-05,3.5e-05,106128.15855337611,90805.24656919646,1.390008,0.408991,1.0,3.0,0.764565,0.826447,,,,
GS,LONG,0.39296917391795094,3.9296917391795096,0.0,2.3578,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.98,0.0,0.0,0.0,0.0,45.58290169475308,10.0,1.0,1.2743099692149191,0.000348,0.000213,29051.85485678456,34197.160296897295,0.406102,0.255666,1.0,0.0,0.074913,0.325398,,,,
LITE,LONG,0.39159092,3.9159092,5.58,5.012,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.9,NEUTRAL,ema_pullback,,,890.0,600.0,10.97,25.19,73373.0,61871.0,0.843,59619.0,35026.0,40599.0,2.04,0.09,0.0,1.2,1.98,0.27,153.38771105222736,3.0,1.0,10.596728714130235,6e-05,1.6e-05,225773.48250764955,10652.980207306398,1.318182,1.375,1.0,2.0,0.0,0.081066,,,,
WMT,LONG,0.39080654270798226,3.9080654270798227,0.0,2.3448,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.73,0.0,0.0,0.0,0.0,325458.1050407102,11.0,1.0,2.1162328768569165,0.000278,0.000172,19843.813202046273,16409.665251566228,0.179515,0.732537,0.0,2.0,0.45867,1.6e-05,,,,
TSLA,LONG,0.3856910399749309,3.8569103997493093,0.0,2.3141,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.57,0.0,0.0,0.0,0.0,4.639566699764786,9.0,1.0,2.234578625698057,3.3e-05,1.6e-05,115408.32011008405,64558.211771375805,0.386062,0.288509,0.0,0.0,0.446035,0.624261,,,,
ALGN,LONG,0.38458715518817194,3.8458715518817193,0.0,2.3075,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,29.220176545264785,2.0,1.0,0.03422292806653329,0.000245,0.000299,1725.9683972233906,50433.101278415175,40.333333,,1.0,1.0,0.0,0.0,,,,
SMCI,LONG,0.384388408391031,3.84388408391031,0.0,2.3063,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000252,0.0,159312.0463443287,0.0,4.599222,,0.0,0.0,0.0,0.0,,,,
CHRD,LONG,0.3827706649107359,3.827706649107359,0.0,2.2966,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000409,0.0,55900.62520848647,0.0,62.5,,1.0,0.0,0.0,0.0,,,,
TEAM,LONG,0.3816848990550411,3.816848990550411,0.0,2.2901,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,4.224767304616307,5.0,1.0,0.4117358556338468,0.000339,0.001021,19116.671568164507,30952.970302987655,1.707451,7.000857,0.0,1.0,0.109617,0.568743,,,,
DUOL,LONG,0.3807157024272712,3.807157024272712,0.0,2.2843,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.56,0.0,0.0,0.0,0.0,18.725738162165225,2.0,1.0,99.0,0.000155,0.0,7905.9710564681445,0.0,29.69666,,0.0,0.0,0.050695,0.0,,,,
VLO,LONG,0.3730226513363272,3.7302265133632724,5.74,4.5071,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.6,NEUTRAL,trend_continuation,,,250.0,180.0,3.41,25.54,47505.0,52433.0,1.104,31644.0,25260.0,43034.0,2.71,0.08,0.1,1.4,1.28,0.17,139393.14426165837,8.0,1.0,1.5069926471355135,0.000473,0.000236,40547.66250854906,16143.806375812881,0.212174,0.402684,0.0,2.0,0.018592,0.444812,,,,
IBIT,SHORT,0.7024366428378026,7.024366428378026,6.5,7.1822,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,8.6,NEGATIVE,retest_and_confirm,-1170681.27,39.24,45.0,35.0,14.56,10.9,3471898.0,2372254.0,0.683,1235980.0,1935843.0,2672329.0,1.61,0.73,0.78,1.4,1.74,0.23,7.923775310175858,26.0,1.0,0.38515241441756143,0.000287,0.000876,29511.25815172584,65676.24447662648,0.380213,6.393451,2.0,1.0,0.819035,0.280031,,,,
BE,SHORT,0.6761321364775882,6.761321364775882,5.72,6.1767,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown",trend_aligned,5.4,POSITIVE,structural_breakdown,1919928.35,145.74,200.0,80.0,37.1,45.16,326286.0,279712.0,0.857,148526.0,234477.0,222995.0,0.0,0.87,1.0,2.0,1.44,0.41,2.0366536830912536,13.0,1.0,0.7042171725021528,0.000617,0.004321,59640.28605043794,98805.22151751166,0.205175,1.840711,0.0,0.0,0.355564,0.526607,,,,
GOOG,SHORT,0.6358277876799121,6.3582778767991215,0.0,3.815,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.194749680561727,18.0,1.0,0.3454790415203398,0.000185,0.000486,87844.55262739306,127134.41637561866,0.137086,1.177962,5.0,6.0,0.710882,0.666814,,,,
TEAM,SHORT,0.6098275280410561,6.0982752804105615,8.05,6.9641,poor_rr (1.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none,7.5,NEUTRAL,structural_breakdown,,,120.0,55.0,76.03,19.32,81749.0,57044.0,0.698,35010.0,48108.0,55675.0,2.23,0.56,1.0,2.0,1.82,0.44,4.224767304616307,5.0,1.0,0.4117358556338468,0.000339,0.001021,19116.671568164507,30952.970302987655,1.707451,7.000857,0.0,1.0,0.109617,0.568743,68.17,73.7,57.55,1.92
YPF,SHORT,0.6061159537060721,6.061159537060721,0.0,3.6367,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1951565.6884995366,5.0,0.7,0.0,0.0,0.001706,0.0,13137.533586983214,,3.19022,0.0,0.0,0.0,0.590945,,,,
XLK,SHORT,0.601841599617871,6.01841599617871,5.86,6.7072,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",9.7,NEGATIVE,resistance_ema_confluence,-14645961.73,,150.0,45.0,10.17,66.95,223656.0,447579.0,2.001,67269.0,225114.0,378852.0,2.0,0.62,0.04,1.6,1.36,0.24,25.949188454168358,11.0,1.0,0.12297335292628166,0.000141,0.000287,7273.678882867641,49290.34563032505,1.135914,7.987715,2.0,3.0,0.559312,0.431438,,,,
GLNG,SHORT,0.581683621299131,5.81683621299131,0.0,3.4901,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,7399.69962413958,13.0,1.0,99.0,0.003246,0.002122,7587.661805650004,0.41565500226129193,16.678867,0.874732,2.0,4.0,0.000102,0.827428,,,,
PDD,SHORT,0.5800228032576866,5.800228032576866,0.0,3.4801,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1033712.5752943776,21.0,1.0,99.0,0.002895,0.00196,161693.1487891343,0.3482901355879812,3.683762,0.492595,2.0,4.0,0.053914,0.818408,,,,
ADBE,SHORT,0.5685761374581533,5.685761374581533,0.0,3.4115,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,141.44577011354198,19.0,1.0,0.46063211188525505,0.000512,0.001105,16241.475435135702,31733.193397648654,0.236731,0.303474,1.0,1.0,0.401401,0.692296,,,,
PEG,SHORT,0.5609755732789515,5.609755732789515,0.0,3.3659,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,26967349.820369974,2.0,1.0,3.7081878889138864e-08,0.0005,0.000642,0.0033165405958764903,89438.3104424596,530.4,29.619048,0.0,1.0,0.0,0.0,,,,
CRM,SHORT,0.5594472168502741,5.594472168502741,7.67,6.1982,"wall_proximity (1.7%, 0.4 ATR to put wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none,5.5,NEGATIVE,structural_breakdown,-41222436.21,,220.0,180.0,20.21,1.65,372603.0,320641.0,0.861,159571.0,204209.0,329464.0,1.63,0.64,1.0,2.0,1.93,0.48,14.264971621567184,18.0,1.0,1.390116789341035,0.000201,0.00056,49713.95772668288,17881.216207110578,0.418977,0.696329,3.0,5.0,0.461084,0.676692,,,,
XLE,SHORT,0.5589789156000731,5.58978915600073,0.0,3.3539,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8440043302133426,8.0,1.0,0.1434775114860235,3.7e-05,0.000229,93276.9823511763,92873.67096775465,36.571429,27.732079,0.0,3.0,0.0,0.767474,,,,
DAL,SHORT,0.5491717634357111,5.49171763435711,3.2,4.5659,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.3,POSITIVE,ema_rally,16290917.09,66.55,80.0,60.0,20.03,9.98,461526.0,294283.0,0.638,375070.0,211476.0,169263.0,0.0,0.56,1.0,1.2,0.15,0.29,6.387022397341221,6.0,1.0,0.04754374308865854,9.7e-05,0.001473,23685.845048475006,249095.2910912605,0.278548,0.325182,0.0,0.0,0.44317,0.37957,,,,
XLU,SHORT,0.5418219430628556,5.418219430628556,4.31,5.8821,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",9.4,NEGATIVE,ema_rally,-54688056.66,,50.0,25.0,10.89,44.56,443848.0,1179230.0,2.657,166288.0,485270.0,971520.0,0.0,0.4,1.0,1.2,1.51,0.2,245235.35187492415,5.0,1.0,0.0,0.0,0.00024,0.0,18094.23672516444,,11.540669,0.0,3.0,0.0,0.48826,,,,
PAYX,SHORT,0.5365212223231777,5.365212223231777,6.16,6.0306,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.5,NEUTRAL,retest_and_confirm,,,120.0,85.0,32.44,6.19,19706.0,14500.0,0.736,10920.0,12903.0,10383.0,1.84,0.46,0.33,1.4,1.73,0.4,2.4951442180825527,6.0,1.0,0.14155225269520733,8.6e-05,0.001076,0.22834206042721567,0.32262582343904567,500.0,51.641713,0.0,0.0,0.0,0.63641,,,,
LUNR,SHORT,0.5295235383074826,5.295235383074825,0.0,3.1771,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.94,0.0,0.0,0.0,0.0,4.348542992544273,2.0,1.0,0.0,0.0,0.000955,0.0,10447.333730509888,,88.405324,0.0,1.0,0.0,0.315033,,,,
WFC,SHORT,0.5287936656987144,5.287936656987144,0.0,3.1728,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,31129.483609315364,15.0,1.0,2.42432238397828,0.001166,0.000261,14330.20771913003,6755.446535769414,0.120513,12.626428,2.0,3.0,0.433542,0.428618,,,,
CCJ,SHORT,0.5269161702510478,5.269161702510478,4.41,5.5176,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.8,NEGATIVE,ema_rally,-10211119.93,107.82,140.0,85.0,29.58,21.33,145248.0,173291.0,1.193,109385.0,103583.0,105571.0,1.74,0.71,0.0,1.2,0.61,0.16,0.4340169643824234,2.0,1.0,0.0,0.0,0.001122,0.0,116684.2533494739,,52.590906,0.0,1.0,0.0,0.302658,,,,
