ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol
IBIT,LONG,0.5348024658187308,5.348024658187308,0.0,3.2088,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,2424.577024756297,17.0,1.0,7.662110341736969,0.000477,0.000178,39054.14450595469,9344.588074850451,0.234671,0.20983,3.0,1.0,0.547098,0.002126,0.0,0.97,0.0,0.0,0.0,0.0
CVX,LONG,0.5319665951678956,5.319665951678956,0.0,3.1918,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,96534.8574371674,22.0,1.0,1.6666686429829025,0.000394,0.000526,20850.776346428353,12510.450973092586,1.653417,0.884283,2.0,4.0,0.238625,0.223432,,,,,,
MOD,LONG,0.5143859184384927,5.143859184384927,6.64,5.9839,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.1,NEUTRAL,flag_breakout,,,300.0,155.0,39.82,27.76,10724.0,5255.0,0.49,8073.0,3148.0,4758.0,1017.6963277272134,2.0,1.0,99.0,0.001734,0.0,0.2442111518819398,0.0,3.126916,,0.0,0.0,0.000491,0.0,1.75,0.58,0.4,1.6,1.75,0.55
AFRM,LONG,0.49752850769231205,4.975285076923121,0.0,2.9852,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,43.5480737207214,10.0,1.0,7.64677123831798,0.00352,0.002029,0.8085196684317433,0.10573347145266361,0.7609,4.095698,2.0,1.0,0.090683,0.61079,0.0,0.52,0.0,0.0,0.0,0.0
BE,LONG,0.4820639475772862,4.820639475772862,0.0,2.8924,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,168.09130926646026,10.0,1.0,9.782458641735897,0.000654,0.003767,52233.57505225191,5339.51401842912,0.888412,0.780638,0.0,0.0,0.48615,0.075285,,,,,,
IDYA,LONG,0.47639161765652527,4.763916176565253,0.0,2.8583,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.4910820804529423,3.0,1.0,99.0,0.004797,0.0,0.002476762095803594,0.0,1.377246,,0.0,0.0,0.598568,0.0,0.0,0.7,0.0,0.0,0.0,0.0
BABA,LONG,0.4730962139949581,4.730962139949581,0.0,2.8386,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.5979500703421006,4.0,1.0,99.0,0.000295,9.6e-05,124965.31886396336,33.18888435573047,1.162899,10.918919,2.0,0.0,0.35543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,LONG,0.47309152574825053,4.730915257482505,0.0,2.8385,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,1479.3862751134695,16.0,1.0,99.0,0.00059,0.001204,143182.12683362598,19.34700976531698,0.161863,0.272677,0.0,8.0,0.581914,0.766683,,,,,,
NET,LONG,0.4714646667448523,4.714646667448523,0.0,2.8288,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,40.13398915392397,14.0,1.0,32.529362041230684,0.001558,0.001389,3.989034207904357,0.16350496731120603,0.872774,1.140049,1.0,0.0,0.040951,0.511405,,,,,,
COP,LONG,0.4702632244727937,4.702632244727937,0.0,2.8216,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,19024.85107369533,9.0,1.0,0.002561371568993994,0.000397,0.000469,16.623576913597574,8112.634415692498,10.902379,1.614227,0.0,0.0,0.333298,0.003959,,,,,,
APH,LONG,0.4529254288650386,4.529254288650386,0.0,2.7176,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,47.0993119425142,22.0,1.0,0.02837605631855022,0.000914,0.001789,0.055214950531065454,0.7296858385361221,1.35803,1.22281,1.0,0.0,0.337553,0.468914,,,,,,
NEM,LONG,0.4529003346481915,4.5290033464819155,0.0,2.7174,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,33148.27922073167,17.0,1.0,0.0016957077295585157,0.000598,0.000588,26.542580462644764,10956.96268878167,1.109511,0.423661,2.0,2.0,0.587862,0.394207,,,,,,
AMAT,LONG,0.45169473155474926,4.516947315547492,0.0,2.7102,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,105.20064732581534,12.0,1.0,2.2186463747713954,0.000217,0.000252,19.90284274914877,8.97071429474628,4.050126,0.480244,1.0,1.0,0.197645,0.100685,,,,,,
MSFT,LONG,0.4427556424920544,4.427556424920544,0.0,2.6565,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,1.912341874775002,17.0,1.0,1.28751695452113,9e-05,8e-05,117065.92038985308,102289.26304707807,0.103415,0.272365,2.0,3.0,0.800131,0.72895,,,,,,
MCHP,LONG,0.4287858460198952,4.287858460198953,0.0,2.5727,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.840226860739092,2.0,1.0,99.0,0.000313,0.0,73116.07566222713,0.0,588.850261,,0.0,0.0,0.295831,0.0,0.0,0.64,0.0,0.0,0.0,0.0
CRDO,LONG,0.4286222571025965,4.286222571025965,0.0,2.5717,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,32.59900520963635,6.0,1.0,2.9180128509053804,0.000408,0.00066,0.609649468927337,0.20892624538585536,5.591094,1.351825,0.0,0.0,0.008773,0.262613,,,,,,
DELL,LONG,0.4246460529599494,4.246460529599494,0.0,2.5479,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,2445.3722473202074,3.0,1.0,99.0,0.000178,0.000103,118292.96950506564,48.37421772276123,1.247339,1.70625,1.0,0.0,0.378711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,LONG,0.42064914486646404,4.20649144866464,0.0,2.5239,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,2.579875870544774,9.0,1.0,3.1069675542377886,4e-05,1.3e-05,205392.15277359597,132213.9025838546,0.0569,0.10569,0.0,1.0,0.69063,0.527151,0.0,0.55,0.0,0.0,0.0,0.0
LRCX,LONG,0.4185958820952777,4.185958820952777,0.0,2.5116,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,226684.9446522265,12.0,1.0,99.0,0.000331,0.000431,59932.500320436106,6.595581646270769,0.137818,0.62153,2.0,2.0,0.000235,0.145025,,,,,,
XBI,LONG,0.40790762842551037,4.079076284255104,0.0,2.4474,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,4151.990566766335,7.0,1.0,0.3228217977810862,0.00012,0.000576,10599.603738350173,43778.967472483746,12.475284,1.015572,0.0,1.0,0.000512,0.000694,,,,,,
RKLB,LONG,0.40018459790028527,4.001845979002852,0.0,2.4011,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,4.43995646949879,5.0,1.0,2.5363141399215103,0.000691,0.000278,83.59652773524023,49.43977152875111,1.575785,7.062289,1.0,0.0,0.244667,0.334193,0.0,0.71,0.0,0.0,0.0,0.0
SPXU,LONG,0.3964210157166481,3.964210157166481,6.76,5.5101,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.5,NEUTRAL,trend_continuation,,,70.0,45.0,26.65,18.58,27819.0,17855.0,0.642,30877.0,10831.0,3966.0,0.0,1.0,1.0,99.0,0.0003,0.0,123557.92930289339,0.0,125.333333,,1.0,0.0,0.0,0.0,2.52,0.46,0.44,1.4,0.94,1.0
UPRO,LONG,0.39339549203256197,3.9339549203256197,0.0,2.3604,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,0.9226079729244896,4.0,1.0,0.7062566216213403,0.000176,0.000239,33592.727624645304,47564.47811777976,72.9,58.0,1.0,1.0,0.45372,0.303196,,,,,,
IONQ,LONG,0.39271022289685464,3.9271022289685464,0.0,2.3563,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.002328,0.0,22.250221624183585,0.0,6.343434,,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0
XLK,LONG,0.3845475896393431,3.845475896393431,0.0,2.3073,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,3.1197853737422965,5.0,1.0,0.9361874879140526,0.000115,8.4e-05,56405.88164044523,90375.9381031542,1.235915,16.007917,1.0,0.0,0.3396,0.365002,,,,,,
FIG,LONG,0.3767109464716054,3.767109464716054,0.0,2.2603,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.1559603487167296,2.0,1.0,99.0,0.001789,0.0,0.27180680317183076,0.0,0.261135,,0.0,0.0,0.240618,0.0,0.0,0.15,0.0,0.0,0.0,0.0
ALB,LONG,0.36591036910199454,3.6591036910199453,0.0,2.1955,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,2805.8067379951585,6.0,1.0,99.0,0.001006,0.001268,12.16623340476636,0.0760235614184535,0.537182,3.617468,2.0,1.0,0.000455,0.041364,,,,,,
ADBE,LONG,0.3652979263366832,3.6529792633668317,0.0,2.1918,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,6863.259926024518,19.0,1.0,0.1233729678515516,0.000375,0.001386,9483.656211488069,44840.72067303464,0.311084,0.207172,1.0,0.0,0.002345,0.382099,,,,,,
LYB,LONG,0.3624259465733811,3.624259465733811,5.16,4.8401,price_validation_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",7.4,NEUTRAL,trend_continuation,,,80.0,70.0,12.3,1.74,72460.0,75153.0,1.037,45027.0,51657.0,50929.0,5.048355849355659,4.0,1.0,99.0,0.0009,0.0,0.23539362975293893,0.0,0.566247,,0.0,0.0,0.299016,0.0,2.64,0.41,0.2,1.4,0.29,0.23
APP,LONG,0.3602656545769413,3.6026565457694133,0.0,2.1616,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,95.60626246746533,12.0,1.0,0.028299355642531585,0.000131,0.0003,0.2530065589451267,8.940364654977474,1.487879,8.057851,1.0,1.0,0.52984,0.391506,,,,,,
SQQQ,LONG,0.3567748855204277,3.567748855204277,6.23,4.7129,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.3,NEUTRAL,ema_pullback,,,80.0,65.0,4.68,14.94,117221.0,61940.0,0.528,112985.0,34594.0,31582.0,2.7466050504714086,2.0,1.0,99.0,6.8e-05,0.0,59.20334300665465,0.0,5.231884,,1.0,0.0,0.266908,0.0,2.1,0.61,0.34,1.2,1.0,0.98
ALGN,LONG,0.35323210671231886,3.5323210671231884,6.53,4.6052,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.4,NEUTRAL,retest_and_confirm,,,180.0,170.0,0.02,5.54,13871.0,14990.0,1.081,5549.0,5904.0,17408.0,0.0,1.0,1.0,99.0,0.000255,0.0,53580.254916139675,0.0,40.333333,,1.0,0.0,0.0,0.0,1.92,0.74,0.43,1.4,1.76,0.27
KWEB,LONG,0.3488243581621568,3.488243581621568,0.0,2.0929,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,3.671021518939215,9.0,1.0,0.3300861463936583,0.000119,0.000413,40429.300914224514,34994.58840923201,1.356179,0.994798,0.0,5.0,0.269785,0.424673,,,,,,
GLD,LONG,0.34808257501074974,3.4808257501074973,0.0,2.0885,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,5.855423630372033,3.0,1.0,3.692320354017124,0.000115,3.1e-05,655823.5323590937,88809.13212819942,0.065699,0.12685,1.0,1.0,0.0,0.415169,0.0,0.0,0.0,0.0,0.0,0.0
SMR,LONG,0.3455485219547473,3.455485219547473,0.0,2.0733,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,2.6285310182699635,2.0,1.0,99.0,0.000677,0.0,0.08775494191530504,0.0,1.350179,,0.0,0.0,0.275594,0.0,0.0,0.48,0.0,0.0,0.0,0.0
TLT,LONG,0.34456653598551423,3.445665359855142,0.0,2.0674,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,0.8156662313543045,2.0,1.0,1.631332462708609,1.4e-05,1e-05,53952.69696881355,33072.77835888359,9.322581,0.040415,1.0,0.0,0.0,0.0,,,,,,
CRK,LONG,0.32747814948069703,3.2747814948069704,5.19,4.8144,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, trend_aligned",room_to_target,8.1,NEUTRAL,ema_pullback,,,25.0,8.0,18.54,62.07,42441.0,21820.0,0.514,5500.0,22223.0,36538.0,15.807369130724098,2.0,1.0,0.12652326794296762,0.001243,0.000621,0.052121189402282525,0.41194944020713237,0.507968,0.190824,0.0,0.0,0.0,0.0,1.55,0.82,0.12,1.2,0.88,0.62
TSLA,LONG,0.3269549938392036,3.269549938392036,0.0,1.9617,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,1.6536883677921337,9.0,1.0,1.0138117860279598,2.5e-05,2.4e-05,171184.78221718982,84426.3129391498,0.033165,0.303342,1.0,0.0,0.414368,0.698582,,,,,,
ASST,LONG,0.3236934540712321,3.2369345407123213,0.0,1.9422,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000893,0.0,0.0019077753489944826,0.0,8.87037,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
DLTR,LONG,0.32249979618486807,3.224997961848681,0.0,1.935,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,98614.87232855799,5.0,1.0,0.04173767871966163,0.000531,0.000179,0.18523569068825702,17.752371130404708,0.521785,0.135496,1.0,0.0,0.000711,0.0,0.0,0.39,0.0,0.0,0.0,0.0
CLS,SHORT,0.7342286285714286,7.342286285714286,5.12,6.6471,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,7.2,NEUTRAL,ema_rally,,,420.0,175.0,48.95,37.94,42430.0,48000.0,1.131,30346.0,35836.0,24248.0,19.643502847023363,14.0,1.0,0.0,0.0,0.005841,0.0,0.07753965199140458,,2.99187,0.0,1.0,0.0,0.41103,1.52,0.82,0.05,1.2,0.77,0.77
OKTA,SHORT,0.7335030859496505,7.335030859496506,0.0,4.401,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,60260.75328769116,16.0,1.0,1.394422670294019,0.002364,0.003336,98396.38007545544,32074.65588435581,2.54987,1.763832,0.0,2.0,0.506149,0.626186,,,,,,
CRM,SHORT,0.675199071930604,6.75199071930604,5.88,6.26,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned",room_to_target,5.6,NEGATIVE,resistance_ema_confluence,-27172857.19,,220.0,190.0,13.84,1.69,353859.0,312288.0,0.883,144563.0,198756.0,322828.0,2.32545545197391,17.0,1.0,0.035575681062016466,0.000109,0.000846,23101.179821640366,139147.09911789247,0.285214,0.507496,2.0,11.0,0.41821,0.782942,1.62,0.83,0.0,1.6,1.47,0.36
UNH,SHORT,0.6741553147043796,6.741553147043796,6.01,6.8738,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.5,NEGATIVE,ema_rally,-63507225.62,,300.0,200.0,9.89,26.74,702382.0,466367.0,0.664,183303.0,283064.0,702382.0,243241.64621053074,10.0,1.0,0.5522681827140792,0.00035,0.000661,300270.4055723056,135925.9934623836,58.362683,10.917602,1.0,1.0,9e-06,0.112237,2.15,0.31,0.14,1.2,1.99,0.23
AFRM,SHORT,0.6148843346574902,6.1488433465749015,0.0,3.6893,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,43.5480737207214,10.0,1.0,7.64677123831798,0.00352,0.002029,0.8085196684317433,0.10573347145266361,0.7609,4.095698,2.0,1.0,0.090683,0.61079,,,,,,
GOOG,SHORT,0.6079721675326117,6.079721675326118,5.89,5.8469,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,5.2,NEGATIVE,ema_rally,-10079800.83,300.71,320.0,300.0,6.35,0.3,845103.0,641908.0,0.76,380624.0,420726.0,685661.0,12412.672482108415,12.0,1.0,0.05075722689191338,0.000145,0.000456,17274.80118730237,113447.23530101933,0.278625,0.956306,0.0,4.0,1.9e-05,0.632814,1.97,0.63,0.02,1.2,1.41,0.66
DAL,SHORT,0.592345478280786,5.92345478280786,3.64,4.9337,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",4.4,POSITIVE,ema_rally,11946513.97,66.08,70.0,60.0,5.88,9.24,436231.0,280497.0,0.643,344790.0,202939.0,168999.0,1479.3862751134695,16.0,1.0,99.0,0.00059,0.001204,143182.12683362598,19.34700976531698,0.161863,0.272677,0.0,8.0,0.581914,0.766683,0.0,0.62,1.0,1.2,0.28,0.54
ADBE,SHORT,0.5641589498920445,5.641589498920445,5.0,6.0008,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.4,NEGATIVE,bounce_and_fail,-28057863.06,,400.0,220.0,61.55,11.15,273587.0,190010.0,0.695,94776.0,112190.0,256631.0,6863.259926024518,19.0,1.0,0.1233729678515516,0.000375,0.001386,9483.656211488069,44840.72067303464,0.311084,0.207172,1.0,0.0,0.002345,0.382099,2.38,0.32,0.0,1.0,1.26,0.03
APH,SHORT,0.5430530702811291,5.430530702811291,5.42,5.7013,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",6.8,NEUTRAL,resistance_ema_confluence,,,150.0,105.0,14.05,20.17,48832.0,71415.0,1.462,48988.0,46037.0,25222.0,47.0993119425142,22.0,1.0,0.02837605631855022,0.000914,0.001789,0.055214950531065454,0.7296858385361221,1.35803,1.22281,1.0,0.0,0.337553,0.468914,1.68,0.72,0.0,1.6,1.3,0.11
NBIS,SHORT,0.5273993973398826,5.273993973398826,0.0,3.1644,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,11.103565126090366,3.0,1.0,0.0,0.0,0.000267,0.0,163502.5815719949,,2.203817,0.0,0.0,0.0,0.517735,0.0,0.49,0.0,0.0,0.0,0.0
KWEB,SHORT,0.5272074392171289,5.272074392171289,0.0,3.1632,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,3.671021518939215,9.0,1.0,0.3300861463936583,0.000119,0.000413,40429.300914224514,34994.58840923201,1.356179,0.994798,0.0,5.0,0.269785,0.424673,0.0,0.0,0.0,0.0,0.0,0.0
LMT,SHORT,0.5263584759704852,5.263584759704853,0.0,3.1582,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1.2005552021814874,13.0,1.0,0.6629420743349838,0.000538,0.000571,35105.94981579911,176515.9238636593,60.041193,120.166667,2.0,0.0,0.702742,0.230338,,,,,,
ALB,SHORT,0.5175904574222352,5.175904574222352,0.0,3.1055,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,2805.8067379951585,6.0,1.0,99.0,0.001006,0.001268,12.16623340476636,0.0760235614184535,0.537182,3.617468,2.0,1.0,0.000455,0.041364,,,,,,
AEIS,SHORT,0.5103118576196739,5.103118576196739,0.0,3.0619,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,11.608018231266223,2.0,1.0,0.0,0.0,0.003508,0.0,0.030260541438745275,,2.061561,0.0,0.0,0.0,0.041295,0.0,0.47,0.0,0.0,0.0,0.0
CVX,SHORT,0.5072421251218586,5.072421251218586,0.0,3.0435,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,96534.8574371674,22.0,1.0,1.6666686429829025,0.000394,0.000526,20850.776346428353,12510.450973092586,1.653417,0.884283,2.0,4.0,0.238625,0.223432,,,,,,
SCHW,SHORT,0.49130461952254495,4.91304619522545,4.86,5.6745,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",8.8,NEGATIVE,ema_rally,-8838070.65,,110.0,85.0,15.33,10.88,133105.0,167424.0,1.258,33835.0,103117.0,163577.0,43236538.07467713,5.0,1.0,4.4058924761952045e-06,0.000274,0.00044,0.07434029511621566,11248.61694013524,0.342257,6.272285,0.0,2.0,0.001283,0.000558,1.69,0.85,0.5,1.2,0.51,0.11
VG,SHORT,0.4852819178709461,4.852819178709461,0.0,2.9117,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,18.10679274244717,5.0,1.0,0.0,0.0,0.00091,0.0,76492.52808584036,,0.6437,0.0,0.0,0.0,0.203691,0.0,0.0,0.0,0.0,0.0,0.0
APP,SHORT,0.48349392661485024,4.834939266148503,5.25,5.0725,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,5.4,POSITIVE,ema_rally,3506046.52,,500.0,200.0,7.66,56.93,162389.0,125597.0,0.773,76904.0,82118.0,128964.0,95.60626246746533,12.0,1.0,0.028299355642531585,0.000131,0.0003,0.2530065589451267,8.940364654977474,1.487879,8.057851,1.0,1.0,0.52984,0.391506,1.53,0.86,1.0,1.2,0.3,0.36
BE,SHORT,0.4814788773899551,4.814788773899551,0.0,2.8889,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,168.09130926646026,10.0,1.0,9.782458641735897,0.000654,0.003767,52233.57505225191,5339.51401842912,0.888412,0.780638,0.0,0.0,0.48615,0.075285,0.0,0.76,0.0,0.0,0.0,0.0
XLK,SHORT,0.4799605626286912,4.799605626286912,0.0,2.8798,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,3.1197853737422965,5.0,1.0,0.9361874879140526,0.000115,8.4e-05,56405.88164044523,90375.9381031542,1.235915,16.007917,1.0,0.0,0.3396,0.365002,,,,,,
NEM,SHORT,0.47328198300661073,4.7328198300661075,0.0,2.8397,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,33148.27922073167,17.0,1.0,0.0016957077295585157,0.000598,0.000588,26.542580462644764,10956.96268878167,1.109511,0.423661,2.0,2.0,0.587862,0.394207,,,,,,
NET,SHORT,0.46942186999940416,4.694218699994042,0.0,2.8165,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,40.13398915392397,14.0,1.0,32.529362041230684,0.001558,0.001389,3.989034207904357,0.16350496731120603,0.872774,1.140049,1.0,0.0,0.040951,0.511405,,,,,,
ENPH,SHORT,0.46914779489054625,4.6914779489054625,5.52,5.6817,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,8.4,NEGATIVE,retest_and_confirm,-115938.47,41.87,50.0,30.0,19.39,28.36,160351.0,128290.0,0.8,59814.0,98034.0,130793.0,3.719608019882188,2.0,1.0,0.0,0.0,0.000589,0.0,0.06803120879568997,,8.473733,0.0,1.0,0.0,0.349674,0.0,0.68,1.0,1.4,1.92,0.51
