ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
PDD,LONG,0.6083992446472148,6.083992446472148,0.0,3.6504,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.96,0.0,0.0,0.0,0.0,5.597306705074428,15.0,1.0,0.4219710180559778,0.003394,0.002063,4892.2040286365245,13249.939164542433,1.553771,1.408632,2.0,5.0,0.464464,0.275178
XOP,LONG,0.6079401045165582,6.079401045165582,0.0,3.6476,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,234.89917437458934,5.0,1.0,99.0,0.000624,0.0,43326.16097677396,0.0,10.533067,,3.0,0.0,0.012472,0.0
GSAT,LONG,0.6073303714876942,6.073303714876942,5.63,5.7657,price_validation_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence, trend_aligned",momentum_aligned,5.2,NEUTRAL,support_ema_confluence,,,105.0,28.0,70.45,54.55,33056.0,18582.0,0.562,27210.0,7474.0,16954.0,,,1.57,0.89,0.27,1.6,0.54,0.76,1.3885381899239815,3.0,1.0,2.591515192189882,0.003142,0.001041,46034.92866214947,35527.42333974051,9.146341,12.979381,0.0,0.0,0.499442,0.0
MOD,LONG,0.6008081938816382,6.008081938816382,5.74,5.806,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.4,NEUTRAL,support_ema_confluence,,,300.0,155.0,39.16,28.1,14264.0,6705.0,0.47,9951.0,6112.0,4906.0,,,1.86,0.76,0.34,1.6,1.15,0.03,1.0468302431911038,5.0,1.0,23.646972166454184,0.003641,0.000153,15862.560775252965,2683.2290685833755,5.10628,4.859903,0.0,0.0,0.693927,0.0
ADMA,LONG,0.6000000000000001,6.000000000000001,0.0,3.6,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.012589,0.0,471133.27636371786,0.0,2001.2,,0.0,0.0,0.0,0.0
AA,LONG,0.589253669239906,5.89253669239906,0.0,3.5355,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.64,0.0,0.0,0.0,0.0,7.896188223008359,5.0,0.7,99.0,0.002048,0.0,0.003131844103270766,0.0,13.485066,,1.0,0.0,0.542359,0.0
VRT,LONG,0.5810724621495418,5.810724621495417,4.5,5.1554,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.5,NEGATIVE,ema_pullback,-6478615.39,254.18,260.0,190.0,2.26,25.27,197868.0,214479.0,1.084,169668.0,88865.0,153814.0,,,1.84,0.88,0.37,1.2,0.2,0.0,1872.1759758146795,10.0,1.0,99.0,0.000432,0.000232,52425.740029416054,92.23827266038144,369.001191,5.027447,0.0,0.0,0.093745,0.347327
UNH,LONG,0.568453215269187,5.684532152691871,0.0,3.4107,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.24,0.0,0.0,0.0,0.0,11.433146060855224,21.0,1.0,0.6579396524677877,0.000593,0.000309,19315.5410346426,39143.49076888583,1.415004,0.172898,2.0,5.0,0.627437,0.442935
GOOGL,LONG,0.5556164566752823,5.556164566752822,0.0,3.3337,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.746371728735384,10.0,1.0,3.737289412088243,0.000162,4.3e-05,109514.2267961254,68373.93834983856,3.016125,0.105185,1.0,0.0,0.675221,0.412647
QBTS,LONG,0.5539573131739205,5.539573131739205,0.0,3.3237,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,350.32463543394323,5.0,1.0,99.0,0.000494,0.000414,41158.220753620706,176.2289170841717,3.367118,4.073161,0.0,0.0,0.485679,0.365993
GEV,LONG,0.5426579401231728,5.426579401231728,0.0,3.2559,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8.826772285384482,22.0,1.0,0.28957566666800405,0.000531,0.000936,15093.58306508866,36085.22698292238,1.594438,1.558394,2.0,3.0,0.543938,0.652966
KOD,LONG,0.5366148567344314,5.366148567344315,0.0,3.2197,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.005129,0.0,42080.311756070434,0.0,5.578947,,0.0,0.0,0.0,0.0
LUV,LONG,0.5171429871239703,5.171429871239703,0.0,3.1029,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.33,0.0,0.0,0.0,0.0,6.2352144580274524,2.0,1.0,99.0,0.003408,0.0,36094.47323559237,0.0,0.826493,,0.0,0.0,0.138213,0.0
AAPL,LONG,0.5125782835021644,5.125782835021644,0.0,3.0755,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.85,0.0,0.0,0.0,0.0,1.374456624359977,22.0,1.0,2.279740079885488,0.000319,0.000114,122054.36395818047,182031.64523854773,0.641886,0.15846,3.0,0.0,0.803054,0.295948
SNDK,LONG,0.5090915476190476,5.090915476190476,4.17,5.0165,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,6.1,NEGATIVE,ema_pullback,-21065236.14,606.55,1080.0,250.0,78.01,58.79,245025.0,213460.0,0.871,207011.0,75931.0,175543.0,,,1.75,0.52,0.33,1.2,0.03,0.34,4.658654344563172,9.0,1.0,1.9328070069282264,8.4e-05,5.6e-05,510693.6130538988,75492.51443600592,4.014737,0.172431,0.0,0.0,0.320615,0.778757
LRCX,LONG,0.5062873928985789,5.062873928985789,0.0,3.0377,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,415.9347629860256,8.0,1.0,67.30135140873908,0.000201,0.000295,91194.55852466523,813.0109421204604,46.33223,0.548263,0.0,2.0,0.005682,0.580288
RKT,LONG,0.5021798275112875,5.021798275112875,0.0,3.0131,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16.098988566002287,6.0,1.0,0.16166650270667882,0.001057,0.000773,369.6544751567285,4573.049691405951,2.110546,0.640287,1.0,2.0,0.625762,0.068722
RGTI,LONG,0.49650819932780627,4.965081993278063,0.0,2.979,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20579.75835216599,3.0,1.0,0.3104308129912377,0.000329,0.000589,37350.739242564276,240638.09183541677,3.525551,0.242855,1.0,0.0,0.000103,0.0
RIOT,LONG,0.49269120765452923,4.9269120765452925,0.0,2.9561,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.63,0.0,0.0,0.0,0.0,30.755140403195565,6.0,1.0,0.06223658738882888,0.001065,0.000538,173.2363995809577,2783.5137954889324,4.265633,1.22953,0.0,0.0,0.04488,0.593899
YPF,LONG,0.4852181316071261,4.8521813160712615,0.0,2.9113,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,87.86818543330277,4.0,0.7,99.0,0.000532,0.001015,43358.64444692067,118.7869074763067,27.272727,3.19022,0.0,0.0,0.0,0.590945
PYPL,LONG,0.4769685604031769,4.769685604031769,0.0,2.8618,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.813774995776108,6.0,1.0,0.48173640240619175,0.000194,0.000388,57720.197816191576,59908.48680719265,73.241613,27.622897,1.0,2.0,0.01704,0.671957
PONY,LONG,0.4724986028778606,4.724986028778606,0.0,2.835,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.53584066500452,2.0,1.0,99.0,0.004736,0.0,6054.232965438411,0.0,0.716494,,1.0,0.0,0.020603,0.0
LQD,LONG,0.45869309612689707,4.586930961268971,0.0,2.7522,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4456.425769303156,3.0,1.0,5.016043540275414,1.9e-05,0.000136,118433.42080793362,11805.46180042038,11.280899,0.074538,0.0,0.0,0.0,0.002475
WULF,LONG,0.45826516368054093,4.5826516368054095,4.37,4.4223,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",4.1,POSITIVE,ema_pullback,4803438.02,15.24,20.0,11.0,30.8,28.06,1160081.0,623082.0,0.537,633097.0,555046.0,595020.0,,,1.53,0.9,0.0,1.2,0.49,0.25,28.74948294496969,4.0,1.0,4.199526366086402,0.000896,0.00015,84932.07478955078,60672.60975577599,0.318737,0.734467,1.0,0.0,0.021165,0.0
DAL,LONG,0.4315015596310143,4.315015596310142,0.0,2.589,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.006365361344312,10.0,1.0,0.231413934841232,0.000202,0.00147,1676.650697342635,4830.1634572206385,12.939274,1.118415,0.0,0.0,0.51566,0.28876
BABA,LONG,0.4251512891869671,4.251512891869671,0.0,2.5509,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.07,0.0,0.0,0.0,0.0,9.187868374210431,13.0,1.0,1.2857032142179339,0.000579,0.000312,22716.809024876817,15144.669763150348,0.27542,0.776672,1.0,1.0,0.241201,0.539396
CRWV,LONG,0.4128734070058796,4.128734070058796,0.0,2.4772,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.86,0.0,0.0,0.0,0.0,0.5872411261889667,3.0,1.0,99.0,0.001105,0.0,622911.4416165267,0.0,0.54742,,0.0,0.0,0.369976,0.0
IWM,LONG,0.4055810426939778,4.055810426939778,0.0,2.4335,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,0.4585245195323389,20.0,1.0,0.3975263813304813,0.000129,0.000332,95634.07797445028,446778.25963465177,0.099282,0.142599,3.0,3.0,0.768659,0.752542
UPRO,LONG,0.4022370418406356,4.022370418406355,0.0,2.4134,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1038.684341965999,6.0,1.0,0.0006089758311279901,0.000163,0.000388,5.870560148792892,4820.027206924621,72.9,20.05822,1.0,2.0,0.45372,0.110526
IONQ,LONG,0.39173481926584386,3.9173481926584386,0.0,2.3504,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.0,0.0,3.2406493572797492,2.0,1.0,3.2406493572797492,0.000345,0.000142,253558.33163999912,78243.06294366876,0.339929,0.16517,0.0,0.0,0.0,0.0
SMCI,LONG,0.39044221632258097,3.9044221632258096,0.0,2.3427,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0919283975353944,3.0,1.0,99.0,0.000261,0.0,77040.63082190663,0.0,1.485015,,2.0,0.0,0.457904,0.0
NBIS,LONG,0.39007129781620914,3.9007129781620913,3.97,4.3414,price_validation_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",6.0,NEGATIVE,trend_continuation,-3294503.51,,200.0,10.0,89.02,90.55,366604.0,298829.0,0.815,223040.0,136513.0,305880.0,,,1.6,0.81,0.0,1.4,0.02,0.14,1.7035353816243237,8.0,1.0,1.3932774892090283,0.000364,0.000227,125585.6665558884,90136.8661508944,0.451364,0.297026,0.0,0.0,0.522963,0.473099
PSMT,LONG,0.36615387918583786,3.6615387918583786,5.96,4.5388,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.6,NEUTRAL,support_ema_confluence,,,160.0,110.0,9.39,24.79,153.0,384.0,2.51,120.0,25.0,392.0,,,1.54,0.89,0.71,1.6,1.11,0.11,0.0,1.0,0.7,99.0,0.003597,0.0,79367.33678231307,0.0,,,0.0,0.0,0.0,0.0
NFLX,LONG,0.3654934112691763,3.654934112691763,5.47,4.3485,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.4,POSITIVE,ema_pullback,164765.05,93.83,100.0,5.0,6.58,94.67,2849890.0,2544535.0,0.893,1036450.0,1319916.0,3038059.0,,,1.87,0.74,0.16,1.2,1.21,0.29,8.87189191207626,7.0,1.0,2.0980739897681575,6e-05,3.4e-05,51350.30803922243,32633.29974039461,0.093608,0.018916,2.0,1.0,0.460958,0.507875
INTC,LONG,0.3633074811199975,3.633074811199975,0.0,2.1798,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15.458938456194824,13.0,1.0,1.3689934142419158,0.000119,0.000236,68907.42331065456,22370.83184827518,0.478561,0.110357,0.0,2.0,0.514851,0.581898
BMNR,LONG,0.36239642572463304,3.6239642572463304,0.0,2.1744,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.54,0.0,0.0,0.0,0.0,155.9603907482434,3.0,1.0,0.012758364998413615,0.00015,5.3e-05,230.25023458268856,36094.003363490236,2.56127,0.307424,0.0,0.0,0.494268,0.0
ADBE,LONG,0.3561165043576443,3.561165043576443,0.0,2.1367,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,134.91748158203464,11.0,0.7,7.471297522912589,0.000294,0.000479,26844.026265789627,2994.1281041953953,0.511848,0.402998,1.0,2.0,0.244579,0.090595
MSFT,LONG,0.35330964910892293,3.5330964910892293,0.0,2.1199,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.88008435730123,7.0,1.0,5.386026715579521,7.5e-05,9e-06,44966.6276635517,20871.892230631747,0.447247,0.239399,0.0,1.0,0.529293,0.0775
TSEM,LONG,0.348720750751716,3.48720750751716,0.0,2.0923,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,19.457922173605745,4.0,1.0,0.10278589780325863,0.000313,0.000216,4525.647430687921,44029.84774575218,1.731778,1.668997,0.0,0.0,0.457091,0.473272
HIMS,LONG,0.3437458894030281,3.437458894030281,0.0,2.0625,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.73,0.0,0.0,0.0,0.0,27.995586858309785,3.0,1.0,0.045425422182905094,0.00038,2.8e-05,472.33154610203735,20795.91221850171,1.754022,0.508577,0.0,0.0,0.206289,0.0
HII,SHORT,0.8499176564056429,8.499176564056429,0.0,5.0995,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.4055713548497293,14.0,1.0,0.6900285898888104,0.00333,0.004783,78238.09409031853,85037.88310741475,2.655894,2.789836,0.0,5.0,0.782224,0.307588
GEV,SHORT,0.6478319363676488,6.478319363676488,0.0,3.887,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.72,0.0,0.0,0.0,0.0,8.826772285384482,22.0,1.0,0.28957566666800405,0.000531,0.000936,15093.58306508866,36085.22698292238,1.594438,1.558394,2.0,3.0,0.543938,0.652966
SATS,SHORT,0.6324135098617185,6.324135098617186,0.0,3.7945,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.97,0.0,0.0,0.0,0.0,3.5513578756938444,3.0,1.0,0.0,0.0,0.000714,0.0,140051.1542866842,,7.939825,0.0,1.0,0.0,0.371405
OXY,SHORT,0.6150044775110054,6.150044775110054,0.0,3.69,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,644.0541806245656,27.0,1.0,4.581471847170822,0.00248,0.000442,49387.74105490428,25602.227606796478,5.648963,11.353,3.0,1.0,0.484931,0.601279
PDD,SHORT,0.6129447711540644,6.129447711540644,0.0,3.6777,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.597306705074428,15.0,1.0,0.4219710180559778,0.003394,0.002063,4892.2040286365245,13249.939164542433,1.553771,1.408632,2.0,5.0,0.464464,0.275178
FAS,SHORT,0.6102899207012195,6.102899207012195,5.51,5.6244,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.6,NEUTRAL,ema_rally,,,167.91,80.0,42.77,31.98,34310.0,20695.0,0.603,25669.0,2047.0,27289.0,,,2.42,0.57,0.06,1.2,1.22,0.04,116.08705817111391,4.0,1.0,0.0,0.0,0.002145,0.0,1172.4728520059307,,52.791667,0.0,2.0,0.0,0.500801
PYPL,SHORT,0.5976183821089053,5.9761838210890526,5.46,5.4261,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.0,POSITIVE,ema_rally,12419656.99,45.11,90.0,40.0,99.56,11.31,1401575.0,579015.0,0.413,314092.0,444573.0,1221925.0,,,1.55,0.98,1.0,1.2,0.66,0.07,2.813774995776108,6.0,1.0,0.48173640240619175,0.000194,0.000388,57720.197816191576,59908.48680719265,73.241613,27.622897,1.0,2.0,0.01704,0.671957
STX,SHORT,0.5869434217867681,5.86943421786768,4.65,5.3297,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,resistance_ema_confluence,,,420.0,200.0,10.76,47.26,68273.0,76882.0,1.126,44029.0,29621.0,71505.0,,,0.0,0.64,0.27,1.6,1.94,0.2,75.79309779697421,4.0,1.0,0.0,0.0,0.000672,0.0,79888.56625740785,,4.063836,0.0,0.0,0.0,0.006869
XLK,SHORT,0.5552986133914435,5.552986133914435,5.79,6.0135,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.5,NEGATIVE,retest_and_confirm,-16147006.6,,150.0,45.0,12.82,66.15,230142.0,454299.0,1.974,81455.0,221368.0,381618.0,,,2.09,0.21,0.0,1.4,1.96,0.12,456.42586616410205,11.0,1.0,0.14432661306956512,6.6e-05,0.00039,15773.147255567143,62450.2079795697,0.322683,1.623209,1.0,4.0,0.4421,0.184933
LITE,SHORT,0.5462161659077965,5.462161659077966,0.0,3.2773,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.93,0.0,0.0,0.0,0.0,26.902770894802682,10.0,1.0,0.06780549633310352,9.7e-05,0.000153,6433.925758993235,142331.95183880933,0.572372,5.339286,1.0,1.0,0.777933,0.231639
NUGT,SHORT,0.537063281692588,5.37063281692588,5.51,5.2383,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.5,NEUTRAL,trend_continuation,,,300.0,120.0,90.19,23.93,20036.0,18609.0,0.929,21347.0,5393.0,11905.0,,,2.61,0.01,0.13,1.4,0.98,0.38,384.70219913713396,3.0,1.0,0.0,0.0,0.00197,0.0,524.3630760297845,,10.753754,0.0,0.0,0.0,0.039391
UNH,SHORT,0.5125579880691645,5.125579880691645,0.0,3.0753,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,11.433146060855224,21.0,1.0,0.6579396524677877,0.000593,0.000309,19315.5410346426,39143.49076888583,1.415004,0.172898,2.0,5.0,0.627437,0.442935
YPF,SHORT,0.50294398020943,5.0294398020943,0.0,3.0177,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,87.86818543330277,4.0,0.7,99.0,0.000532,0.001015,43358.64444692067,118.7869074763067,27.272727,3.19022,0.0,0.0,0.0,0.590945
GSAT,SHORT,0.4743191794057807,4.743191794057807,0.0,2.8459,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.3885381899239815,3.0,1.0,2.591515192189882,0.003142,0.001041,46034.92866214947,35527.42333974051,9.146341,12.979381,0.0,0.0,0.499442,0.0
UPRO,SHORT,0.4646069513178435,4.6460695131784355,6.01,4.566,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.2,NEUTRAL,trend_continuation,,,120.0,95.0,24.9,1.12,57088.0,41359.0,0.724,58484.0,12439.0,27524.0,,,2.68,0.01,0.0,1.4,1.84,0.09,1038.684341965999,6.0,1.0,0.0006089758311279901,0.000163,0.000388,5.870560148792892,4820.027206924621,72.9,20.05822,1.0,2.0,0.45372,0.110526
BA,SHORT,0.46395062144678395,4.63950621446784,0.0,2.7837,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4067.8835392437827,10.0,1.0,0.0002793798472176584,0.000172,0.001081,6.712540481831685,10297.103002568756,0.25203,0.218663,0.0,3.0,0.387391,0.079217
DAL,SHORT,0.45630954167845683,4.563095416784568,0.0,2.7379,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.53,0.0,0.0,0.0,0.0,4.006365361344312,10.0,1.0,0.231413934841232,0.000202,0.00147,1676.650697342635,4830.1634572206385,12.939274,1.118415,0.0,0.0,0.51566,0.28876
INTC,SHORT,0.4470573986067871,4.470573986067871,5.63,5.2643,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.7,NEGATIVE,retest_and_confirm,-36816101.04,44.09,50.0,35.0,13.43,20.6,2602593.0,2301374.0,0.884,1263811.0,1340967.0,2299189.0,,,1.53,0.77,0.08,1.4,1.62,0.22,15.458938456194824,13.0,1.0,1.3689934142419158,0.000119,0.000236,68907.42331065456,22370.83184827518,0.478561,0.110357,0.0,2.0,0.514851,0.581898
IWM,SHORT,0.4434257166022344,4.434257166022344,5.37,4.8681,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.2,NEGATIVE,retest_and_confirm,-2053142356.29,,260.0,240.0,4.66,3.39,2652885.0,6761021.0,2.549,3304236.0,2277725.0,3831945.0,,,2.29,0.72,0.02,1.4,0.73,0.2,0.4585245195323389,20.0,1.0,0.3975263813304813,0.000129,0.000332,95634.07797445028,446778.25963465177,0.099282,0.142599,3.0,3.0,0.768659,0.752542
TERN,SHORT,0.4431023068697179,4.431023068697179,0.0,2.6586,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000581,0.0,192867.122047558,,1714.285714,0.0,0.0,0.0,0.0
QBTS,SHORT,0.4351947979316037,4.351947979316037,0.0,2.6112,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,350.32463543394323,5.0,1.0,99.0,0.000494,0.000414,41158.220753620706,176.2289170841717,3.367118,4.073161,0.0,0.0,0.485679,0.365993
