ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
GLNG,LONG,0.5472059094803361,5.472059094803361,0.0,3.2832,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.0485589812761213,12.0,1.0,1.1586884336977674,0.002954,0.002252,19.055712716285868,8.222966658721461,20.516249,0.874732,1.0,4.0,0.643921,0.827428
PL,LONG,0.5034702292314445,5.034702292314445,0.0,3.0208,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,351.8374328160057,4.0,1.0,99.0,0.000254,0.004108,43890.687490856275,128.05232332823073,144.213333,46.4,0.0,0.0,0.488278,0.472702
AFRM,LONG,0.49752850769231205,4.975285076923121,0.0,2.9852,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.62,0.0,0.0,0.0,0.0,43.548073720721334,10.0,1.0,7.646771238317982,0.00352,0.002029,0.5152454568154046,0.06738078605431647,0.7609,4.095698,2.0,1.0,0.090683,0.61079
AAOI,LONG,0.48575142598481835,4.857514259848184,6.18,5.3828,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,retest_and_confirm,,,100.0,20.0,4.76,79.05,101596.0,69969.0,0.689,70628.0,50457.0,50480.0,2.4,0.75,0.28,1.4,1.2,0.15,1347.7030283972545,4.0,1.0,99.0,0.000338,9.8e-05,37480.077396491026,8.772129909043002,21.253247,0.65106,0.0,0.0,0.000508,0.499685
XBI,LONG,0.4821340300381428,4.821340300381428,0.0,2.8928,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,4480.187174383408,8.0,1.0,0.9228070042194081,0.000168,0.000576,15447.25190926287,27899.02951652302,10.601061,1.015572,1.0,1.0,0.349826,0.000694
IDYA,LONG,0.47639161765652566,4.763916176565257,0.0,2.8583,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.72,0.0,0.0,0.0,0.0,1.4910820804529505,3.0,1.0,99.0,0.004797,0.0,0.0015783665720225301,0.0,1.377246,,0.0,0.0,0.598568,0.0
GEV,LONG,0.4742857503734292,4.7428575037342915,0.0,2.8457,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,526844.466865755,20.0,1.0,0.1519154900352474,0.000444,0.000779,5320.0479696873645,35019.78612222498,1.449154,1.796813,1.0,2.0,0.451025,1.6e-05
QQQ,LONG,0.47037046917488434,4.703704691748843,0.0,2.8222,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.54,0.0,0.0,0.0,0.0,1.3276855531275364,4.0,1.0,7.6707098382182,1.3e-05,2e-06,152987.60544875576,59833.160949401514,4.986468,1.870968,1.0,0.0,0.583942,0.0
RCAT,LONG,0.4674549608814262,4.674549608814262,5.65,5.2323,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.0,POSITIVE,retest_and_confirm,459720.02,13.32,20.0,14.0,30.63,8.56,141191.0,59901.0,0.424,105233.0,5854.0,90005.0,1.9,0.86,0.42,1.4,0.85,0.21,9.197295527315417,3.0,0.7,6.439887406949766,0.001396,0.000157,128943.7452106032,40045.34149819151,0.600569,0.888651,0.0,0.0,0.128521,0.0
CRWD,LONG,0.46151509581898903,4.61515095818989,0.0,2.7691,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.89,0.0,0.0,0.0,0.0,322626.8799838913,8.0,1.0,99.0,0.000362,7.3e-05,50703.638199592555,0.32311818697571276,0.17293,0.071332,2.0,1.0,0.53434,0.05583
BABA,LONG,0.4547374231624707,4.5473742316247066,0.0,2.7284,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.999147729941947,4.0,1.0,2.372944036251584,0.000295,9.3e-05,79636.66849198137,100680.84279532263,1.162899,4.09901,2.0,0.0,0.35543,0.0
B,LONG,0.4355411444790329,4.355411444790329,0.0,2.6132,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2008510.8957439263,7.0,1.0,2.7282166236693794,0.000615,0.000299,27537.663388653622,25234.124693163285,0.27802,7.750106,1.0,1.0,0.407937,1e-06
SOXL,LONG,0.42651814199095406,4.26518141990954,0.0,2.5591,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.6309423577737943,5.0,1.0,0.5776253144257449,3e-05,6.5e-05,63595.97811078662,73399.34327960394,4.119972,0.801298,1.0,1.0,0.472438,0.499151
TEAM,LONG,0.42142162597362054,4.214216259736205,0.0,2.5285,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,64398936.93881095,5.0,1.0,0.24556055784935524,0.000556,0.000881,27637.255237011515,168821.42319023944,1.392396,0.402939,0.0,0.0,0.0,0.0
PLTR,LONG,0.41849174091295516,4.184917409129552,5.86,4.9105,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, trend_aligned",room_to_target,5.3,POSITIVE,flag_breakout,123127171.96,160.4,200.0,100.0,24.61,37.7,1488867.0,1640905.0,1.102,664312.0,777812.0,1687648.0,1.67,0.28,0.0,1.6,1.96,0.34,0.20566660724579067,12.0,1.0,2.4672905010086628,0.000321,0.000166,281389.2596416009,159667.0369124313,0.974533,0.336079,1.0,0.0,0.536133,0.356058
AMAT,LONG,0.41682798839247165,4.168279883924717,0.0,2.501,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,105.44783466818457,11.0,1.0,2.2185535965414,0.000182,0.000252,15.219548821130815,5.7167685156285435,4.820982,0.480244,0.0,1.0,0.197612,0.100685
RKLB,LONG,0.4151890552334412,4.151890552334412,0.0,2.4911,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.79,0.0,0.0,0.0,0.0,1458.498124410979,2.0,1.0,0.0006856368090317939,0.000503,0.00017,120.71786745814697,176066.7832706005,4.249042,6.578947,0.0,0.0,0.0,0.0
MCHP,LONG,0.4104641182330675,4.104641182330675,0.0,2.4628,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.57,0.0,0.0,0.0,0.0,0.840226860739092,2.0,1.0,99.0,0.000313,0.0,46594.69308669548,0.0,588.850261,,0.0,0.0,0.295831,0.0
DELL,LONG,0.4063242042771946,4.063242042771947,0.0,2.4379,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,15.282126241751774,4.0,1.0,0.21923660143797555,0.000178,0.000612,75384.57936207118,343850.33734158805,1.247339,1.226063,1.0,0.0,0.378711,4.5e-05
MSFT,LONG,0.39744456994837296,3.97444569948373,0.0,2.3847,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,4.130132833344117,8.0,1.0,0.44403359938004067,5.6e-05,0.000101,101886.73305380112,382428.76663708664,0.180237,0.251611,0.0,2.0,0.681528,0.54756
JBL,LONG,0.3962902969378677,3.962902969378677,5.75,4.5065,price_validation_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",4.0,NEUTRAL,support_ema_confluence,,,267.5,240.0,0.32,9.99,18405.0,15340.0,0.833,15648.0,4349.0,13748.0,1.59,0.62,0.0,1.6,1.83,0.1,0.0,1.0,0.7,99.0,0.003257,0.0,0.054529685726968855,0.0,5.097015,,0.0,0.0,0.0,0.0
AMD,LONG,0.3930486536887864,3.930486536887864,0.0,2.3583,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.312324520501349,11.0,1.0,0.4743565439131391,0.000111,0.000236,83355.39623046588,210867.70438835816,0.167784,3.721763,2.0,1.0,0.556934,0.355261
RTX,LONG,0.3779147321956224,3.779147321956224,0.0,2.2675,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1835393.697219012,5.0,1.0,6.216988480327211e-06,0.000124,0.00029,0.2781888882766525,67119.84970463005,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05
AMZN,LONG,0.3771932627049359,3.771932627049359,0.0,2.2632,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.97,0.0,0.0,0.0,0.0,5289.415746655831,9.0,1.0,1.3122216894567484,0.000117,6.8e-05,64141.084236043826,97759.52455502824,0.101016,0.062679,0.0,0.0,0.38664,0.140239
KWEB,LONG,0.3764561841338698,3.764561841338698,0.0,2.2587,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.05629746695013,9.0,1.0,0.683709776310177,0.000204,0.000369,35575.47718415773,26016.504675529377,1.005638,1.093537,0.0,5.0,0.482812,0.424643
TSLA,LONG,0.37522919897439644,3.7522919897439646,0.0,2.2514,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.48,0.0,0.0,0.0,0.0,1.4837507455629964,10.0,1.0,2.254766747373185,6.7e-05,3.1e-05,265127.1035032205,117585.15767189441,0.155793,0.22978,1.0,1.0,0.7314,0.752314
UPRO,LONG,0.3750741366810051,3.750741366810051,0.0,2.2504,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.9226079729244895,4.0,1.0,0.7062566216213404,0.000176,0.000239,21407.6428396708,30311.422483410726,72.9,58.0,1.0,1.0,0.45372,0.303196
BIDU,LONG,0.366838647079067,3.66838647079067,0.0,2.201,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,75.00767972269263,6.0,0.7,0.968785816915589,0.000814,0.000666,3.1234101074833185,3.2240460718423827,1.571772,0.277989,0.0,0.0,0.046866,0.035913
NVDA,LONG,0.3636775875808042,3.636775875808042,0.0,2.1821,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.8458355375789979,16.0,1.0,0.659206642028776,5.9e-05,8.4e-05,246771.5078604589,291158.16310934676,0.116655,0.451566,1.0,0.0,0.583346,0.804392
LYB,LONG,0.3624259465733811,3.624259465733811,4.96,4.7801,price_validation_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",7.4,NEUTRAL,trend_continuation,,,80.0,70.0,11.28,2.63,72460.0,75153.0,1.037,45027.0,51657.0,50929.0,2.64,0.32,0.12,1.4,0.47,0.01,5.048355849355651,4.0,1.0,99.0,0.0009,0.0,0.15000933561547392,0.0,0.566247,,0.0,0.0,0.299016,0.0
CNR,LONG,0.36139089124089224,3.6139089124089225,0.0,2.1683,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,194365.36194393312,2.0,1.0,1.0289899290681857e-05,0.001624,0.001791,1.9741097532397267,191849.278352744,0.75188,2.926984,0.0,0.0,0.0,0.0
APP,LONG,0.3602656545769413,3.6026565457694133,0.0,2.1616,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,95.60626246746537,12.0,1.0,0.028299355642531603,0.000131,0.0003,0.16123352978392105,5.69742759589905,1.487879,8.057851,1.0,1.0,0.52984,0.391506
SQQQ,LONG,0.3567748855204278,3.567748855204278,5.67,4.5649,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.4,NEUTRAL,ema_pullback,,,80.0,65.0,4.64,14.98,117221.0,61940.0,0.528,112985.0,34594.0,31582.0,2.1,0.6,0.34,1.2,1.01,0.42,2.746605050471411,2.0,1.0,99.0,6.8e-05,0.0,37.72852374962112,0.0,5.231884,,1.0,0.0,0.266908,0.0
QCOM,LONG,0.3529769861285794,3.529769861285794,0.0,2.1179,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,435613.27064049925,15.0,1.0,99.0,0.000249,0.000465,4950.239081138486,2.159050994190695,0.174736,0.276654,4.0,1.0,3.1e-05,0.143066
INTU,LONG,0.3412608909934392,3.412608909934392,0.0,2.0476,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.67,0.0,0.0,0.0,0.0,238.7015112909745,7.0,1.0,99.0,0.000596,9.9e-05,2.2920482671083033,0.02038560441286084,0.267671,1.262745,2.0,0.0,0.011449,0.073913
UNH,SHORT,0.6793957782957653,6.793957782957652,0.0,4.0764,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,27.78498282306673,14.0,1.0,1.1166100207328744,0.000561,0.000701,172725.5666505388,85937.47714730953,23.475651,9.720047,2.0,1.0,0.556866,0.204596
DIS,SHORT,0.6667863813352481,6.667863813352481,5.51,6.4869,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.5,NEGATIVE,bounce_and_fail,-26571045.77,,150.0,95.0,52.13,3.65,302949.0,251398.0,0.83,130030.0,143017.0,281300.0,2.37,0.38,0.0,1.0,1.65,0.12,5387.61336212671,8.0,1.0,0.04923521592595864,0.000364,0.001035,8894.406025203469,108390.7831976909,0.391955,11.619383,0.0,1.0,0.001889,0.265934
NUGT,SHORT,0.6558025381724831,6.558025381724831,0.0,3.9348,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.239139901144063,2.0,1.0,0.0,0.0,0.002117,0.0,112981.57958675154,,15.833333,0.0,0.0,0.0,0.064607
CNR,SHORT,0.6473422462384325,6.473422462384325,0.0,3.8841,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,194365.36194393312,2.0,1.0,1.0289899290681857e-05,0.001624,0.001791,1.9741097532397267,191849.278352744,0.75188,2.926984,0.0,0.0,0.0,0.0
CRM,SHORT,0.6403635889118751,6.403635889118751,5.51,6.2748,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",7.1,NEGATIVE,resistance_ema_confluence,-24661109.09,,220.0,190.0,12.69,2.68,353859.0,312288.0,0.883,144563.0,198756.0,322828.0,1.61,0.95,0.07,1.6,1.16,0.13,1.7308751112435323,18.0,1.0,0.033448729157758754,0.000109,0.000888,14721.692514003125,88025.42209941203,0.285214,0.59533,2.0,11.0,0.41821,0.795919
AFRM,SHORT,0.6148843346574902,6.1488433465749015,0.0,3.6893,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,43.548073720721334,10.0,1.0,7.646771238317982,0.00352,0.002029,0.5152454568154046,0.06738078605431647,0.7609,4.095698,2.0,1.0,0.090683,0.61079
FAS,SHORT,0.6141317213033842,6.141317213033842,4.35,5.3957,price_validation_failed,"confirmation_volume, not_extended, trend_aligned","continuation_pattern, momentum_aligned, room_to_target",5.1,NEUTRAL,unknown,,,167.91,80.0,39.03,33.76,31341.0,19195.0,0.612,19691.0,4052.0,26793.0,2.57,0.67,0.17,0.0,0.56,0.38,21677.41488857299,2.0,1.0,0.0,0.0,0.001283,0.0,73030.33182282736,,91.0,0.0,1.0,0.0,2.3e-05
PL,SHORT,0.6051145102047983,6.051145102047983,0.0,3.6307,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,351.8374328160057,4.0,1.0,99.0,0.000254,0.004108,43890.687490856275,128.05232332823073,144.213333,46.4,0.0,0.0,0.488278,0.472702
GEV,SHORT,0.5962352595020557,5.9623525950205565,0.0,3.5774,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.43,0.0,0.0,0.0,0.0,526844.466865755,20.0,1.0,0.1519154900352474,0.000444,0.000779,5320.0479696873645,35019.78612222498,1.449154,1.796813,1.0,2.0,0.451025,1.6e-05
RBLX,SHORT,0.5813319390203093,5.813319390203093,0.0,3.488,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,15062.901286549153,13.0,1.0,99.0,0.003286,0.003979,18859.221168117063,2.0121733253343845,12.345711,0.920707,1.0,0.0,0.488153,0.812829
AMD,SHORT,0.5743137108825391,5.743137108825391,5.02,5.6176,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.2,NEGATIVE,retest_and_confirm,-127068265.56,203.58,220.0,200.0,8.04,1.78,1317661.0,1585356.0,1.203,688165.0,768143.0,1446709.0,1.51,0.92,0.33,1.4,0.67,0.19,2.312324520501349,11.0,1.0,0.4743565439131391,0.000111,0.000236,83355.39623046588,210867.70438835816,0.167784,3.721763,2.0,1.0,0.556934,0.355261
GOOG,SHORT,0.5625245826024933,5.6252458260249325,5.57,5.5636,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.4,NEGATIVE,ema_rally,-67154869.5,300.17,320.0,300.0,6.61,0.05,845103.0,641908.0,0.76,380624.0,420726.0,685661.0,1.97,0.59,0.0,1.2,1.51,0.29,7697.628355695164,9.0,1.0,0.2198331919162262,3.9e-05,0.000316,71518.56372753053,92951.72932079306,0.026936,1.151542,0.0,4.0,0.230888,0.63281
DB,SHORT,0.5276638702062514,5.276638702062514,5.51,5.7913,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,7.5,NEUTRAL,trend_continuation,,,40.0,27.0,36.26,8.02,29645.0,52366.0,1.766,30090.0,413.0,51508.0,2.79,0.05,0.0,1.4,0.8,0.48,0.0,1.0,1.0,0.0,0.0,0.001898,0.0,211533.8831981197,,35.195122,0.0,0.0,0.0,0.0
RTX,SHORT,0.5254853380693487,5.254853380693487,4.01,4.7304,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence","confirmation_volume, room_to_target, trend_aligned",4.5,POSITIVE,resistance_ema_confluence,1075153.49,198.49,230.0,175.0,17.21,10.82,123203.0,85956.0,0.698,73898.0,71604.0,63657.0,0.0,0.4,0.01,1.6,1.99,0.0,1835393.697219012,5.0,1.0,6.216988480327211e-06,0.000124,0.00029,0.2781888882766525,67119.84970463005,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05
VG,SHORT,0.5127075481739867,5.127075481739867,0.0,3.0762,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.809643093530035,5.0,1.0,0.0,0.0,0.001102,0.0,67548.02384386657,,0.697302,0.0,0.0,0.0,0.42534
GLNG,SHORT,0.501510184866892,5.0151018486689205,0.0,3.0091,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.0485589812761213,12.0,1.0,1.1586884336977674,0.002954,0.002252,19.055712716285868,8.222966658721461,20.516249,0.874732,1.0,4.0,0.643921,0.827428
LMT,SHORT,0.5014414205752133,5.014414205752134,0.0,3.0086,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.0483596135644744,12.0,1.0,0.6629420737344237,0.000473,0.000571,24857.74907132158,112488.33068308013,66.399306,120.166667,2.0,0.0,0.702742,0.230338
KWEB,SHORT,0.5008190507401213,5.008190507401213,0.0,3.0049,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.05629746695013,9.0,1.0,0.683709776310177,0.000204,0.000369,35575.47718415773,26016.504675529377,1.005638,1.093537,0.0,5.0,0.482812,0.424643
RKLB,SHORT,0.49798279073073964,4.9798279073073966,0.0,2.9879,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1458.498124410979,2.0,1.0,0.0006856368090317939,0.000503,0.00017,120.71786745814697,176066.7832706005,4.249042,6.578947,0.0,0.0,0.0,0.0
NFLX,SHORT,0.4907474920424644,4.907474920424644,0.0,2.9445,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.74,0.0,0.0,0.0,0.0,1711.4871938248734,12.0,1.0,0.11211934302393739,0.000144,0.000394,9943.748044985216,124164.54545231439,0.615392,0.187735,1.0,2.0,0.321851,0.548014
TTD,SHORT,0.4890497047013558,4.890497047013557,6.28,6.0692,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,8.7,NEGATIVE,resistance_ema_confluence,-969136.97,,30.0,20.0,24.92,16.72,514443.0,281226.0,0.547,141839.0,201709.0,452121.0,2.12,0.46,0.48,1.6,1.63,0.0,1216547.748362434,4.0,1.0,0.0,0.0,0.000264,0.0,11850.909874501924,,3.508309,0.0,1.0,0.0,0.453312
DELL,SHORT,0.4849124430132039,4.849124430132039,0.0,2.9095,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.282126241751774,4.0,1.0,0.21923660143797555,0.000178,0.000612,75384.57936207118,343850.33734158805,1.247339,1.226063,1.0,0.0,0.378711,4.5e-05
