ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
AAPL,LONG,0.5839175131264301,5.839175131264302,0.0,3.5035,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.53,0.0,0.0,0.0,0.0,1.483403528327446,34.0,1.0,2.9719254809944586,0.000421,0.000148,131614.73977268144,81191.02956192165,1.837437,0.336944,1.0,1.0,0.920088,0.835871
NVDL,LONG,0.5796400953800636,5.796400953800635,0.0,3.4778,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.43,0.0,0.0,0.0,0.0,330059.33501171693,3.0,1.0,99.0,0.000644,0.000153,101447.48228489478,16.94874654647699,300.0,2.380952,1.0,0.0,3e-06,0.0
UUUU,LONG,0.5764494949981495,5.764494949981494,0.0,3.4587,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,110711.2536848102,5.0,1.0,99.0,0.002111,0.00208,11864.06833547539,3.3644677799772853,7.204763,0.535803,1.0,0.0,0.000109,0.021252
EXPE,LONG,0.5537466572736567,5.537466572736567,0.0,3.3225,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.83,0.0,0.0,0.0,0.0,315674.0956731534,13.0,1.0,5.098126782885414e-05,0.001133,0.000378,0.26575826650065815,8340.577716280191,1.824572,2.008145,1.0,2.0,0.772496,1.6e-05
GLNG,LONG,0.5472059094803361,5.472059094803361,0.0,3.2832,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.0485589812761213,12.0,1.0,1.1586884336977683,0.002954,0.002252,17.288818650722025,7.460512311988621,20.516249,0.874732,1.0,4.0,0.643921,0.827428
PL,LONG,0.5404336036829733,5.404336036829733,0.0,3.2426,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,564.4878065606083,5.0,1.0,99.0,0.000343,0.004108,38675.30195120336,116.17898678401718,144.213333,46.4,0.0,0.0,0.648746,0.472702
COP,LONG,0.5146143407461772,5.146143407461771,0.0,3.0877,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,5370.123443560748,13.0,1.0,0.6089226093152962,0.000454,0.000594,18245.563658249048,18727.301486191012,13.158675,4.892062,0.0,2.0,0.000527,0.661645
DAL,LONG,0.5111297597708723,5.111297597708723,0.0,3.0668,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.77,0.0,0.0,0.0,0.0,1.6048800393465057,4.0,1.0,99.0,0.0008,0.0,94115.35650232118,0.0,1.769263,,0.0,0.0,0.65971,0.0
AFRM,LONG,0.49752850769231205,4.975285076923121,0.0,2.9852,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.61,0.0,0.0,0.0,0.0,43.54807372072131,10.0,1.0,7.64677123831798,0.00352,0.002029,0.4674705898497714,0.0611330684913491,0.7609,4.095698,2.0,1.0,0.090683,0.61079
PLTR,LONG,0.4949749634969035,4.949749634969035,5.92,5.8709,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, trend_aligned",room_to_target,8.1,NEGATIVE,flag_breakout,-22754223.51,160.88,200.0,100.0,24.35,37.83,1488867.0,1640905.0,1.102,664312.0,777812.0,1687648.0,1.68,0.26,0.0,1.6,1.96,0.41,0.8335074765621842,17.0,1.0,5.338760539445748,0.000438,7.8e-05,216683.9881645495,97408.6714982927,0.640967,0.149885,1.0,0.0,0.681191,0.503368
BABA,LONG,0.4817293385865999,4.817293385865999,0.0,2.8904,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.964833805942054,5.0,1.0,3.201889298456687,0.000349,9.3e-05,73119.51224678889,91345.45942238858,0.875946,4.09901,3.0,0.0,0.522304,0.0
XBI,LONG,0.47817732067006935,4.781773206700693,0.0,2.8691,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,4480.187174383405,8.0,1.0,0.9228070042194082,0.000168,0.000576,14014.943491618635,25312.160664034178,10.601061,1.015572,1.0,1.0,0.349826,0.000694
IDYA,LONG,0.47639161765652505,4.7639161765652505,0.0,2.8583,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.51,0.0,0.0,0.0,0.0,1.4910820804529372,3.0,1.0,99.0,0.004797,0.0,0.0014320164159872986,0.0,1.377246,,0.0,0.0,0.598568,0.0
GEV,LONG,0.47176320966536556,4.717632096653656,0.0,2.8306,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,526844.4668657553,20.0,1.0,0.1519154900352474,0.000444,0.000779,4826.759614320733,31772.662637633788,1.449154,1.796813,1.0,2.0,0.451025,1.6e-05
RCAT,LONG,0.4634980147236632,4.634980147236632,5.68,5.2215,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.0,POSITIVE,retest_and_confirm,459720.02,13.32,20.0,14.0,32.01,7.59,141191.0,59901.0,0.424,105233.0,5854.0,90005.0,1.9,0.9,0.45,1.4,0.79,0.24,9.197295527315417,3.0,0.7,6.439887406949766,0.001396,0.000157,116987.75376613316,36332.23575924103,0.600569,0.888651,0.0,0.0,0.128521,0.0
CRWD,LONG,0.4575581993939713,4.575581993939713,0.0,2.7453,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.82,0.0,0.0,0.0,0.0,322626.8799838905,8.0,1.0,99.0,0.000362,7.3e-05,46002.26812904194,0.2931578482813121,0.17293,0.071332,2.0,1.0,0.53434,0.05583
AVGO,LONG,0.43437066501591787,4.343706650159179,0.0,2.6062,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.89,0.0,0.0,0.0,0.0,7.7031033174626895,6.0,1.0,99.0,0.000143,6e-06,162719.17501183474,10.936917792839983,0.129378,0.137223,1.0,0.0,0.546508,0.0
B,LONG,0.4315843170023426,4.3158431700234265,0.0,2.5895,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2008510.8957439286,7.0,1.0,2.7282166236693794,0.000615,0.000299,24984.30132105048,22894.352582097432,0.27802,7.750106,1.0,1.0,0.407937,1e-06
SOXL,LONG,0.4225612289505005,4.225612289505005,0.0,2.5354,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.6309423577737945,5.0,1.0,0.5776253144257449,3e-05,6.5e-05,57699.19754998169,66593.56980957369,4.119972,0.801298,1.0,1.0,0.472438,0.499151
TEAM,LONG,0.4174647979531372,4.174647979531372,0.0,2.5048,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,64398936.93881087,5.0,1.0,0.24556055784935524,0.000556,0.000881,25074.658760364637,153167.87219395753,1.392396,0.402939,0.0,0.0,0.0,0.0
AMAT,LONG,0.41682798839247165,4.168279883924717,0.0,2.501,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,105.44783466818454,11.0,1.0,2.2185535965414007,0.000182,0.000252,13.808353611956985,5.186695223967628,4.820982,0.480244,0.0,1.0,0.197612,0.100685
PANW,LONG,0.41534041656150306,4.15340416561503,0.0,2.492,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,478831.2055249052,11.0,1.0,2.8588143863402835,0.00012,0.000419,40756.95376680948,3168.1318242781185,2.44724,0.606345,1.0,2.0,1e-06,0.002111
RKLB,LONG,0.4151890552334412,4.151890552334412,0.0,2.4911,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.74,0.0,0.0,0.0,0.0,1458.4981244109817,2.0,1.0,0.0006856368090317926,0.000503,0.00017,109.52460028441192,159741.42409167727,4.249042,6.578947,0.0,0.0,0.0,0.0
MCHP,LONG,0.40650722903576286,4.065072290357628,0.0,2.439,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.49,0.0,0.0,0.0,0.0,0.8402268607390918,2.0,1.0,99.0,0.000313,0.0,42274.314839636245,0.0,588.850261,,0.0,0.0,0.295831,0.0
DELL,LONG,0.4023672810178959,4.023672810178959,0.0,2.4142,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,15.282126241751772,4.0,1.0,0.2192366014379756,0.000178,0.000612,68394.7297619544,311967.6610262726,1.247339,1.226063,1.0,0.0,0.378711,4.5e-05
JBL,LONG,0.3962902969378677,3.962902969378677,5.82,4.5275,price_validation_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",4.0,NEUTRAL,support_ema_confluence,,,267.5,240.0,0.47,9.86,18405.0,15340.0,0.833,15648.0,4349.0,13748.0,1.59,0.63,0.0,1.6,1.81,0.19,0.0,1.0,0.7,99.0,0.003257,0.0,0.04947355481533406,0.0,5.097015,,0.0,0.0,0.0,0.0
ONDS,LONG,0.3945922192870622,3.9459221928706216,0.0,2.3676,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.3422825393151605,3.0,1.0,0.17408749525592224,3.9e-05,0.000166,24483.49357776139,70319.5066991134,20.835526,0.072144,0.0,0.0,0.0,0.163699
MSFT,LONG,0.3934876323495274,3.9348763234952737,0.0,2.3609,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,4.130132833344117,8.0,1.0,0.44403359938004067,5.6e-05,0.000101,92439.53647434208,346969.0004067488,0.180237,0.251611,0.0,2.0,0.681528,0.54756
TSLA,LONG,0.3913837988989879,3.913837988989879,0.0,2.3483,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.45,0.0,0.0,0.0,0.0,1.8565492053612598,8.0,1.0,3.7764517114979057,6.7e-05,1.7e-05,240543.84530791742,106159.54855874804,0.155793,0.143579,1.0,0.0,0.7314,0.585157
AMD,LONG,0.3890917251579172,3.8909172515791717,0.0,2.3346,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.312324520501348,11.0,1.0,0.4743565439131392,0.000111,0.000236,75626.4722523844,191315.5154437568,0.167784,3.721763,2.0,1.0,0.556934,0.355261
RTX,LONG,0.3779147321956224,3.779147321956224,0.0,2.2675,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1835393.6972190153,5.0,1.0,6.216988480327209e-06,0.000124,0.00029,0.2523945082332474,60896.32682252376,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05
ULTA,LONG,0.3751815732658209,3.7518157326582093,0.0,2.2511,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,8149781.5941498205,2.0,1.0,99.0,7.3e-05,0.000174,15190.078953166829,0.0037277266335752515,5.333333,1.541667,0.0,0.0,0.0,0.0
CRCL,LONG,0.3736530476325698,3.736530476325698,5.27,4.4293,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,POSITIVE,trend_continuation,9854313.32,126.52,150.0,70.0,18.45,44.73,352676.0,284538.0,0.807,261764.0,128134.0,247316.0,2.84,0.0,0.28,1.4,0.69,0.06,4.1849778859625495,3.0,1.0,4.987630535130476,4.1e-05,9e-06,44765.340364489646,17950.543870154,1.468402,0.061204,1.0,1.0,0.388197,0.0
AMZN,LONG,0.37323634910913367,3.732363491091337,0.0,2.2394,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.89,0.0,0.0,0.0,0.0,5289.415746655837,9.0,1.0,1.3122216894567489,0.000117,6.8e-05,58193.760051279016,88695.01322656975,0.101016,0.062679,0.0,0.0,0.38664,0.140239
KWEB,LONG,0.3724993225617899,3.724993225617899,0.0,2.235,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.8205845405488446,7.0,1.0,0.8266518996412515,0.000204,0.000297,32276.828613402915,29283.93616534088,1.005638,1.595376,0.0,3.0,0.482812,0.304354
UPRO,LONG,0.37111735241518745,3.7111735241518744,0.0,2.2267,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.9226079729244896,4.0,1.0,0.7062566216213403,0.000176,0.000239,19422.67184150929,27500.870429959326,72.9,58.0,1.0,1.0,0.45372,0.303196
BIDU,LONG,0.366838647079067,3.66838647079067,0.0,2.201,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,75.00767972269256,6.0,0.7,0.9687858169155904,0.000814,0.000666,2.8337995919701466,2.925104334198829,1.571772,0.277989,0.0,0.0,0.046866,0.035913
LYB,LONG,0.3624259465733811,3.624259465733811,5.0,4.7921,price_validation_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",7.4,NEUTRAL,trend_continuation,,,80.0,70.0,11.94,2.06,72460.0,75153.0,1.037,45027.0,51657.0,50929.0,2.64,0.38,0.17,1.4,0.35,0.07,5.048355849355658,4.0,1.0,99.0,0.0009,0.0,0.13610008914306929,0.0,0.566247,,0.0,0.0,0.299016,0.0
CNR,LONG,0.36139089124089224,3.6139089124089225,0.0,2.1683,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,194365.36194393347,2.0,1.0,1.0289899290681838e-05,0.001624,0.001791,1.7910652846489492,174060.52615800363,0.75188,2.926984,0.0,0.0,0.0,0.0
NVDA,LONG,0.3600470535438354,3.600470535438354,0.0,2.1603,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.0889858258667695,16.0,1.0,0.30091064865674344,3.3e-05,0.000104,152373.01476006638,303823.7738150946,0.115017,0.435561,1.0,0.0,0.726517,0.805393
HUT,SHORT,0.691585635330307,6.91585635330307,3.47,5.7589,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",6.3,NEUTRAL,ema_rally,,,100.0,35.0,88.89,33.89,113171.0,62702.0,0.554,69036.0,27044.0,79793.0,0.0,0.79,0.55,1.2,0.15,0.78,77749.87882449792,5.0,1.0,2.2687298732390816e-06,0.000352,0.002836,0.5819623203705716,64128.64828412779,,15.753342,0.0,0.0,0.0,0.246487
UNH,SHORT,0.6754388482669103,6.7543884826691025,0.0,4.0526,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,27.78498282306673,14.0,1.0,1.1166100207328744,0.000561,0.000701,156710.01355998634,77969.13607070738,23.475651,9.720047,2.0,1.0,0.556866,0.204596
DIS,SHORT,0.6628294412888608,6.628294412888608,5.75,6.5391,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.5,NEGATIVE,bounce_and_fail,-29008906.75,,150.0,95.0,53.14,3.01,302949.0,251398.0,0.83,130030.0,143017.0,281300.0,2.37,0.25,0.0,1.0,1.94,0.18,5387.6133621267,8.0,1.0,0.04923521592595865,0.000364,0.001035,8069.69411562392,98340.51457508822,0.391955,11.619383,0.0,1.0,0.001889,0.265934
NUGT,SHORT,0.6518455965681772,6.518455965681772,0.0,3.9111,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.239139901144065,2.0,1.0,0.0,0.0,0.002117,0.0,102505.64066690982,,15.833333,0.0,0.0,0.0,0.064607
CNR,SHORT,0.6433852895128004,6.433852895128004,0.0,3.8603,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,194365.36194393347,2.0,1.0,1.0289899290681838e-05,0.001624,0.001791,1.7910652846489492,174060.52615800363,0.75188,2.926984,0.0,0.0,0.0,0.0
COP,SHORT,0.6381834442722077,6.381834442722077,0.0,3.8291,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,5370.123443560748,13.0,1.0,0.6089226093152962,0.000454,0.000594,18245.563658249048,18727.301486191012,13.158675,4.892062,0.0,2.0,0.000527,0.661645
AFRM,SHORT,0.6148843346574902,6.1488433465749015,0.0,3.6893,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,43.54807372072131,10.0,1.0,7.64677123831798,0.00352,0.002029,0.4674705898497714,0.0611330684913491,0.7609,4.095698,2.0,1.0,0.090683,0.61079
FAS,SHORT,0.6101747998212145,6.1017479982121445,5.62,5.7769,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,5.2,NEUTRAL,ema_rally,,,167.91,80.0,40.99,32.82,31341.0,19195.0,0.612,19691.0,4052.0,26793.0,2.58,0.56,0.08,1.2,0.84,0.37,21677.41488857299,2.0,1.0,0.0,0.0,0.001283,0.0,66258.77403199057,,91.0,0.0,1.0,0.0,2.3e-05
PL,SHORT,0.6051145102047983,6.051145102047983,0.0,3.6307,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,564.4878065606083,5.0,1.0,99.0,0.000343,0.004108,38675.30195120336,116.17898678401718,144.213333,46.4,0.0,0.0,0.648746,0.472702
GEV,SHORT,0.5922783997835426,5.922783997835426,0.0,3.5537,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.45,0.0,0.0,0.0,0.0,526844.4668657553,20.0,1.0,0.1519154900352474,0.000444,0.000779,4826.759614320733,31772.662637633788,1.449154,1.796813,1.0,2.0,0.451025,1.6e-05
RBLX,SHORT,0.5813319390203093,5.813319390203093,0.0,3.488,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,15062.901286549179,13.0,1.0,99.0,0.003286,0.003979,17110.54629779203,1.8255995056954737,12.345711,0.920707,1.0,0.0,0.488153,0.812829
AMD,SHORT,0.5725084672474439,5.725084672474439,5.2,5.6625,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.2,NEGATIVE,retest_and_confirm,-131186005.2,202.78,220.0,200.0,8.55,1.32,1317661.0,1585356.0,1.203,688165.0,768143.0,1446709.0,1.51,0.96,0.29,1.4,0.79,0.25,2.312324520501348,11.0,1.0,0.4743565439131392,0.000111,0.000236,75626.4722523844,191315.5154437568,0.167784,3.721763,2.0,1.0,0.556934,0.355261
GOOG,SHORT,0.5585676489244522,5.585676489244522,5.79,6.2098,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,8.4,NEGATIVE,ema_rally,-73741323.88,299.15,320.0,250.0,7.02,16.39,845103.0,641908.0,0.76,380624.0,420726.0,685661.0,1.97,0.52,0.0,1.2,1.68,0.42,7697.628355695163,9.0,1.0,0.2198331919162262,3.9e-05,0.000316,64887.18091287326,84333.0089734589,0.026936,1.151542,0.0,4.0,0.230888,0.63281
VRT,SHORT,0.5501761198602557,5.501761198602557,0.0,3.3011,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.96,0.0,0.0,0.0,0.0,23214.230177713143,9.0,1.0,0.08569365167619929,9e-05,0.000285,14252.266874402769,133053.18744736112,0.164073,2.503854,0.0,1.0,0.246279,0.101822
DB,SHORT,0.5259868930323744,5.259868930323744,5.63,5.8189,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,7.5,NEUTRAL,trend_continuation,,,40.0,27.0,36.66,7.76,29645.0,52366.0,1.766,30090.0,413.0,51508.0,2.79,0.02,0.0,1.4,0.89,0.54,0.0,1.0,1.0,0.0,0.0,0.001898,0.0,191919.92446284732,,35.195122,0.0,0.0,0.0,0.0
MRVL,SHORT,0.5230875733216072,5.230875733216072,0.0,3.1385,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.59,0.0,0.0,0.0,0.0,2034071.5835315012,9.0,1.0,0.17076731424668498,7.9e-05,0.000381,16042.8855376157,46972.9397817918,0.190804,1.767322,0.0,3.0,2e-06,0.156759
RTX,SHORT,0.5215284215981344,5.2152842159813435,3.99,4.7046,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence","confirmation_volume, room_to_target, trend_aligned",4.5,POSITIVE,resistance_ema_confluence,1075153.49,198.49,230.0,175.0,18.06,10.17,123203.0,85956.0,0.698,73898.0,71604.0,63657.0,0.0,0.3,0.0,1.6,1.94,0.15,1835393.6972190153,5.0,1.0,6.216988480327209e-06,0.000124,0.00029,0.2523945082332474,60896.32682252376,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05
VG,SHORT,0.508750631310301,5.08750631310301,0.0,3.0525,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.809643093530035,5.0,1.0,0.0,0.0,0.001102,0.0,61284.799568434886,,0.697302,0.0,0.0,0.0,0.42534
GLNG,SHORT,0.501510184866892,5.0151018486689205,0.0,3.0091,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.0485589812761213,12.0,1.0,1.1586884336977683,0.002954,0.002252,17.288818650722025,7.460512311988621,20.516249,0.874732,1.0,4.0,0.643921,0.827428
RKLB,SHORT,0.4940258359468786,4.940258359468786,0.0,2.9642,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1458.4981244109817,2.0,1.0,0.0006856368090317926,0.000503,0.00017,109.52460028441192,159741.42409167727,4.249042,6.578947,0.0,0.0,0.0,0.0
NFLX,SHORT,0.4867905471252534,4.867905471252534,0.0,2.9207,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.81,0.0,0.0,0.0,0.0,1711.487193824874,12.0,1.0,0.11211934302393736,0.000144,0.000394,9021.73847904907,112651.69354383493,0.615392,0.187735,1.0,2.0,0.321851,0.548014
META,SHORT,0.48590515048379235,4.8590515048379235,0.0,2.9154,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.9200604838386529,12.0,1.0,2.355766671636319,0.000433,0.000142,250879.93521205545,212992.17637525525,4.041428,3.950867,1.0,1.0,0.396814,0.503501
TTD,SHORT,0.4850930769642494,4.850930769642494,6.28,6.0495,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,8.7,NEGATIVE,resistance_ema_confluence,-924237.02,,30.0,20.0,25.26,16.49,514443.0,281226.0,0.547,141839.0,201709.0,452121.0,2.12,0.44,0.47,1.6,1.65,0.0,1216547.7483624343,4.0,1.0,0.0,0.0,0.000264,0.0,10752.063421443576,,3.508309,0.0,1.0,0.0,0.453312
DELL,SHORT,0.4849124430132039,4.849124430132039,0.0,2.9095,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.282126241751772,4.0,1.0,0.2192366014379756,0.000178,0.000612,68394.7297619544,311967.6610262726,1.247339,1.226063,1.0,0.0,0.378711,4.5e-05
