ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
EWY,LONG,0.3595547337052038,3.595547337052038,4.91,4.5508,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-27925708.48,,220.0,145.0,26.54,16.6,384410.0,599901.0,1.561,524783.0,137182.0,322346.0,73.9,0.698,0.0,0.82,1.0,1.0,1.88,0.2,False,default,2.5,False,2,1.0,99.0,3.8e-05,0.0,342513.1419934082,0.0,2.837838,,1,0,0.499456,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.318475,0.0,0.0,0.0,1.0,0.3595547337052038,0.3595547337052038,n/a,2026-07-23,2026-07-23,False
CVX,LONG,0.3502291371387112,3.5022913713871118,6.75,4.3561,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.9,POSITIVE,trend_continuation,126983639.08,194.39,200.0,170.0,2.87,12.56,308447.0,205059.0,0.665,152478.0,127507.0,233521.0,93.4,0.31,2.32,0.4,1.0,1.4,1.46,0.17,False,sustained_trend,5.0,False,4,1.0,99.0,9e-06,0.0,9.133454393648644e-07,0.0,12.904649,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437786,0.0,0.0,0.0,1.0,0.3502291371387112,0.3502291371387112,n/a,2026-07-23,2026-07-23,False
CLF,LONG,0.3412015756619223,3.4120157566192226,5.73,4.545,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.6,POSITIVE,flag_breakout,5777095.71,10.94,12.0,8.0,9.49,27.01,548820.0,206574.0,0.376,270147.0,166216.0,319031.0,25.4,0.63,0.0,0.51,1.0,1.6,1.62,1.0,False,consolidation_break,3.0,False,1,1.0,99.0,0.000141,0.0,2.0168115935294543e-27,0.0,3.225101,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,1.0,0.3412015756619223,0.3412015756619223,n/a,2026-07-23,2026-07-23,False
TER,LONG,0.3393589946856885,3.393589946856885,0.0,2.0362,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,3.8676153373554595e-10,4.2e-05,7.9e-05,5.518423336074769e-05,107012.12869028634,10.922222,3.184336,0,1,0.022565,0.000753,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.594822,0.437379,0.0,0.0,,,,,,,False
XLE,LONG,0.33788900597822724,3.3788900597822726,6.83,4.6184,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.4,NEGATIVE,trend_continuation,-47933941.15,,60.0,50.0,1.04,15.8,1682431.0,2530935.0,1.504,603212.0,1073089.0,2537065.0,74.8,0.277,2.11,0.52,1.0,1.4,1.36,0.45,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,665331.605927332,0.0,39.266968,,1,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.430667,0.0,0.0,0.0,1.0,0.33788900597822724,0.33788900597822724,n/a,2026-07-23,2026-07-23,False
TMUS,LONG,0.33347235281394016,3.334723528139402,3.44,3.9194,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",6.1,NEUTRAL,trend_continuation,,,220.0,150.0,29.09,11.98,121971.0,59478.0,0.488,76853.0,17697.0,86899.0,67.0,0.341,0.0,0.13,1.0,1.4,0.03,0.88,False,default,2.5,False,1,1.0,99.0,4e-06,0.0,1.022719531196477e-22,0.0,22.54717,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.585719,0.0,0.0,0.0,1.0,0.33347235281394016,0.33347235281394016,n/a,2026-07-23,2026-07-23,False
SOXX,LONG,0.3171372443707607,3.171372443707607,4.85,4.1807,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEGATIVE,ema_pullback,-46820949.14,,670.0,490.0,21.54,11.11,163131.0,280429.0,1.719,203036.0,96685.0,143839.0,96.0,0.64,0.0,0.86,1.0,1.2,1.68,0.11,False,default,2.5,False,1,1.0,99.0,1.2e-05,0.0,509047.920658672,0.0,16.421053,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.464678,0.0,0.0,0.0,1.0,0.3171372443707607,0.3171372443707607,n/a,2026-07-23,2026-07-23,False
MSTR,LONG,0.3160728971024911,3.160728971024911,3.49,3.3874,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",3.8,POSITIVE,ema_pullback,30906740.71,93.7,100.0,50.0,6.8,46.6,1311668.0,1234793.0,0.941,996781.0,428231.0,1121449.0,80.3,0.821,0.0,0.66,1.0,1.2,0.49,0.14,False,default,2.5,False,2,1.0,99.0,4.5e-05,0.0,0.001641004482991079,0.0,2.056589,,0,0,0.406679,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.004944,0.0,0.0,0.0,1.0,0.3160728971024911,0.3160728971024911,n/a,2026-07-23,2026-07-23,False
CCJ,LONG,0.3088128748551181,3.0881287485511812,0.0,1.8529,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,2.6e-05,2.3e-05,1.0893693487693902e-07,1.2564180599944276e-21,1048.05,3250.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.023731,0.008844,0.0,0.0,,,,,,,False
DOCN,LONG,0.3083770791514605,3.0837707915146053,4.4,3.9219,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,ema_pullback,,,180.0,67.5,37.25,48.53,85952.0,49962.0,0.581,44099.0,23166.0,68649.0,98.3,1.114,0.0,0.85,1.0,1.2,1.2,0.15,False,default,2.5,False,1,1.0,99.0,7.5e-05,0.0,6.09364050194691e-07,0.0,28.823529,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.060258,0.0,0.0,0.0,1.0,0.3083770791514605,0.3083770791514605,n/a,2026-07-23,2026-07-23,False
BA,LONG,0.2986986931678306,2.986986931678306,3.63,3.8625,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-39177256.92,208.76,250.0,200.0,19.49,4.41,420460.0,355566.0,0.846,263576.0,124940.0,387510.0,93.5,0.397,0.0,0.56,1.0,1.0,0.82,0.25,False,default,2.5,False,3,1.0,99.0,2e-05,0.0,61.00985264415749,0.0,122.042189,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.269668,0.0,0.0,0.0,1.0,0.2986986931678306,0.2986986931678306,n/a,2026-07-23,2026-07-23,False
GEV,LONG,0.2975900189956328,2.975900189956328,0.0,1.7855,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.05017252501540091,1.1e-05,1.4e-05,14828.367948362167,295547.5719790954,2.751227,4.908391,1,1,0.003908,0.000115,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.586074,0.275356,0.0,0.0,,,,,,,False
KRE,LONG,0.29612474815029916,2.9612474815029914,6.34,4.9026,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.6,NEGATIVE,retest_and_confirm,-48744428.65,,80.0,65.0,6.45,13.51,585138.0,1234091.0,2.109,590974.0,351991.0,876264.0,53.8,0.258,2.12,0.98,0.69,1.4,0.66,0.5,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,0.0007399746958332184,0.0,12.006098,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.375271,0.0,0.0,0.0,1.0,0.29612474815029916,0.29612474815029916,n/a,2026-07-23,2026-07-23,False
MRVL,LONG,0.2934112286218503,2.934112286218503,0.0,1.7605,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,2.5536617281660463e-06,1.9e-05,2.7e-05,0.00032920516786363874,85.94329839712503,1.52049,2.457142,1,2,0.165579,2e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.052642,0.011203,0.0,0.0,,,,,,,False
OKTA,LONG,0.2921948864126287,2.921948864126287,0.0,1.7532,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5271710234246468,2.2e-05,4.2e-05,6.273903817747798e-05,0.00011901078661324758,3.9375,45.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.288603,0.636336,0.0,0.0,,,,,,,False
SPCX,LONG,0.291854501866844,2.9185450186684396,3.4,3.6993,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.1,NEGATIVE,bounce_and_fail,-126522353.92,,330.0,100.0,179.09,15.43,1845169.0,1720057.0,0.932,1867596.0,773294.0,924336.0,98.5,1.051,0.0,0.35,1.0,1.0,0.76,0.29,False,default,2.5,False,2,1.0,99.0,2e-06,0.0,1618195.205841424,0.0,8.684392,,0,0,0.441902,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.581694,0.0,0.0,0.0,1.0,0.291854501866844,0.291854501866844,n/a,2026-07-23,2026-07-23,False
RKLB,LONG,0.29022010968900086,2.9022010968900087,3.77,3.4821,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,POSITIVE,bounce_and_fail,4079250.52,70.03,85.0,60.0,21.45,14.27,604337.0,409699.0,0.678,285144.0,118705.0,610187.0,77.5,0.985,0.0,0.4,1.0,1.0,1.3,0.06,False,default,2.5,False,2,1.0,4.3808634153972287e-07,4.7e-05,7e-06,0.052220821627671575,119202.12222123462,5.714026,2.748188,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.217827,0.013217,0.0,0.0,1.0,0.29022010968900086,0.29022010968900086,n/a,2026-07-23,2026-07-23,False
ZS,LONG,0.28792891488883443,2.8792891488883443,0.0,1.7276,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.7594510314460827e-10,1.1e-05,8.8e-05,2.011511983621964e-07,364.4768399038842,1.274725,1.959725,0,0,0.0,7e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.204817,0.069636,0.0,0.0,,,,,,,False
ARM,LONG,0.2835297795256465,2.835297795256465,4.32,3.4136,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,bounce_and_fail,4342617.16,283.09,300.0,200.0,5.99,29.34,346245.0,394872.0,1.14,217837.0,156948.0,366332.0,90.6,1.044,0.0,0.7,1.0,1.0,1.57,0.04,False,default,2.5,False,1,1.0,99.0,2e-06,0.0,1069.1524089762056,0.0,2.666667,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000111,0.0,0.0,0.0,1.0,0.2835297795256465,0.2835297795256465,n/a,2026-07-23,2026-07-23,False
CRM,LONG,0.2829061429862112,2.829061429862112,0.0,1.6974,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,4.853432133381124e-05,6e-06,1.3e-05,7.049992170941895e-08,0.001452578706613241,1.61011,4.59961,0,1,3.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045012,0.421154,0.0,0.0,,,,,,,False
SPOT,LONG,0.28246218811843593,2.8246218811843593,4.16,3.9603,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",6.5,NEGATIVE,support_ema_confluence,-4018362.2,470.49,500.0,450.0,6.61,4.05,74733.0,66906.0,0.895,61170.0,26980.0,53489.0,79.4,0.558,0.0,0.77,1.0,1.6,0.65,0.14,False,default,2.5,False,3,1.0,4.419689406674187e-20,1.4e-05,9e-06,5.9285463061107445e-22,0.026827886580256196,2.429032,1.857143,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.716396,0.589358,0.0,0.0,1.0,0.28246218811843593,0.28246218811843593,n/a,2026-07-23,2026-07-23,False
ORCL,LONG,0.2752694291032352,2.752694291032352,0.0,1.6516,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1e-06,1e-06,10637.691331136708,0.0008371010263667088,24.942308,1.132931,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.198002,0.12132,0.0,0.0,,,,,,,False
AXP,LONG,0.2712785822590609,2.7127858225906087,5.44,4.3084,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,6.6,NEUTRAL,ema_pullback,,,480.0,310.0,40.83,9.05,138384.0,100479.0,0.726,60620.0,39273.0,138970.0,56.2,0.31,1.7,0.7,1.0,1.2,0.26,0.58,False,default,2.5,False,3,0.7,2.1704752654099268e-26,5e-06,2e-06,4.541656260442678e-33,4.18494173402609e-07,2.045906,1.264493,1,0,2.9e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485677,0.441978,0.0,0.0,1.0,0.2712785822590609,0.2712785822590609,n/a,2026-07-23,2026-07-23,False
CLS,LONG,0.26724262334881443,2.672426233488144,5.32,3.8922,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,4.8,NEUTRAL,pullback_to_support,,,360.0,120.0,7.54,64.15,58937.0,42031.0,0.713,44389.0,14136.0,42443.0,97.6,0.951,0.0,0.89,1.0,1.4,1.57,0.46,False,default,2.5,False,1,1.0,99.0,1.4e-05,0.0,976.3451327549766,0.0,2.166667,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.391352,0.0,0.0,0.0,1.0,0.26724262334881443,0.26724262334881443,n/a,2026-07-23,2026-07-23,False
SNOW,LONG,0.26652152471430846,2.6652152471430846,5.52,4.3086,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.6,NEGATIVE,trend_continuation,-11040522.62,,300.0,160.0,13.15,39.65,266706.0,237919.0,0.892,111598.0,62028.0,330999.0,72.9,0.649,2.19,0.94,0.4,1.4,0.56,0.03,False,sustained_trend,5.0,False,1,1.0,99.0,6e-06,0.0,71.27354302880484,0.0,1.296703,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.311117,0.0,0.0,0.0,1.0,0.26652152471430846,0.26652152471430846,n/a,2026-07-23,2026-07-23,False
CRWD,LONG,0.2642625439051046,2.642625439051046,3.92,3.7373,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",6.2,NEGATIVE,unknown,-785342.81,183.51,200.0,87.5,9.04,52.3,680516.0,652241.0,0.958,331632.0,243669.0,757456.0,88.7,0.607,2.02,0.72,1.0,0.0,0.12,0.06,False,default,2.5,False,1,0.7,99.0,1.6e-05,0.0,0.0004979819773558307,0.0,46.943396,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.433352,0.0,0.0,0.0,1.0,0.2642625439051046,0.2642625439051046,n/a,2026-07-23,2026-07-23,False
USO,LONG,0.26095677529073724,2.609567752907372,7.05,4.2998,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.4,POSITIVE,trend_continuation,69987819.84,139.29,200.0,100.0,43.38,28.31,670448.0,723597.0,1.079,440878.0,438408.0,514759.0,66.6,0.678,2.0,0.0,1.0,1.4,1.73,0.93,True,consolidation_break,3.0,True,2,1.0,0.012506473071175027,0.000699,0.000299,126.63195051090639,10125.3126912949,2.697749,8.6,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.627863,0.532908,0.0,0.0,1.0,0.26095677529073724,0.26095677529073724,n/a,2026-07-23,2026-07-23,False
EXP,LONG,0.25925301228537023,2.5925301228537023,4.31,3.7293,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,pullback_to_support,,,250.0,130.0,20.71,37.23,6227.0,325.0,0.052,1843.0,159.0,4550.0,92.5,0.423,0.0,0.84,1.0,1.4,0.97,0.1,False,default,2.5,False,1,1.0,99.0,0.00011,0.0,3.214683775856476e-37,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.353898,0.0,0.0,0.0,1.0,0.25925301228537023,0.25925301228537023,n/a,2026-07-23,2026-07-23,False
CVNA,LONG,0.2573587697169315,2.573587697169315,0.0,1.5442,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.02064377151281572,6e-06,1.3e-05,5.467988637694462e-16,2.6487353022193247e-14,2.479358,4.07165,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.187824,0.003522,0.0,0.0,,,,,,,False
