ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
NVTS,LONG,0.35646301095762223,3.564630109576222,1.52,3.2183,price_validation_failed,"confirmation_volume, not_extended","continuation_pattern, momentum_aligned, room_to_target, trend_aligned",4.9,POSITIVE,unknown,280493.71,10.17,15.0,10.0,47.64,1.57,390705.0,150742.0,0.386,171757.0,119424.0,250266.0,68.3,1.216,3,1.0,99.0,0.001218,0.000292,1.6225694216517273e-26,1.1552140995825286e-35,8.979922,5.274052,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.548826,0.029732,0.0,0.0,False,0.0,0.14,0.0,0.0,0.38,1.0,False,default,2.5,False,1.0,0.35646301095762223,0.35646301095762223,n/a,2026-07-28,2026-07-28,,,,
XLE,LONG,0.35498505287078075,3.5498505287078075,5.39,4.2319,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.2,POSITIVE,trend_continuation,22520155.14,57.41,60.0,50.0,4.46,12.95,1726220.0,2619305.0,1.517,620677.0,1104189.0,2620659.0,57.9,0.268,2,0.7,99.0,0.0,0.0,0.793843840678657,0.0,24.763803,,2,0,0.291535,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.511721,0.0,0.0,0.0,False,2.05,0.95,0.56,1.4,0.03,0.39,False,sustained_trend,5.0,False,1.0,0.35498505287078075,0.35498505287078075,n/a,2026-07-28,2026-07-28,,,,
SITM,LONG,0.33597986003673946,3.3597986003673945,2.25,3.3349,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.9,NEUTRAL,unknown,,,640.0,400.0,29.35,19.16,3824.0,3372.0,0.882,3405.0,348.0,3443.0,98.6,1.151,1,1.0,99.0,4.9e-05,0.0,1.857743236006388e-33,0.0,8.333333,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.411531,0.0,0.0,0.0,False,0.0,0.17,1.0,0.0,0.46,0.62,False,default,2.5,False,1.0,0.33597986003673946,0.33597986003673946,n/a,2026-07-28,2026-07-28,,,,
KORU,LONG,0.3300697381435885,3.3006973814358846,0.0,1.9804,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,1.1982171362394736,0.001048,0.001138,0.0037050008435620804,0.0020613964595153898,7.800127,9.420738,1,2,0.38531,0.408256,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.009363,0.014782,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CIEN,LONG,0.3235086838135031,3.235086838135031,2.49,3.4245,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,780.0,310.0,126.19,10.11,46148.0,48396.0,1.049,46183.0,14455.0,33906.0,73.1,0.896,1,1.0,99.0,1.7e-05,0.0,897377.8048045107,0.0,162.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.65474,0.0,0.0,0.0,False,0.0,0.12,1.0,0.0,0.37,1.0,False,default,2.5,False,1.0,0.3235086838135031,0.3235086838135031,n/a,2026-07-28,2026-07-28,,,,
RMBS,LONG,0.31815986431929427,3.1815986431929426,2.73,3.5298,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.6,NEUTRAL,unknown,,,150.0,90.0,65.32,0.81,25818.0,16518.0,0.64,27233.0,1761.0,13342.0,80.2,0.935,1,1.0,99.0,5.3e-05,0.0,7.003253203040936e-12,0.0,1.780172,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.39299,0.0,0.0,0.0,False,0.0,0.29,1.0,0.0,0.44,1.0,False,default,2.5,False,1.0,0.31815986431929427,0.31815986431929427,n/a,2026-07-28,2026-07-28,,,,
MSTR,LONG,0.31346183794501675,3.1346183794501674,4.87,4.1083,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.4,NEGATIVE,retest_and_confirm,-9481968.08,,100.0,50.0,2.49,48.75,1292920.0,1204452.0,0.932,904096.0,456734.0,1136542.0,74.1,0.802,3,1.0,99.0,7.4e-05,0.0,16375.919928887559,0.0,5.034802,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325956,0.0,0.0,0.0,False,0.0,0.92,1.0,1.4,1.28,0.26,False,default,2.5,False,1.0,0.31346183794501675,0.31346183794501675,n/a,2026-07-28,2026-07-28,,,,
U,LONG,0.31302752414648943,3.1302752414648944,0.0,1.8782,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.23002116644062115,3.6e-05,0.000156,1.198959332285729e-27,5.21238697654911e-27,23.329412,83.905882,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.706872,0.682375,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CBRS,LONG,0.3111008641139652,3.111008641139652,3.98,3.7695,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned",5.1,NEUTRAL,retest_and_confirm,,,360.0,115.0,91.85,38.72,110461.0,87386.0,0.791,129913.0,27356.0,40578.0,100.0,1.286,2,1.0,99.0,9.3e-05,0.0,0.4982085645325354,0.0,3.201388,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.434484,0.0,0.0,0.0,False,0.0,0.82,1.0,1.4,0.4,0.37,False,default,2.5,False,1.0,0.3111008641139652,0.3111008641139652,n/a,2026-07-28,2026-07-28,,,,
GE,LONG,0.30424456536779954,3.042445653677995,0.0,1.8255,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,7,1.0,99.0,3e-06,1.2e-05,0.0007097301561613969,1.3794469768831832e-20,5.97179,8.969798,0,1,0.0,0.037078,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.429204,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CMI,LONG,0.2991642825274305,2.991642825274305,3.8,3.7558,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",5.6,NEUTRAL,pullback_to_support,,,700.0,600.0,9.98,5.73,9623.0,9802.0,1.019,3576.0,9657.0,6192.0,96.6,0.488,1,1.0,99.0,3e-06,0.0,287186.30143757706,0.0,1.486842,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.717483,0.0,0.0,0.0,False,0.0,0.55,1.0,1.4,0.35,0.49,False,default,2.5,False,1.0,0.2991642825274305,0.2991642825274305,n/a,2026-07-28,2026-07-28,,,,
SKHY,LONG,0.2989569395602088,2.989569395602088,0.0,1.7937,error: Need at least 21 rows to compute support/resistance,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,2.4000273367728293,3e-06,1e-06,0.004614318496564757,0.005767832423237334,4.448549,1.489489,2,1,0.388764,0.0,4,4,2,2,4,4,2,2,4,4,4,4,4,4,4,4,0.0,0.0,0.409056,0.664288,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BA,LONG,0.29873892969303495,2.9873892969303495,5.59,4.0707,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,4.5,POSITIVE,support_ema_confluence,5754889.47,221.85,250.0,200.0,12.71,9.83,416191.0,358642.0,0.862,247628.0,129220.0,397985.0,71.0,0.362,3,1.0,99.0,1.9e-05,0.0,0.00010314425785894737,0.0,122.042189,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.269668,0.0,0.0,0.0,False,0.0,0.63,0.41,1.6,1.95,1.0,False,default,2.5,False,1.0,0.29873892969303495,0.29873892969303495,n/a,2026-07-28,2026-07-28,,,,
EWY,LONG,0.29783997108213406,2.9783997108213405,3.53,3.7682,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.1,NEGATIVE,bounce_and_fail,-20475882.59,,220.0,145.0,42.31,6.2,420613.0,529899.0,1.26,448514.0,150449.0,351549.0,74.4,0.74,4,1.0,0.9436865119500972,8.5e-05,4.4e-05,25004.85458248387,79490.97798636167,7.294831,11.891304,1,0,1.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,1e-06,0.274982,0.27992,0.0,0.0,False,0.0,0.27,1.0,1.0,0.45,0.81,False,default,2.5,False,1.0,0.29783997108213406,0.29783997108213406,n/a,2026-07-28,2026-07-28,,,,
OKTA,LONG,0.2973657240184485,2.973657240184485,0.0,1.7842,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.5271710234246467,2.2e-05,4.2e-05,1.0606764729204437e-10,2.0120158843898514e-10,3.9375,45.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.288603,0.636336,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CRWD,LONG,0.29316857271172386,2.9316857271172387,0.0,1.759,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,5.063887742797923,3e-06,9e-06,449200.0319433212,44353.27704313673,1.205021,2.793404,1,2,0.0,0.337859,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.222719,0.5115,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
ZS,LONG,0.2898031401192757,2.8980314011927573,0.0,1.7388,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,2.7594510314460806e-10,1.1e-05,8.5e-05,3.400695162061415e-13,0.0006161905254537698,1.274725,1.959725,0,0,0.0,7e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.204817,0.069636,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
RACE,LONG,0.2885691301101788,2.8856913011017884,7.09,4.3298,poor_rr (0.4:1),"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.8,NEUTRAL,unknown,,,400.0,330.0,2.51,15.43,12998.0,13500.0,1.039,6261.0,6820.0,13417.0,97.9,0.424,1,0.7,99.0,4e-06,0.0,6.005936249107226e-28,0.0,2.857143,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.399032,0.0,0.0,0.0,False,1.58,0.36,1.0,1.2,1.94,1.0,False,consolidation_break,3.0,False,1.0,0.2885691301101788,0.2885691301101788,n/a,2026-07-28,2026-07-28,390.22,366.71,400.0,0.42
NVDA,LONG,0.2866672665252491,2.8666726652524908,4.02,2.9393,price_validation_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence","momentum_aligned, trend_aligned",1.5,POSITIVE,support_ema_confluence,442833808.65,198.07,200.0,180.0,0.97,9.13,7493744.0,6027420.0,0.804,2948377.0,2436444.0,8136343.0,80.8,0.452,3,1.0,1.9048304151851598,0.0,0.0,15.048640001428586,15.800503689422428,36.619318,1.663003,0,0,0.468164,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239081,0.209785,0.0,0.0,False,0.0,0.67,0.72,1.6,0.49,0.54,False,default,2.5,False,1.0,0.2866672665252491,0.2866672665252491,n/a,2026-07-28,2026-07-28,,,,
KRE,LONG,0.28348546046009265,2.8348546046009266,6.54,4.5594,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.9,NEGATIVE,retest_and_confirm,-50185124.13,,80.0,65.0,4.56,15.04,584564.0,1220473.0,2.088,534849.0,376656.0,893532.0,57.9,0.262,1,1.0,99.0,0.0,0.0,1.251013361420183e-09,0.0,12.006098,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.375271,0.0,0.0,0.0,False,2.02,0.81,0.29,1.4,1.84,0.18,False,sustained_trend,5.0,False,1.0,0.28348546046009265,0.28348546046009265,n/a,2026-07-28,2026-07-28,,,,
NOW,LONG,0.28291649245081224,2.8291649245081225,5.84,4.7266,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.8,NEGATIVE,trend_continuation,-2823855.62,,150.0,100.0,36.38,9.08,778422.0,616390.0,0.792,429174.0,206112.0,759526.0,60.6,0.573,2,1.0,99.0,1.5e-05,0.0,1.2138300456616633e-11,0.0,1.924716,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.225642,0.0,0.0,0.0,False,0.0,0.64,1.0,1.4,1.81,0.98,False,consolidation_break,3.0,False,1.0,0.28291649245081224,0.28291649245081224,n/a,2026-07-28,2026-07-28,,,,
UNH,LONG,0.279291587079193,2.79291587079193,6.75,4.8815,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.3,NEGATIVE,retest_and_confirm,-12844801.57,,500.0,200.0,17.31,53.07,503196.0,425977.0,0.847,169694.0,144719.0,614760.0,17.1,0.285,6,0.7,0.0021442391999710007,9e-06,5e-06,0.004045379697070803,1.8866270596701682,13.961629,4.505406,1,1,0.108002,0.000337,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.691046,0.452194,0.0,0.0,False,2.2,0.86,0.98,1.4,1.15,0.16,False,default,2.5,False,1.0,0.279291587079193,0.279291587079193,n/a,2026-07-28,2026-07-28,,,,
SNOW,LONG,0.2617127720707174,2.617127720707174,6.85,4.1436,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.9,POSITIVE,trend_continuation,15232482.28,274.55,300.0,160.0,9.33,41.69,262109.0,233705.0,0.892,99418.0,63386.0,333010.0,83.7,0.752,1,0.7,99.0,7e-06,0.0,633479.1478490436,0.0,2.394231,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.084492,0.0,0.0,0.0,False,2.1,0.84,0.11,1.4,1.68,0.73,False,sustained_trend,5.0,False,1.0,0.2617127720707174,0.2617127720707174,n/a,2026-07-28,2026-07-28,,,,
WDC,LONG,0.26020222834916334,2.6020222834916336,4.19,3.718,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",5.8,NEGATIVE,pullback_to_support,-755073.47,,700.0,90.0,54.16,80.18,156551.0,236790.0,1.513,122097.0,70063.0,201181.0,94.6,1.083,1,1.0,99.0,3e-06,0.0,6.594197408721245,0.0,1.406977,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.344618,0.0,0.0,0.0,False,0.0,0.38,1.0,1.4,0.41,1.0,False,default,2.5,False,1.0,0.26020222834916334,0.26020222834916334,n/a,2026-07-28,2026-07-28,,,,
NFLX,LONG,0.2588538005059948,2.5885380050599482,5.46,4.6123,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,8.4,NEGATIVE,trend_continuation,-11988740.72,72.97,100.0,5.0,37.0,93.15,2975180.0,2471372.0,0.831,1039355.0,813853.0,3593344.0,39.2,0.338,1,1.0,99.0,2e-06,0.0,534481.8208810367,0.0,1.821206,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.39119,0.0,0.0,0.0,False,0.0,0.91,1.0,1.4,1.75,0.4,False,default,2.5,False,1.0,0.2588538005059948,0.2588538005059948,n/a,2026-07-28,2026-07-28,,,,
META,LONG,0.24934412299510653,2.493441229951065,3.2,3.5267,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.6,NEGATIVE,ema_pullback,-1835286.86,596.44,750.0,500.0,25.76,16.16,1844139.0,857151.0,0.465,598894.0,445633.0,1656763.0,93.7,0.514,1,1.0,99.0,1e-06,0.0,0.8142053739015357,0.0,7.289474,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426138,0.0,0.0,0.0,False,0.0,0.64,1.0,1.2,0.3,0.06,False,default,2.5,False,1.0,0.24934412299510653,0.24934412299510653,n/a,2026-07-28,2026-07-28,,,,
SNDK,LONG,0.24413842931944257,2.441384293194426,2.25,3.0757,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.9,NEGATIVE,unknown,-2691745.57,,1500.0,250.0,34.7,77.55,379473.0,499893.0,1.317,321571.0,102729.0,455066.0,95.2,1.384,1,1.0,99.0,2e-06,0.0,367368.1545574808,0.0,1.235294,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012612,0.0,0.0,0.0,False,0.0,0.06,1.0,0.0,0.19,1.0,False,default,2.5,False,1.0,0.24413842931944257,0.24413842931944257,n/a,2026-07-28,2026-07-28,,,,
SPCX,LONG,0.24343375251537638,2.434337525153764,4.88,3.9012,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,6.1,NEGATIVE,unknown,-59886925.77,,330.0,100.0,182.98,14.25,1812391.0,1809436.0,0.998,1745203.0,851249.0,1025375.0,99.1,1.144,2,0.7,2.0224713232572338,4e-06,2e-06,6279490.082844783,3104859.886335262,3.568234,7.047803,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.25,0.262421,0.0,0.0,False,0.0,0.45,1.0,1.6,1.08,0.75,False,default,2.5,False,1.0,0.24343375251537638,0.24343375251537638,n/a,2026-07-28,2026-07-28,,,,
